episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score
6956,0,12.474,38.115,12,11,0,3.26429,2.13021,0.116667,OP3,scripted,OP3_EASY,2,3
6957,0,11.088,42.273,15,6,0,5.70654,3.09944,0.108333,OP3,scripted,OP3_EASY,2,3
6958,0,13.167,37.422,7,6,0,3.60539,1.49028,0.133333,OP3,scripted,OP3_EASY,2,3
6959,0,11.781,33.957,6,9,0,4.84695,3.22031,0.116667,OP3,scripted,OP3_EASY,2,3
6960,1,13.167,45.045,11,16,0,5.98797,2.4523,0.133333,OP3,scripted,OP3_EASY,3,2
6961,0,13.167,38.808,8,4,0,4.87579,3.19066,0.0833333,OP3,scripted,OP3_EASY,2,3
6962,1,13.167,39.501,12,5,0,7.18986,4.06851,0.116667,OP3,scripted,OP3_EASY,3,2
6963,0,13.86,35.343,10,7,0,3.76495,1.92098,0.075,OP3,scripted,OP3_EASY,1,3
6964,0,12.474,38.808,11,4,0,4.39869,3.61587,0.108333,OP3,scripted,OP3_EASY,2,3
6965,0,13.167,34.65,7,4,0,4.50387,2.83655,0.141667,OP3,scripted,OP3_EASY,2,3
6966,1,11.781,39.501,6,5,0,6.25732,3.5043,0.125,OP3,scripted,OP3_EASY,3,2
6967,0,11.088,28.413,3,1,0,5.29698,2.90583,0.133333,OP3,scripted,OP3_EASY,2,3
6968,0,10.395,29.106,9,5,0,5.60696,3.13348,0.0833333,OP3,scripted,OP3_EASY,2,3
6969,0,11.088,31.185,14,4,0,5.82653,2.74033,0.075,OP3,scripted,OP3_EASY,2,3
6970,0,16.632,38.115,12,6,0,5.70522,4.50511,0.1,OP3,scripted,OP3_EASY,2,3
6971,0,12.474,54.747,28,5,0,3.53895,2.57206,0.15,OP3,scripted,OP3_EASY,2,3
6972,0,13.86,37.422,4,6,0,6.46621,2.79647,0.133333,OP3,scripted,OP3_EASY,3,3
6973,0,11.781,36.036,11,7,0,5.54941,3.02665,0.108333,OP3,scripted,OP3_EASY,2,3
6974,0,13.167,40.887,5,4,0,5.48135,2.655,0.108333,OP3,scripted,OP3_EASY,2,3
6975,1,17.325,48.51,17,12,0,3.60705,2.35199,0.15,OP3,scripted,OP3_EASY,3,2
6976,0,16.632,32.571,8,7,0,5.65011,3.62403,0.108333,OP3,scripted,OP3_EASY,2,3
6977,0,12.474,34.65,13,2,0,5.17751,3.6301,0.125,OP3,scripted,OP3_EASY,2,3
6978,0,13.86,33.957,7,2,0,6.70112,3.63862,0.116667,OP3,scripted,OP3_EASY,2,3
6979,0,16.632,40.194,15,7,0,6.8816,4.95318,0.116667,OP3,scripted,OP3_EASY,2,3
6980,1,13.167,34.65,10,6,0,7.48835,4.46464,0.108333,OP3,scripted,OP3_EASY,3,2
6981,0,14.553,37.422,7,3,0,5.13631,3.25347,0.125,OP3,scripted,OP3_EASY,2,3
6982,0,12.474,33.264,5,3,0,3.77527,1.97653,0.0666667,OP3,scripted,OP3_EASY,2,3
6983,0,11.088,37.422,14,1,0,4.50681,3.39719,0.0916667,OP3,scripted,OP3_EASY,2,3
6984,0,11.781,39.501,18,5,0,3.51477,1.7129,0.141667,OP3,scripted,OP3_EASY,3,3
6985,1,15.246,37.422,13,11,0,5.5205,2.50431,0.1,OP3,scripted,OP3_EASY,3,2
6986,0,13.86,40.887,3,3,0,6.79073,4.44881,0.141667,OP3,scripted,OP3_EASY,2,3
6987,0,11.781,43.659,20,10,0,3.31253,2.40119,0.116667,OP3,scripted,OP3_EASY,2,3
6988,1,14.553,40.887,9,6,0,4.7001,2.04493,0.166667,OP3,scripted,OP3_EASY,3,2
6989,1,17.325,43.659,7,3,0,4.14287,2.56475,0.133333,OP3,scripted,OP3_EASY,3,2
6990,0,11.781,33.957,8,3,0,6.67587,4.10288,0.15,OP3,scripted,OP3_EASY,2,3
6991,0,13.86,40.887,16,6,0,5.85231,3.58075,0.133333,OP3,scripted,OP3_EASY,1,3
6992,0,10.395,27.72,6,1,0,5.6522,4.11526,0.0666667,OP3,scripted,OP3_EASY,1,3
6993,1,12.474,36.036,12,3,0,6.20809,4.5056,0.116667,OP3,scripted,OP3_EASY,3,2
6994,1,12.474,40.887,8,4,0,4.93109,2.90725,0.116667,OP3,scripted,OP3_EASY,3,2
6995,0,18.018,42.273,14,7,0,4.78505,3.39495,0.141667,OP3,scripted,OP3_EASY,2,3
6996,1,16.632,42.966,13,3,0,5.89342,4.3821,0.141667,OP3,scripted,OP3_EASY,3,2
6997,0,11.781,36.036,11,5,0,6.55805,3.79166,0.1,OP3,scripted,OP3_EASY,2,3
6998,0,11.781,31.185,11,5,0,7.04027,3.61598,0.0916667,OP3,scripted,OP3_EASY,2,3
6999,1,12.474,42.966,17,8,0,5.01328,2.71855,0.158333,OP3,scripted,OP3_EASY,3,2
7000,1,10.395,37.422,11,5,0,3.30909,2.05707,0.1,OP3,scripted,OP3_EASY,3,2
7001,1,13.167,34.65,15,7,0,4.19175,2.89428,0.075,OP3,scripted,OP3_EASY,3,2
7002,0,14.553,45.045,13,6,0,5.94115,2.97254,0.133333,OP3,scripted,OP3_EASY,2,3
7003,0,13.167,42.273,12,6,0,4.87507,2.54949,0.0833333,OP3,scripted,OP3_EASY,2,3
7004,0,11.781,39.501,6,6,0,5.70214,2.97979,0.133333,OP3,species,,2,3
7005,0,11.088,36.036,17,4,0,4.74369,3.30732,0.133333,OP3,scripted,OP3_EASY,2,3
7006,0,13.86,38.115,7,2,0,7.04323,3.98256,0.133333,OP3,scripted,OP3_EASY,3,3
7007,0,12.474,36.036,6,4,0,4.9612,3.00409,0.0833333,OP3,scripted,OP3_EASY,2,3
7008,0,12.474,36.036,7,7,0,4.63728,2.73931,0.133333,OP3,scripted,OP3_EASY,2,3
7009,0,11.781,38.808,13,4,0,5.30079,3.30341,0.125,OP3,scripted,OP3_EASY,2,3
7010,0,17.325,34.65,13,2,0,4.71481,3.01943,0.141667,OP3,scripted,OP3_EASY,2,3
7011,0,11.781,31.185,6,10,0,4.73477,2.8753,0.075,OP3,scripted,OP3_EASY,1,3
7012,0,17.325,46.431,6,4,0,5.16269,3.01603,0.141667,OP3,species,,2,3
7013,1,13.167,42.273,15,4,0,4.15024,2.21247,0.166667,OP3,scripted,OP3_EASY,3,2
7014,0,14.553,39.501,10,7,0,5.53679,2.76909,0.133333,OP3,scripted,OP3_EASY,2,3
7015,1,13.167,42.273,20,2,0,3.25283,2.24331,0.116667,OP3,scripted,OP3_EASY,3,1
7016,0,10.395,38.115,9,5,0,4.18102,2.18901,0.108333,OP3,scripted,OP3_EASY,2,3
7017,1,13.167,38.115,8,3,0,5.44057,4.15552,0.133333,OP3,scripted,OP3_EASY,3,2
7018,0,12.474,46.431,14,4,0,4.47285,2.91568,0.125,OP3,scripted,OP3_EASY,2,3
7019,1,11.781,33.957,3,3,0,7.0949,3.60564,0.141667,OP3,scripted,OP3_EASY,3,2
7020,1,13.167,44.352,27,6,0,4.02223,3.20074,0.116667,OP3,scripted,OP3_EASY,3,2
7021,0,11.781,32.571,13,10,0,7.03623,4.41459,0.125,OP3,scripted,OP3_EASY,2,3
7022,0,12.474,44.352,15,9,0,5.01595,3.20034,0.15,OP3,scripted,OP3_EASY,2,3
7023,0,13.86,38.808,10,3,0,5.29356,2.95575,0.0833333,OP3,scripted,OP3_EASY,2,3
7024,1,13.86,45.045,14,13,0,3.95341,2.65116,0.116667,OP3,scripted,OP3_EASY,3,2
7025,1,16.632,42.273,5,6,0,5.63277,2.88897,0.133333,OP3,scripted,OP3_EASY,3,2
7026,0,13.167,40.887,11,8,0,4.15795,2.35643,0.116667,OP3,scripted,OP3_EASY,2,3
7027,0,11.781,40.887,5,3,0,5.72887,3.58694,0.0916667,OP3,scripted,OP3_EASY,2,3
7028,0,12.474,38.115,7,4,0,6.43176,4.48772,0.125,OP3,scripted,OP3_EASY,2,3
7029,1,15.246,38.115,4,3,0,5.85286,3.28589,0.1,OP3,scripted,OP3_EASY,3,2
7030,1,13.167,38.808,8,5,0,6.75121,3.32578,0.116667,OP3,scripted,OP3_EASY,3,2
7031,0,16.632,43.659,11,8,0,4.96863,3.00561,0.0916667,OP3,scripted,OP3_EASY,2,3
7032,0,11.781,38.808,11,1,0,5.16815,3.71863,0.125,OP3,scripted,OP3_EASY,2,3
7033,0,12.474,36.729,18,10,0,4.99608,3.53582,0.108333,OP3,scripted,OP3_EASY,2,3
7034,0,14.553,35.343,5,3,0,4.40186,3.03998,0.1,OP3,scripted,OP3_EASY,2,3
7035,0,13.86,40.194,8,2,0,4.54491,2.97865,0.0916667,OP3,species,,2,3
7036,0,15.246,40.194,12,7,0,5.3216,4.9645,0.158333,OP3,species,,2,3
7037,1,13.86,40.194,7,2,0,4.1125,1.76163,0.1,OP3,scripted,OP3_EASY,3,2
7038,0,13.167,33.264,5,1,0,4.42092,2.01497,0.0833333,OP3,scripted,OP3_EASY,2,3
7039,0,18.018,36.729,12,4,0,5.7903,3.19953,0.1,OP3,species,,2,3
7040,1,14.553,45.045,14,6,0,4.10905,2.46177,0.125,OP3,scripted,OP3_EASY,3,2
7041,0,13.167,38.808,19,3,0,4.11693,3.04646,0.0916667,OP3,scripted,OP3_EASY,2,3
7042,1,17.325,47.817,6,8,0,5.58537,4.57862,0.125,OP3,scripted,OP3_EASY,3,2
7043,1,13.167,42.966,14,1,0,5.26522,3.65697,0.141667,OP3,scripted,OP3_EASY,3,2
7044,1,17.325,43.659,5,4,0,5.22481,2.58655,0.108333,OP3,scripted,OP3_EASY,3,2
7045,0,13.86,37.422,10,8,0,5.62209,3.56936,0.075,OP3,scripted,OP3_EASY,2,3
7046,1,15.246,38.115,7,6,0,8.00824,3.86017,0.108333,OP3,scripted,OP3_EASY,3,2
7047,1,15.246,40.194,3,8,0,5.87634,2.37085,0.125,OP3,scripted,OP3_EASY,3,2
7048,0,13.86,39.501,11,4,0,4.34767,2.5974,0.15,OP3,scripted,OP3_EASY,2,3
7049,0,23.562,48.51,14,8,0,5.47536,3.40158,0.175,OP3,scripted,OP3_EASY,2,3
7050,0,13.86,38.115,18,5,0,3.51482,1.85268,0.108333,OP3,scripted,OP3_EASY,2,3
7051,0,13.86,33.957,6,3,0,5.36582,3.43766,0.1,OP3,scripted,OP3_EASY,2,3
7052,0,13.86,38.808,13,6,0,4.52846,3.14121,0.1,OP3,scripted,OP3_EASY,2,3
7053,0,11.088,33.264,7,5,0,6.12002,3.51337,0.108333,OP3,scripted,OP3_EASY,2,3
7054,1,18.018,53.361,22,8,0,4.35231,3.28851,0.141667,OP3,scripted,OP3_EASY,3,2
7055,0,15.939,40.194,12,8,0,5.51407,2.97423,0.116667,OP3,species,,3,3
7056,0,15.939,40.194,11,8,0,4.00456,2.50438,0.125,OP3,scripted,OP3_EASY,2,3
7057,0,14.553,42.966,28,7,0,4.22269,2.87017,0.116667,OP3,scripted,OP3_EASY,2,3
7058,0,11.088,38.808,10,6,0,4.21284,3.4453,0.116667,OP3,scripted,OP3_EASY,3,3
7059,1,11.781,33.264,10,2,0,4.94038,3.52678,0.141667,OP3,scripted,OP3_EASY,3,2
7060,0,15.939,35.343,5,5,0,6.06878,2.97217,0.141667,OP3,scripted,OP3_EASY,2,3
7061,0,20.79,49.203,16,5,0,5.29877,2.8522,0.0916667,OP3,scripted,OP3_EASY,3,3
7062,1,11.781,41.58,13,5,0,4.72359,3.11513,0.108333,OP3,scripted,OP3_EASY,3,2
7063,0,17.325,39.501,15,5,0,6.2939,3.39389,0.0833333,OP3,scripted,OP3_EASY,2,3
7064,1,14.553,44.352,33,5,0,5.0703,3.76805,0.0916667,OP3,scripted,OP3_EASY,3,2
7065,1,13.167,36.729,9,7,0,5.69184,3.3183,0.0833333,OP3,scripted,OP3_EASY,3,2
7066,0,14.553,42.273,9,6,0,6.98641,3.88995,0.141667,OP3,scripted,OP3_EASY,2,3
7067,1,20.097,41.58,10,10,0,5.968,3.28977,0.0916667,OP3,scripted,OP3_EASY,3,2
7068,0,13.167,38.808,19,11,0,6.25774,4.27577,0.125,OP3,scripted,OP3_EASY,2,3
7069,1,15.939,43.659,18,8,0,4.57933,3.17557,0.15,OP3,scripted,OP3_EASY,3,2
7070,0,15.939,38.808,5,13,0,4.4828,3.04133,0.166667,OP3,scripted,OP3_EASY,2,3
7071,1,13.167,36.036,10,8,0,5.21424,3.46006,0.125,OP3,scripted,OP3_EASY,3,1
7072,0,15.939,36.036,9,3,0,4.88314,2.65734,0.0833333,OP3,scripted,OP3_EASY,2,3
7073,0,15.246,36.729,8,8,0,6.57583,4.61657,0.15,OP3,scripted,OP3_EASY,1,3
7074,1,13.167,45.045,7,12,0,4.23429,2.31208,0.133333,OP3,scripted,OP3_EASY,3,2
7075,0,14.553,44.352,11,2,0,3.97552,2.24003,0.075,OP3,scripted,OP3_EASY,2,3
7076,1,11.088,38.115,7,10,0,6.29103,3.17269,0.175,OP3,scripted,OP3_EASY,3,2
7077,0,15.939,47.124,11,3,0,4.8633,2.33608,0.1,OP3,scripted,OP3_EASY,3,3
7078,0,13.167,39.501,7,6,0,6.01154,3.50624,0.116667,OP3,scripted,OP3_EASY,2,3
7079,0,12.474,28.413,7,3,0,4.37437,2.6609,0.0833333,OP3,scripted,OP3_EASY,2,3
7080,0,13.86,36.729,8,5,0,5.80111,2.51522,0.141667,OP3,scripted,OP3_EASY,2,3
7081,1,16.632,38.808,11,6,0,5.79196,3.06013,0.0916667,OP3,scripted,OP3_EASY,3,2
7082,0,16.632,47.124,13,7,0,5.03556,2.85999,0.1,OP3,scripted,OP3_EASY,2,3
7083,0,11.781,31.185,8,1,0,5.42652,2.35392,0.075,OP3,species,,2,3
7084,1,18.018,44.352,17,4,0,4.93382,3.24534,0.158333,OP3,scripted,OP3_EASY,3,2
7085,0,13.167,37.422,15,5,0,3.72916,2.21838,0.125,OP3,scripted,OP3_EASY,2,3
7086,0,15.939,36.036,9,3,0,4.6632,3.16983,0.125,OP3,scripted,OP3_EASY,2,3
7087,0,11.781,29.106,9,1,0,4.44416,2.26737,0.108333,OP3,scripted,OP3_EASY,2,3
7088,0,17.325,39.501,17,5,0,5.30868,2.74544,0.116667,OP3,scripted,OP3_EASY,2,3
7089,0,14.553,32.571,8,6,0,7.26348,3.31834,0.133333,OP3,scripted,OP3_EASY,1,3
7090,0,12.474,33.957,6,4,0,5.30894,3.18743,0.141667,OP3,scripted,OP3_EASY,2,3
7091,0,16.632,42.273,12,7,0,6.02818,3.41372,0.116667,OP3,scripted,OP3_EASY,2,3
7092,0,11.781,38.115,3,10,0,5.90914,3.59418,0.183333,OP3,scripted,OP3_EASY,2,3
7093,0,15.246,42.273,14,4,0,5.24465,3.00388,0.0833333,OP3,scripted,OP3_EASY,3,3
7094,1,13.167,42.273,13,10,0,4.92675,2.85249,0.125,OP3,scripted,OP3_EASY,3,2
7095,1,16.632,40.194,8,4,0,5.83871,3.20467,0.0833333,OP3,scripted,OP3_EASY,3,2
7096,0,12.474,35.343,10,4,0,6.77042,4.39517,0.133333,OP3,scripted,OP3_EASY,2,3
7097,0,13.86,38.808,11,7,0,5.10395,3.08782,0.1,OP3,scripted,OP3_EASY,2,3
7098,0,14.553,34.65,9,2,0,5.53571,3.42876,0.141667,OP3,scripted,OP3_EASY,2,3
7099,0,11.781,37.422,7,8,0,4.60918,2.25504,0.0916667,OP3,scripted,OP3_EASY,2,3
7100,0,21.483,45.738,13,2,0,4.94985,2.19451,0.15,OP3,scripted,OP3_EASY,2,3
7101,0,12.474,38.808,7,6,0,4.46609,2.91617,0.108333,OP3,scripted,OP3_EASY,3,3
7102,0,15.246,37.422,2,5,0,5.34372,3.75445,0.0916667,OP3,scripted,OP3_EASY,2,3
7103,0,12.474,35.343,10,5,0,5.84671,3.63628,0.108333,OP3,scripted,OP3_EASY,2,3
7104,1,15.939,45.738,9,6,0,6.39933,3.15907,0.1,OP3,scripted,OP3_EASY,3,2
7105,0,15.939,44.352,13,10,0,5.23921,2.78798,0.15,OP3,scripted,OP3_EASY,3,3
7106,0,11.088,31.878,7,7,0,4.56217,2.8045,0.133333,OP3,scripted,OP3_EASY,2,3
7107,0,10.395,29.799,4,4,0,3.83632,1.93684,0.1,OP3,scripted,OP3_EASY,2,3
7108,1,18.018,49.896,18,8,0,4.54877,2.28047,0.108333,OP3,scripted,OP3_EASY,3,2
7109,0,13.86,36.729,11,5,0,3.83472,1.94255,0.108333,OP3,scripted,OP3_EASY,2,3
7110,0,13.167,36.036,11,3,0,5.28571,3.54843,0.0666667,OP3,scripted,OP3_EASY,2,3
7111,0,15.246,37.422,9,3,0,6.27604,2.72873,0.0916667,OP3,scripted,OP3_EASY,2,3
7112,1,13.167,35.343,7,3,0,5.22402,2.9234,0.0916667,OP3,scripted,OP3_EASY,3,2
7113,1,14.553,40.887,18,6,0,4.06251,2.65275,0.141667,OP3,scripted,OP3_EASY,3,2
7114,0,13.86,40.887,16,11,0,4.24338,2.70725,0.1,OP3,scripted,OP3_EASY,2,3
7115,0,13.167,31.185,6,3,0,4.55945,2.28458,0.0916667,OP3,scripted,OP3_EASY,2,3
7116,1,13.167,39.501,17,5,0,5.16406,3.1648,0.133333,OP3,scripted,OP3_EASY,3,2
7117,1,16.632,43.659,6,10,0,4.35469,2.12491,0.0833333,OP3,scripted,OP3_EASY,3,2
7118,1,9.009,33.264,8,5,0,4.92525,3.1753,0.075,OP3,scripted,OP3_EASY,3,2
7119,0,15.939,31.185,10,4,0,7.16386,2.90727,0.116667,OP3,scripted,OP3_EASY,2,3
7120,1,14.553,45.045,18,10,0,4.67669,3.374,0.116667,OP3,scripted,OP3_EASY,3,2
7121,1,11.781,43.659,15,4,0,6.33122,3.12422,0.075,OP3,scripted,OP3_EASY,3,2
7122,0,17.325,42.273,14,13,0,3.91622,2.39852,0.108333,OP3,scripted,OP3_EASY,2,3
7123,0,16.632,41.58,12,4,0,5.3345,2.77979,0.158333,OP3,scripted,OP3_EASY,2,3
7124,1,11.088,36.729,6,3,0,5.04429,3.16673,0.0916667,OP3,scripted,OP3_EASY,3,2
7125,1,13.167,41.58,22,4,0,4.06028,2.63965,0.1,OP3,scripted,OP3_EASY,3,2
7126,1,12.474,33.957,17,7,0,7.23677,4.25341,0.0833333,OP3,scripted,OP3_EASY,3,1
7127,0,18.018,46.431,17,7,0,2.55346,1.76131,0.15,OP3,scripted,OP3_EASY,2,3
7128,0,13.167,34.65,6,7,0,7.09667,4.13656,0.108333,OP3,scripted,OP3_EASY,2,3
7129,1,17.325,45.045,5,9,0,5.75185,2.94687,0.158333,OP3,scripted,OP3_EASY,3,2
7130,0,14.553,38.808,11,5,0,6.17269,3.07298,0.116667,OP3,scripted,OP3_EASY,2,3
7131,0,13.167,38.115,9,6,0,3.86764,2.06041,0.141667,OP3,scripted,OP3_EASY,2,3
7132,1,14.553,47.124,12,9,0,4.11816,2.26017,0.15,OP3,scripted,OP3_EASY,3,2
7133,0,15.939,40.194,15,11,0,2.85535,2.09751,0.175,OP3,scripted,OP3_EASY,2,3
7134,0,12.474,29.799,10,3,0,6.00215,4.74689,0.1,OP3,scripted,OP3_EASY,1,3
7135,0,12.474,35.343,12,1,0,4.5772,2.7886,0.158333,OP3,scripted,OP3_EASY,2,3
7136,0,15.246,40.194,8,6,0,5.92543,3.08732,0.125,OP3,scripted,OP3_EASY,3,3
7137,0,15.246,36.036,8,6,0,3.59331,2.40306,0.15,OP3,scripted,OP3_EASY,2,3
7138,1,12.474,42.273,9,6,0,3.64491,2.34076,0.133333,OP3,scripted,OP3_EASY,3,2
7139,1,13.86,36.729,8,1,0,5.47111,2.59438,0.116667,OP3,scripted,OP3_EASY,3,2
7140,0,12.474,40.887,6,5,0,4.99648,2.68165,0.108333,OP3,scripted,OP3_EASY,2,3
7141,1,16.632,43.659,14,4,0,6.79489,3.19761,0.15,OP3,scripted,OP3_EASY,3,2
7142,0,11.088,40.194,25,2,0,3.74007,2.72591,0.141667,OP3,scripted,OP3_EASY,2,3
7143,0,11.088,32.571,6,6,0,6.39103,2.81907,0.108333,OP3,scripted,OP3_EASY,2,3
7144,0,12.474,33.264,9,5,0,5.06045,1.96422,0.141667,OP3,scripted,OP3_EASY,2,3
7145,0,14.553,35.343,3,6,0,4.6953,3.10884,0.0916667,OP3,scripted,OP3_EASY,3,3
7146,0,13.86,38.808,15,9,0,3.77692,2.00829,0.125,OP3,scripted,OP3_EASY,2,3
7147,0,12.474,39.501,21,4,0,6.1116,3.7603,0.166667,OP3,scripted,OP3_EASY,2,3
7148,0,13.167,38.808,12,5,0,4.34225,2.7422,0.075,OP3,scripted,OP3_EASY,2,3
7149,0,15.246,40.887,12,5,0,5.62671,2.76476,0.133333,OP3,species,,2,3
7150,0,17.325,39.501,11,4,0,4.36714,2.93552,0.125,OP3,scripted,OP3_EASY,2,3
7151,0,13.167,39.501,15,4,0,3.68853,2.83519,0.125,OP3,scripted,OP3_EASY,2,3
7152,0,12.474,42.273,15,8,0,5.64558,3.1658,0.125,OP3,scripted,OP3_EASY,2,3
7153,1,9.702,40.194,15,3,0,6.51123,3.7525,0.15,OP3,scripted,OP3_EASY,3,2
7154,1,12.474,35.343,11,8,0,6.72499,3.29849,0.0833333,OP3,scripted,OP3_EASY,3,2
7155,0,21.483,45.738,5,8,0,4.21808,2.88438,0.141667,OP3,scripted,OP3_EASY,2,3
7156,0,13.86,33.264,11,4,0,4.73731,2.72372,0.133333,OP3,scripted,OP3_EASY,1,3
7157,0,12.474,31.878,8,2,0,4.20054,2.97636,0.1,OP3,scripted,OP3_EASY,2,3
7158,0,11.781,29.799,9,2,0,6.89238,3.6983,0.108333,OP3,scripted,OP3_EASY,2,3
7159,0,11.088,35.343,9,2,0,6.66624,4.09725,0.125,OP3,species,,2,3
7160,0,13.86,42.273,14,4,0,4.80713,3.68552,0.125,OP3,scripted,OP3_EASY,2,3
7161,0,17.325,40.194,17,5,0,5.79186,3.91374,0.116667,OP3,scripted,OP3_EASY,3,3
7162,0,14.553,34.65,6,3,0,5.93895,3.25779,0.116667,OP3,scripted,OP3_EASY,2,3
7163,0,15.246,41.58,14,3,0,5.23244,2.98591,0.1,OP3,scripted,OP3_EASY,2,3
7164,1,11.088,44.352,8,6,0,5.9974,3.35579,0.158333,OP3,scripted,OP3_EASY,3,2
7165,0,13.86,40.194,9,5,0,4.5396,2.40954,0.116667,OP3,scripted,OP3_EASY,2,3
7166,0,13.167,32.571,6,4,0,5.22704,2.51743,0.125,OP3,scripted,OP3_EASY,2,3
7167,1,13.86,41.58,10,6,0,5.7961,2.78634,0.0916667,OP3,scripted,OP3_EASY,3,2
7168,0,11.088,39.501,9,8,0,3.64275,1.88833,0.1,OP3,scripted,OP3_EASY,2,3
7169,0,12.474,32.571,4,6,0,5.74591,2.89624,0.0666667,OP3,scripted,OP3_EASY,2,3
7170,1,15.246,44.352,14,8,0,4.80155,3.87451,0.125,OP3,scripted,OP3_EASY,3,2
7171,1,13.167,34.65,12,2,0,6.67819,3.99755,0.133333,OP3,scripted,OP3_EASY,3,1
7172,0,14.553,34.65,4,6,0,5.06084,2.246,0.0916667,OP3,scripted,OP3_EASY,2,3
7173,0,15.246,36.729,4,1,0,5.25324,3.37507,0.158333,OP3,scripted,OP3_EASY,2,3
7174,1,12.474,38.115,12,5,0,5.43026,2.90118,0.125,OP3,scripted,OP3_EASY,3,2
7175,0,11.781,36.729,9,3,0,4.42917,2.62618,0.0916667,OP3,scripted,OP3_EASY,2,3
7176,1,11.088,43.659,14,12,0,5.89953,4.54648,0.116667,OP3,scripted,OP3_EASY,3,2
7177,0,15.939,38.115,5,3,0,6.20655,3.80513,0.15,OP3,scripted,OP3_EASY,2,3
7178,1,16.632,47.124,17,6,0,5.00958,2.9901,0.158333,OP3,scripted,OP3_EASY,3,2
7179,0,13.86,38.115,11,5,0,4.48438,3.43923,0.108333,OP3,scripted,OP3_EASY,2,3
7180,0,17.325,48.51,14,11,0,5.04337,4.12254,0.125,OP3,scripted,OP3_EASY,2,3
7181,0,15.246,33.264,6,1,0,6.64045,3.9303,0.075,OP3,scripted,OP3_EASY,2,3
7182,1,11.088,38.808,6,3,0,4.83058,2.63983,0.0833333,OP3,scripted,OP3_EASY,3,2
7183,0,16.632,48.51,14,6,0,3.72836,2.84319,0.15,OP3,scripted,OP3_EASY,2,3
7184,0,15.939,38.115,15,8,0,4.31986,2.64715,0.133333,OP3,scripted,OP3_EASY,2,3
7185,0,11.781,31.878,10,5,0,6.08736,3.79457,0.158333,OP3,scripted,OP3_EASY,2,3
7186,0,14.553,45.738,9,13,0,3.58888,2.47024,0.158333,OP3,scripted,OP3_EASY,2,3
7187,0,11.088,37.422,17,7,0,3.43563,2.33824,0.125,OP3,scripted,OP3_EASY,2,3
7188,0,11.781,45.045,15,6,0,4.70154,3.51977,0.0833333,OP3,scripted,OP3_EASY,2,3
7189,0,11.088,36.729,10,2,0,6.29964,4.83941,0.1,OP3,scripted,OP3_EASY,2,3
7190,1,11.781,44.352,14,6,0,3.61961,2.21666,0.125,OP3,scripted,OP3_EASY,3,2
7191,1,11.781,38.115,9,4,0,4.30141,2.26672,0.108333,OP3,scripted,OP3_EASY,3,2
7192,0,16.632,38.115,11,4,0,3.90589,3.00608,0.141667,OP3,scripted,OP3_EASY,2,3
7193,0,11.781,40.887,5,8,0,4.46301,2.96247,0.166667,OP3,scripted,OP3_EASY,2,3
7194,0,11.781,36.036,3,4,0,4.52435,2.83347,0.125,OP3,scripted,OP3_EASY,2,3
7195,0,12.474,40.194,15,6,0,4.81726,3.45719,0.108333,OP3,scripted,OP3_EASY,2,3
7196,1,14.553,45.738,8,2,0,4.37718,2.4681,0.141667,OP3,scripted,OP3_EASY,3,2
7197,0,15.939,42.966,14,7,0,3.72666,2.32639,0.141667,OP3,scripted,OP3_EASY,2,3
7198,0,12.474,42.273,12,6,0,6.29278,3.44938,0.0916667,OP3,scripted,OP3_EASY,3,3
7199,0,15.246,37.422,4,5,0,6.07295,4.3209,0.1,OP3,scripted,OP3_EASY,2,3
7200,0,16.632,33.264,10,3,0,6.41436,2.95958,0.133333,OP3,scripted,OP3_EASY,1,3
7201,0,13.167,40.194,7,5,0,6.01646,3.23351,0.133333,OP3,scripted,OP3_EASY,2,3
7202,0,14.553,38.808,4,6,0,6.31075,3.00662,0.141667,OP3,scripted,OP3_EASY,2,3
7203,0,14.553,45.045,11,1,0,3.7061,2.30751,0.1,OP3,scripted,OP3_EASY,2,3
7204,1,12.474,37.422,9,4,0,5.25726,3.52939,0.0833333,OP3,scripted,OP3_EASY,3,2
7205,1,11.088,33.264,3,3,0,5.35922,2.8208,0.0833333,OP3,scripted,OP3_EASY,3,2
7206,0,11.088,29.106,6,2,0,7.26734,3.58437,0.133333,OP3,scripted,OP3_EASY,2,3
7207,0,15.939,38.808,7,3,0,4.54775,2.70304,0.108333,OP3,scripted,OP3_EASY,2,3
7208,1,15.246,41.58,11,10,0,4.29062,2.73784,0.125,OP3,species,,3,2
7209,0,13.86,38.808,13,11,0,3.42111,2.36095,0.158333,OP3,scripted,OP3_EASY,1,3
7210,0,12.474,38.808,4,4,0,4.84372,2.9887,0.125,OP3,scripted,OP3_EASY,3,3
7211,0,15.939,34.65,16,7,0,4.84315,3.3395,0.075,OP3,scripted,OP3_EASY,2,3
7212,0,14.553,36.036,5,2,0,5.58876,2.43319,0.133333,OP3,scripted,OP3_EASY,2,3
7213,0,12.474,36.729,5,4,0,5.16638,2.46751,0.0916667,OP3,scripted,OP3_EASY,2,3
7214,1,13.167,40.194,15,5,0,6.0839,3.80713,0.125,OP3,scripted,OP3_EASY,3,2
