blue_style,red_style,map,episode_index,episode_seed,touch_step,pickup_step,carrier_idx,end_step,loss_cause,carrier_lifetime,max_return_progress,crossed_midfield,reached_capture_zone,captured,carrier_loss_x,carrier_loss_y,min_dist_red0,min_dist_red1,teammate_dist_at_pickup,teammate_lane_before,teammate_lane_after,red_retarget_latency,noncarrier_flag_pressure_steps,noncarrier_support_steps
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,24,24,0,34,tag,10,5.190397262573242,0,0,0,11.809602737426758,9.64494800567627,1.0160233795275182,1.0450589912870507,6.477517127990723,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,67,67,0,77,tag,10,5.164675712585449,0,0,0,11.83532428741455,9.700409889221191,0.8847408467074895,1.1860355681817825,10.454642295837402,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,110,110,0,119,tag,9,4.715235710144043,0,0,0,12.284764289855957,10.511772155761719,1.0254810842853155,1.3586494117784131,11.20557689666748,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,139,139,1,140,tag,1,1.212636947631836,0,0,0,15.787363052368164,9.862223625183105,1.40431872546844,1.1375591095756585,9.301030158996582,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,152,152,0,161,tag,9,4.701123237609863,0,0,0,12.298876762390137,10.535306930541992,1.3669941452813654,1.0421844022099325,11.287345886230469,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,181,181,1,182,tag,1,0.7830162048339844,0,0,0,16.216983795166016,10.046692848205566,0.8242024854207031,1.6002009821653682,9.56032657623291,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,194,194,0,214,capture,20,14.775284051895142,1,0,1,2.2247159481048584,9.775089263916016,1.7476836108339364,1.718770597953187,11.19028091430664,1.0,1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,11,561012,219,219,1,238,capture,19,14.779626846313477,1,1,1,2.2203731536865234,10.173076629638672,9.050069296295003,5.895470452220132,11.438456535339355,1.0,1.0,0,1,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,12,561013,18,18,0,37,capture,19,14.791169166564941,1,1,1,2.2088308334350586,10.173383712768555,1.4086798192329353,5.958485658992478,8.530832290649414,-1.0,-1.0,1,1,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,12,561013,38,38,1,58,capture,20,14.753011703491211,1,1,1,2.246988296508789,9.762296676635742,6.205351857872289,5.41949564005264,16.52838134765625,1.0,1.0,0,1,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,12,561013,38,59,0,78,other,19,12.298122882843018,1,1,0,4.701877117156982,15.365623474121094,3.0113916468747006,4.110801181749074,15.911526679992676,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,13,561014,19,19,0,27,tag,8,4.707368850708008,0,0,0,12.292631149291992,9.370148658752441,1.102283317256992,1.4679200217426807,6.180420875549316,-1.0,-1.0,0,0,2
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,13,561014,33,33,1,43,tag,10,5.4082183837890625,0,0,0,11.591781616210938,9.078920364379883,0.7817521349154223,1.0103627200338332,8.40419864654541,1.0,1.0,1,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,13,561014,62,62,0,72,tag,10,4.99379825592041,0,0,0,12.00620174407959,10.058072090148926,1.572740201890288,1.4788064053419827,12.768773078918457,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,13,561014,105,105,0,108,tag,3,2.4729843139648438,0,0,0,14.527015686035156,11.532772064208984,1.7112423042816605,0.8901106421543727,12.098185539245605,-1.0,-1.0,0,0,0
BLUE_SPLIT,OP7_DEEP_FORTRESS,map_b_split_lane,13,561014,142,142,0,146,tag,4,3.3873395919799805,0,0,0,13.61266040802002,12.689713478088379,1.2309688821810976,2.283587444604994,12.346709251403809,-1.0,-1.0,0,0,0
