agent_id,blue_mine_kills,blue_score,episode_steps,flag_carries,macro_0,macro_2,macro_4,map_name,map_path,max_time,mine_attempts,mines_placed_enemy_half,mines_triggered_by_red,opponent_key,opponent_kind,phase_name,red_mine_kills,red_score,result,score_limit,side
1,0,0,201,0,107,54,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,113,44,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,117,39,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,117,44,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,132,38,29,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,109,48,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,111,45,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,19,125,42,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,118,41,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,117,47,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,107,40,54,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,116,48,33,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,116,48,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,124,40,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,106,62,29,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,122,39,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,110,50,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,128,45,28,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,112,44,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,102,60,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,113,48,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,109,45,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,103,54,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,113,48,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,2,110,51,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,109,45,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,103,54,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,128,44,27,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,106,48,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,120,43,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,104,52,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,120,48,33,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,118,45,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,119,44,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,107,57,35,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,103,56,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,121,34,46,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,108,53,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,102,49,48,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,123,44,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,113,46,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,101,50,50,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,57,119,46,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,114,44,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,111,48,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,130,35,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,41,121,42,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,58,139,31,31,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,106,48,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,114,134,23,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,42,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,115,55,29,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,119,46,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,115,44,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,49,120,41,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,130,42,29,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,105,54,40,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,114,45,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,1,103,49,47,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,75,125,38,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,0,108,39,54,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,30,116,47,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,116,44,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,117,47,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,122,43,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,113,49,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,121,46,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,114,49,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,108,50,43,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,15,105,54,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,130,33,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,106,51,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,114,46,39,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,102,57,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,116,53,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,1,121,46,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,131,36,34,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,47,129,39,33,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,0,113,46,42,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,119,51,27,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,106,51,44,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,12,124,43,32,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,122,41,38,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,201,0,96,65,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,114,46,41,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,1,201,0,111,52,36,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
1,0,1,201,26,123,33,45,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,WIN,3,blue
0,0,0,201,0,102,58,37,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
1,0,0,201,0,120,51,30,empty_20x20,,200.0,0,0,0,OP2,SCRIPTED,OP1,0,0,DRAW,3,blue
0,0,0,43,0,22,13,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,30,7,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,44,0,24,13,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,44,0,23,8,13,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,0,27,7,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,27,8,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,26,13,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,24,30,7,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,49,0,34,7,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,49,4,32,12,3,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,44,0,30,6,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,44,0,18,13,13,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,21,16,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,29,8,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,44,0,21,13,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,44,0,28,7,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,42,0,25,12,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,42,0,28,13,1,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,47,0,26,11,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,47,0,23,14,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,29,7,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,25,12,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,50,0,27,11,12,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,50,0,21,17,12,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,47,0,22,12,13,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,47,0,22,14,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,49,0,26,11,12,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,49,0,28,11,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,47,0,20,18,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,47,0,25,13,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,40,0,17,12,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,40,0,23,9,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,7,24,15,4,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,25,7,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,50,0,24,15,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,50,0,27,14,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,27,12,4,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,19,32,6,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,48,0,31,12,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,48,0,31,7,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,33,11,2,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,0,31,9,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,0,29,7,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,23,13,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,47,0,27,11,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,47,5,31,6,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,20,10,13,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,29,9,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,48,0,29,12,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,48,0,22,16,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,49,0,26,15,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,49,0,31,13,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,41,0,18,14,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,41,0,22,10,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,1,19,16,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,23,12,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,0,16,13,16,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,28,9,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,49,0,31,12,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,49,0,31,10,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,47,0,30,9,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,47,0,27,10,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,42,0,27,6,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,42,0,17,13,12,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,48,0,28,12,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,48,0,26,17,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,39,0,21,7,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,39,0,17,13,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,42,0,26,12,4,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,42,0,30,7,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,48,0,31,8,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,48,0,25,14,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,0,34,2,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,25,11,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,44,0,26,12,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,44,0,30,7,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,14,30,11,4,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,25,11,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,26,16,4,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,0,23,10,13,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,29,5,12,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,20,32,7,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,21,12,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,29,6,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,30,9,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,0,22,14,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,47,0,22,14,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,47,0,28,13,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,40,0,19,10,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,40,0,20,11,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,26,9,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,12,29,8,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,0,28,11,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,29,6,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,48,0,24,15,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,48,0,30,9,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,44,0,29,7,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,44,0,24,10,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,0,29,10,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,24,14,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,48,0,26,13,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,48,0,23,7,18,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,38,0,18,15,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,38,0,19,12,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,27,10,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,23,11,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,59,0,40,9,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,59,0,31,13,15,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,29,12,5,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,0,26,14,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,20,15,11,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,0,30,8,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,40,0,23,10,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,40,0,24,9,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,24,14,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,0,29,10,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,45,0,27,14,4,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,45,0,31,8,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,40,0,24,12,4,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,40,0,25,12,3,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,46,0,27,7,12,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,46,0,24,12,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,51,0,31,10,10,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,51,0,23,19,9,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,43,0,20,16,7,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
1,0,0,43,0,29,6,8,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
0,0,0,44,0,27,11,6,empty_20x20,,200.0,0,0,0,OP3,SCRIPTED,OP1,0,3,LOSS,3,blue
