policy,map,requested_opponent,resolved_opponent,opponent,seed,blue_score,red_score,win,loss,draw,score_margin,wall_collisions,wall_collision_source,stuck_steps,stuck_source,repeated_blocked_movement,upper_lane_use,lower_lane_use,route_switches,route_source,episode_steps
candidate,map_b_split_lane,OP9,OP9,OP9,7096,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,6.0,5.0,4.0,episode_info,111
baseline,map_b_split_lane,OP9,OP9,OP9,7097,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,5.0,11.0,3.0,episode_info,141
candidate,map_b_split_lane,OP9,OP9,OP9,7097,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,7.0,4.0,episode_info,125
baseline,map_b_split_lane,OP9,OP9,OP9,7098,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,7.0,3.0,3.0,episode_info,106
candidate,map_b_split_lane,OP9,OP9,OP9,7098,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,0.0,8.0,0.0,episode_info,99
baseline,map_b_split_lane,OP9,OP9,OP9,7099,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,2.0,17.0,2.0,episode_info,157
candidate,map_b_split_lane,OP9,OP9,OP9,7099,3.0,1.0,1,0,0,2.0,,unavailable,4.0,position_proxy,1.0,7.0,3.0,4.0,episode_info,93
baseline,map_b_split_lane,OP10,OP10,OP10,7000,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,2.0,episode_info,111
candidate,map_b_split_lane,OP10,OP10,OP10,7000,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,8.0,2.0,2.0,episode_info,113
baseline,map_b_split_lane,OP10,OP10,OP10,7001,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,7.0,3.0,episode_info,122
candidate,map_b_split_lane,OP10,OP10,OP10,7001,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,9.0,1.0,1.0,episode_info,108
baseline,map_b_split_lane,OP10,OP10,OP10,7002,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,98
candidate,map_b_split_lane,OP10,OP10,OP10,7002,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,2.0,episode_info,98
baseline,map_b_split_lane,OP10,OP10,OP10,7003,3.0,0.0,1,0,0,3.0,,unavailable,2.0,position_proxy,1.0,2.0,5.0,3.0,episode_info,93
candidate,map_b_split_lane,OP10,OP10,OP10,7003,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,6.0,5.0,episode_info,118
baseline,map_b_split_lane,OP10,OP10,OP10,7004,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,2.0,episode_info,101
candidate,map_b_split_lane,OP10,OP10,OP10,7004,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,2.0,8.0,4.0,episode_info,107
baseline,map_b_split_lane,OP10,OP10,OP10,7005,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,9.0,4.0,episode_info,121
candidate,map_b_split_lane,OP10,OP10,OP10,7005,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,9.0,0.0,episode_info,100
baseline,map_b_split_lane,OP10,OP10,OP10,7006,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,8.0,4.0,3.0,episode_info,117
candidate,map_b_split_lane,OP10,OP10,OP10,7006,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,3.0,episode_info,115
baseline,map_b_split_lane,OP10,OP10,OP10,7007,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,9.0,1.0,episode_info,90
candidate,map_b_split_lane,OP10,OP10,OP10,7007,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,10.0,0.0,episode_info,92
baseline,map_b_split_lane,OP10,OP10,OP10,7008,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,100
candidate,map_b_split_lane,OP10,OP10,OP10,7008,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,2.0,11.0,2.0,episode_info,138
baseline,map_b_split_lane,OP10,OP10,OP10,7009,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,10.0,3.0,3.0,episode_info,115
candidate,map_b_split_lane,OP10,OP10,OP10,7009,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,8.0,6.0,2.0,episode_info,104
baseline,map_b_split_lane,OP10,OP10,OP10,7010,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,5.0,8.0,4.0,episode_info,127
candidate,map_b_split_lane,OP10,OP10,OP10,7010,3.0,2.0,1,0,0,1.0,,unavailable,7.0,position_proxy,1.0,4.0,6.0,1.0,episode_info,108
baseline,map_b_split_lane,OP10,OP10,OP10,7011,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,10.0,0.0,episode_info,118
candidate,map_b_split_lane,OP10,OP10,OP10,7011,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,10.0,0.0,episode_info,101
baseline,map_b_split_lane,OP10,OP10,OP10,7012,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,3.0,9.0,3.0,episode_info,124
candidate,map_b_split_lane,OP10,OP10,OP10,7012,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,6.0,6.0,2.0,episode_info,127
baseline,map_b_split_lane,OP10,OP10,OP10,7013,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,6.0,6.0,episode_info,114
candidate,map_b_split_lane,OP10,OP10,OP10,7013,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,0.0,10.0,0.0,episode_info,95
baseline,map_b_split_lane,OP10,OP10,OP10,7014,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,118
candidate,map_b_split_lane,OP10,OP10,OP10,7014,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,7.0,3.0,episode_info,115
baseline,map_b_split_lane,OP10,OP10,OP10,7015,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,2.0,11.0,3.0,episode_info,149
candidate,map_b_split_lane,OP10,OP10,OP10,7015,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,7.0,4.0,episode_info,103
baseline,map_b_split_lane,OP10,OP10,OP10,7016,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,10.0,4.0,3.0,episode_info,112
candidate,map_b_split_lane,OP10,OP10,OP10,7016,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,10.0,2.0,3.0,episode_info,117
baseline,map_b_split_lane,OP10,OP10,OP10,7017,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,2.0,episode_info,109
candidate,map_b_split_lane,OP10,OP10,OP10,7017,3.0,2.0,1,0,0,1.0,,unavailable,3.0,position_proxy,1.0,0.0,12.0,0.0,episode_info,105
baseline,map_b_split_lane,OP10,OP10,OP10,7018,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,10.0,0.0,episode_info,124
candidate,map_b_split_lane,OP10,OP10,OP10,7018,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,10.0,0.0,episode_info,117
baseline,map_b_split_lane,OP10,OP10,OP10,7019,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,8.0,2.0,episode_info,112
candidate,map_b_split_lane,OP10,OP10,OP10,7019,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,109
baseline,map_b_split_lane,OP10,OP10,OP10,7020,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,3.0,episode_info,118
candidate,map_b_split_lane,OP10,OP10,OP10,7020,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,16.0,2.0,episode_info,154
baseline,map_b_split_lane,OP10,OP10,OP10,7021,1.0,3.0,0,1,0,-2.0,,unavailable,0.0,position_proxy,0.0,2.0,14.0,3.0,episode_info,131
candidate,map_b_split_lane,OP10,OP10,OP10,7021,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,1.0,13.0,1.0,episode_info,99
baseline,map_b_split_lane,OP10,OP10,OP10,7022,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,7.0,2.0,episode_info,105
candidate,map_b_split_lane,OP10,OP10,OP10,7022,3.0,1.0,1,0,0,2.0,,unavailable,3.0,position_proxy,2.0,3.0,10.0,3.0,episode_info,127
baseline,map_b_split_lane,OP10,OP10,OP10,7023,3.0,3.0,0,0,1,0.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,119
candidate,map_b_split_lane,OP10,OP10,OP10,7023,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,113
baseline,map_b_split_lane,OP10,OP10,OP10,7024,2.0,3.0,0,1,0,-1.0,,unavailable,6.0,position_proxy,1.0,3.0,10.0,2.0,episode_info,135
candidate,map_b_split_lane,OP10,OP10,OP10,7024,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,1.0,episode_info,107
baseline,map_b_split_lane,OP10,OP10,OP10,7025,2.0,3.0,0,1,0,-1.0,,unavailable,3.0,position_proxy,1.0,8.0,4.0,4.0,episode_info,138
candidate,map_b_split_lane,OP10,OP10,OP10,7025,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,110
baseline,map_b_split_lane,OP10,OP10,OP10,7026,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,93
candidate,map_b_split_lane,OP10,OP10,OP10,7026,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,99
baseline,map_b_split_lane,OP10,OP10,OP10,7027,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,2.0,episode_info,109
candidate,map_b_split_lane,OP10,OP10,OP10,7027,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,3.0,14.0,3.0,episode_info,126
baseline,map_b_split_lane,OP10,OP10,OP10,7028,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,13.0,3.0,episode_info,129
candidate,map_b_split_lane,OP10,OP10,OP10,7028,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,15.0,2.0,episode_info,133
baseline,map_b_split_lane,OP10,OP10,OP10,7029,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,12.0,3.0,episode_info,112
candidate,map_b_split_lane,OP10,OP10,OP10,7029,3.0,2.0,1,0,0,1.0,,unavailable,2.0,position_proxy,1.0,5.0,6.0,2.0,episode_info,127
baseline,map_b_split_lane,OP10,OP10,OP10,7030,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,13.0,2.0,episode_info,118
candidate,map_b_split_lane,OP10,OP10,OP10,7030,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,12.0,1.0,episode_info,108
baseline,map_b_split_lane,OP10,OP10,OP10,7031,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,0.0,11.0,0.0,episode_info,124
candidate,map_b_split_lane,OP10,OP10,OP10,7031,3.0,0.0,1,0,0,3.0,,unavailable,2.0,position_proxy,1.0,0.0,12.0,0.0,episode_info,139
baseline,map_b_split_lane,OP10,OP10,OP10,7032,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,14.0,3.0,episode_info,160
candidate,map_b_split_lane,OP10,OP10,OP10,7032,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,6.0,5.0,4.0,episode_info,115
baseline,map_b_split_lane,OP10,OP10,OP10,7033,3.0,2.0,1,0,0,1.0,,unavailable,4.0,position_proxy,2.0,6.0,4.0,2.0,episode_info,102
candidate,map_b_split_lane,OP10,OP10,OP10,7033,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,10.0,4.0,episode_info,118
baseline,map_b_split_lane,OP10,OP10,OP10,7034,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,4.0,3.0,episode_info,114
candidate,map_b_split_lane,OP10,OP10,OP10,7034,2.0,3.0,0,1,0,-1.0,,unavailable,3.0,position_proxy,1.0,3.0,9.0,3.0,episode_info,129
baseline,map_b_split_lane,OP10,OP10,OP10,7035,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,11.0,1.0,episode_info,143
candidate,map_b_split_lane,OP10,OP10,OP10,7035,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,15.0,1.0,episode_info,127
baseline,map_b_split_lane,OP10,OP10,OP10,7036,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,3.0,7.0,5.0,episode_info,102
candidate,map_b_split_lane,OP10,OP10,OP10,7036,3.0,1.0,1,0,0,2.0,,unavailable,2.0,position_proxy,2.0,3.0,11.0,6.0,episode_info,107
baseline,map_b_split_lane,OP10,OP10,OP10,7037,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,1.0,episode_info,95
candidate,map_b_split_lane,OP10,OP10,OP10,7037,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,8.0,1.0,episode_info,97
baseline,map_b_split_lane,OP10,OP10,OP10,7038,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,11.0,1.0,episode_info,125
candidate,map_b_split_lane,OP10,OP10,OP10,7038,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,5.0,7.0,1.0,episode_info,96
baseline,map_b_split_lane,OP10,OP10,OP10,7039,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,107
candidate,map_b_split_lane,OP10,OP10,OP10,7039,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,9.0,6.0,3.0,episode_info,142
baseline,map_b_split_lane,OP10,OP10,OP10,7040,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,8.0,4.0,4.0,episode_info,117
candidate,map_b_split_lane,OP10,OP10,OP10,7040,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,4.0,3.0,episode_info,103
baseline,map_b_split_lane,OP10,OP10,OP10,7041,3.0,2.0,1,0,0,1.0,,unavailable,7.0,position_proxy,3.0,2.0,10.0,1.0,episode_info,110
candidate,map_b_split_lane,OP10,OP10,OP10,7041,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,3.0,7.0,2.0,episode_info,117
baseline,map_b_split_lane,OP10,OP10,OP10,7042,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,0.0,episode_info,103
candidate,map_b_split_lane,OP10,OP10,OP10,7042,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,11.0,4.0,episode_info,137
baseline,map_b_split_lane,OP10,OP10,OP10,7043,3.0,1.0,1,0,0,2.0,,unavailable,10.0,position_proxy,2.0,3.0,8.0,1.0,episode_info,115
candidate,map_b_split_lane,OP10,OP10,OP10,7043,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,95
baseline,map_b_split_lane,OP10,OP10,OP10,7044,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,107
candidate,map_b_split_lane,OP10,OP10,OP10,7044,1.0,3.0,0,1,0,-2.0,,unavailable,0.0,position_proxy,0.0,0.0,11.0,1.0,episode_info,127
baseline,map_b_split_lane,OP10,OP10,OP10,7045,1.0,3.0,0,1,0,-2.0,,unavailable,0.0,position_proxy,0.0,11.0,5.0,7.0,episode_info,121
candidate,map_b_split_lane,OP10,OP10,OP10,7045,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,12.0,0.0,0.0,episode_info,104
baseline,map_b_split_lane,OP10,OP10,OP10,7046,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,3.0,15.0,5.0,episode_info,159
candidate,map_b_split_lane,OP10,OP10,OP10,7046,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,106
baseline,map_b_split_lane,OP10,OP10,OP10,7047,3.0,2.0,1,0,0,1.0,,unavailable,2.0,position_proxy,1.0,3.0,12.0,3.0,episode_info,115
candidate,map_b_split_lane,OP10,OP10,OP10,7047,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,8.0,4.0,5.0,episode_info,119
baseline,map_b_split_lane,OP10,OP10,OP10,7048,3.0,3.0,0,0,1,0.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,5.0,episode_info,143
candidate,map_b_split_lane,OP10,OP10,OP10,7048,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,3.0,episode_info,94
baseline,map_b_split_lane,OP10,OP10,OP10,7049,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,8.0,1.0,episode_info,95
candidate,map_b_split_lane,OP10,OP10,OP10,7049,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,95
baseline,map_b_split_lane,OP10,OP10,OP10,7050,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,3.0,6.0,3.0,episode_info,99
candidate,map_b_split_lane,OP10,OP10,OP10,7050,3.0,1.0,1,0,0,2.0,,unavailable,2.0,position_proxy,1.0,5.0,9.0,3.0,episode_info,135
baseline,map_b_split_lane,OP10,OP10,OP10,7051,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,113
candidate,map_b_split_lane,OP10,OP10,OP10,7051,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,5.0,10.0,3.0,episode_info,126
baseline,map_b_split_lane,OP10,OP10,OP10,7052,2.0,3.0,0,1,0,-1.0,,unavailable,1.0,position_proxy,1.0,6.0,5.0,7.0,episode_info,125
candidate,map_b_split_lane,OP10,OP10,OP10,7052,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,9.0,3.0,5.0,episode_info,135
baseline,map_b_split_lane,OP10,OP10,OP10,7053,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,7.0,4.0,episode_info,115
candidate,map_b_split_lane,OP10,OP10,OP10,7053,1.0,3.0,0,1,0,-2.0,,unavailable,10.0,position_proxy,1.0,7.0,4.0,5.0,episode_info,120
baseline,map_b_split_lane,OP10,OP10,OP10,7054,3.0,1.0,1,0,0,2.0,,unavailable,3.0,position_proxy,1.0,1.0,12.0,2.0,episode_info,95
candidate,map_b_split_lane,OP10,OP10,OP10,7054,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,10.0,0.0,episode_info,94
baseline,map_b_split_lane,OP10,OP10,OP10,7055,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,3.0,episode_info,109
candidate,map_b_split_lane,OP10,OP10,OP10,7055,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,3.0,10.0,3.0,episode_info,150
baseline,map_b_split_lane,OP10,OP10,OP10,7056,3.0,1.0,1,0,0,2.0,,unavailable,3.0,position_proxy,1.0,1.0,8.0,1.0,episode_info,96
candidate,map_b_split_lane,OP10,OP10,OP10,7056,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,3.0,episode_info,129
baseline,map_b_split_lane,OP10,OP10,OP10,7057,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,15.0,4.0,episode_info,132
candidate,map_b_split_lane,OP10,OP10,OP10,7057,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,6.0,4.0,episode_info,96
baseline,map_b_split_lane,OP10,OP10,OP10,7058,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,5.0,5.0,2.0,episode_info,124
candidate,map_b_split_lane,OP10,OP10,OP10,7058,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,13.0,2.0,episode_info,110
baseline,map_b_split_lane,OP10,OP10,OP10,7059,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,6.0,3.0,episode_info,99
candidate,map_b_split_lane,OP10,OP10,OP10,7059,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,1.0,episode_info,88
baseline,map_b_split_lane,OP10,OP10,OP10,7060,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,2.0,episode_info,114
candidate,map_b_split_lane,OP10,OP10,OP10,7060,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,14.0,2.0,episode_info,153
baseline,map_b_split_lane,OP10,OP10,OP10,7061,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,4.0,5.0,episode_info,97
candidate,map_b_split_lane,OP10,OP10,OP10,7061,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,4.0,episode_info,107
baseline,map_b_split_lane,OP10,OP10,OP10,7062,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,10.0,1.0,1.0,episode_info,122
candidate,map_b_split_lane,OP10,OP10,OP10,7062,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,3.0,episode_info,118
baseline,map_b_split_lane,OP10,OP10,OP10,7063,3.0,0.0,1,0,0,3.0,,unavailable,0.0,position_proxy,0.0,1.0,9.0,1.0,episode_info,88
candidate,map_b_split_lane,OP10,OP10,OP10,7063,3.0,0.0,1,0,0,3.0,,unavailable,2.0,position_proxy,1.0,2.0,6.0,3.0,episode_info,87
baseline,map_b_split_lane,OP10,OP10,OP10,7064,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,7.0,3.0,3.0,episode_info,102
candidate,map_b_split_lane,OP10,OP10,OP10,7064,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,5.0,6.0,5.0,episode_info,112
baseline,map_b_split_lane,OP10,OP10,OP10,7065,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,2.0,episode_info,100
candidate,map_b_split_lane,OP10,OP10,OP10,7065,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,8.0,1.0,episode_info,108
baseline,map_b_split_lane,OP10,OP10,OP10,7066,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,9.0,5.0,episode_info,111
candidate,map_b_split_lane,OP10,OP10,OP10,7066,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,1.0,episode_info,138
baseline,map_b_split_lane,OP10,OP10,OP10,7067,3.0,0.0,1,0,0,3.0,,unavailable,7.0,position_proxy,1.0,2.0,7.0,3.0,episode_info,93
candidate,map_b_split_lane,OP10,OP10,OP10,7067,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,5.0,11.0,1.0,episode_info,128
baseline,map_b_split_lane,OP10,OP10,OP10,7068,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,2.0,episode_info,126
candidate,map_b_split_lane,OP10,OP10,OP10,7068,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,8.0,1.0,episode_info,124
baseline,map_b_split_lane,OP10,OP10,OP10,7069,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,10.0,1.0,episode_info,100
candidate,map_b_split_lane,OP10,OP10,OP10,7069,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,7.0,4.0,episode_info,104
baseline,map_b_split_lane,OP10,OP10,OP10,7070,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,14.0,0.0,episode_info,98
candidate,map_b_split_lane,OP10,OP10,OP10,7070,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,0.0,episode_info,114
baseline,map_b_split_lane,OP10,OP10,OP10,7071,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,2.0,7.0,3.0,episode_info,110
candidate,map_b_split_lane,OP10,OP10,OP10,7071,3.0,1.0,1,0,0,2.0,,unavailable,1.0,position_proxy,1.0,4.0,6.0,3.0,episode_info,95
baseline,map_b_split_lane,OP10,OP10,OP10,7072,3.0,2.0,1,0,0,1.0,,unavailable,1.0,position_proxy,1.0,10.0,3.0,4.0,episode_info,110
candidate,map_b_split_lane,OP10,OP10,OP10,7072,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,4.0,8.0,2.0,episode_info,108
baseline,map_b_split_lane,OP10,OP10,OP10,7073,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,13.0,1.0,episode_info,120
candidate,map_b_split_lane,OP10,OP10,OP10,7073,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,3.0,12.0,5.0,episode_info,140
baseline,map_b_split_lane,OP10,OP10,OP10,7074,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,1.0,7.0,1.0,episode_info,84
candidate,map_b_split_lane,OP10,OP10,OP10,7074,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,1.0,11.0,1.0,episode_info,119
baseline,map_b_split_lane,OP10,OP10,OP10,7075,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,3.0,8.0,4.0,episode_info,116
candidate,map_b_split_lane,OP10,OP10,OP10,7075,3.0,1.0,1,0,0,2.0,,unavailable,0.0,position_proxy,0.0,0.0,12.0,1.0,episode_info,89
baseline,map_b_split_lane,OP10,OP10,OP10,7076,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,16.0,0.0,episode_info,127
candidate,map_b_split_lane,OP10,OP10,OP10,7076,3.0,2.0,1,0,0,1.0,,unavailable,0.0,position_proxy,0.0,0.0,13.0,1.0,episode_info,114
baseline,map_b_split_lane,OP10,OP10,OP10,7077,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,7.0,4.0,5.0,episode_info,121
candidate,map_b_split_lane,OP10,OP10,OP10,7077,2.0,3.0,0,1,0,-1.0,,unavailable,0.0,position_proxy,0.0,2.0,10.0,1.0,episode_info,128
