first_capture_step,capture_latency,lost_after_leading,capture_conceded,opponent,eval_seed,blue_score,red_score,score_margin,win,loss,draw,terminated,episode_steps,tags_against,tags_for,cooldown_denials,captures_blue,captures_red,drops,pickups,tagged_while_carrying,ever_carried,carried_without_scoring,carry_steps,carry_frac,carrier_unescorted_frac,carrier_pressure_frac,mean_carrier_pressure,max_agents_forward,both_forward_frac,none_forward_frac,mean_team_separation,mean_formation_spread,blue_tagged_frac,cooldown_active_frac,trailing_frac,leading_frac,conceded_first,train_seed
,,0,1,OP7,9100022,0.0,2.0,-2.0,0,1,0,True,240,0,18,39,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10370662934146821,0.08133262407645817,0.0,0.8333333333333334,0.85,0.0,1,2500002
,,0,0,OP7,9100023,0.0,0.0,0.0,0,0,1,True,240,0,22,30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08954553335594634,0.06245696630066959,0.0,0.9625,0.0,0.0,0,2500002
,,0,0,OP7,9100024,0.0,0.0,0.0,0,0,1,True,240,0,22,42,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08955475573893637,0.06307323773556467,0.0,0.9416666666666667,0.0,0.0,0,2500002
,,0,1,OP7,9100025,0.0,1.0,-1.0,0,1,0,True,240,0,22,42,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09336911579594016,0.07050718485358326,0.0,0.95,0.7166666666666667,0.0,1,2500002
,,0,0,OP7,9100026,0.0,0.0,0.0,0,0,1,True,240,0,21,38,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10249144704236339,0.07675715750131834,0.0,0.95,0.0,0.0,0,2500002
,,0,1,OP7,9100027,0.0,3.0,-3.0,0,1,0,True,220,0,14,29,0,3,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10150269694964995,0.08139571724142032,0.0,0.8,0.85,0.0,1,2500002
,,0,1,OP7,9100028,0.0,1.0,-1.0,0,1,0,True,240,0,20,40,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.1088357341941446,0.0803872612741543,0.0,0.9083333333333333,0.5916666666666667,0.0,1,2500002
,,0,0,OP7,9100029,0.0,0.0,0.0,0,0,1,True,240,0,22,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08760417213973899,0.06437471168489234,0.0,0.9416666666666667,0.0,0.0,0,2500002
,,0,0,OP8,9100000,0.0,0.0,0.0,0,0,1,True,240,0,17,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09121677613196273,0.06403925783658147,0.0,0.8708333333333333,0.0,0.0,0,2500002
,,0,1,OP8,9100001,0.0,1.0,-1.0,0,1,0,True,240,0,17,51,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09004896017722785,0.05813060111152784,0.0,0.8791666666666667,0.15416666666666667,0.0,1,2500002
,,0,0,OP8,9100002,0.0,0.0,0.0,0,0,1,True,240,0,17,12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11225970097196598,0.09021456837387329,0.0,0.9041666666666667,0.0,0.0,0,2500002
,,0,1,OP8,9100003,0.0,1.0,-1.0,0,1,0,True,240,0,14,44,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0826079363313814,0.053650565704204685,0.0,0.7583333333333333,0.3333333333333333,0.0,1,2500002
,,0,0,OP8,9100004,0.0,0.0,0.0,0,0,1,True,240,0,15,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.12446141078447302,0.09944971366979492,0.016666666666666666,0.9041666666666667,0.0,0.0,0,2500002
,,0,1,OP8,9100005,0.0,1.0,-1.0,0,1,0,True,240,0,17,35,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07576924082823097,0.0548090774701753,0.029166666666666667,0.8583333333333333,0.7125,0.0,1,2500002
,,0,0,OP8,9100006,0.0,0.0,0.0,0,0,1,True,240,0,17,34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08872197721308718,0.0667344738850564,0.0,0.8791666666666667,0.0,0.0,0,2500002
,,0,1,OP8,9100007,0.0,2.0,-2.0,0,1,0,True,240,0,18,50,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09077864691304664,0.06701032252846441,0.0,0.8666666666666667,0.7416666666666667,0.0,1,2500002
,,0,0,OP8,9100008,0.0,0.0,0.0,0,0,1,True,240,0,16,44,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09016411465903124,0.06390103616589234,0.008333333333333333,0.8208333333333333,0.0,0.0,0,2500002
,,0,0,OP8,9100009,0.0,0.0,0.0,0,0,1,True,240,0,17,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0995637895539403,0.07354097921197536,0.0,0.8458333333333333,0.0,0.0,0,2500002
,,0,0,OP8,9100010,0.0,0.0,0.0,0,0,1,True,240,0,17,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10105174955291053,0.07498601123030918,0.020833333333333332,0.8791666666666667,0.0,0.0,0,2500002
,,0,0,OP8,9100011,0.0,0.0,0.0,0,0,1,True,240,0,16,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11466183511850735,0.09078344095663245,0.0,0.8625,0.0,0.0,0,2500002
,,0,0,OP8,9100012,0.0,0.0,0.0,0,0,1,True,240,0,17,40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08912887842549631,0.06370928218554278,0.0,0.8833333333333333,0.0,0.0,0,2500002
,,0,1,OP8,9100013,0.0,1.0,-1.0,0,1,0,True,240,0,18,28,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09310483067917327,0.06556762893063327,0.0,0.8958333333333334,0.17916666666666667,0.0,1,2500002
,,0,1,OP8,9100014,0.0,1.0,-1.0,0,1,0,True,240,0,19,35,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.12040133778161059,0.09329973151961894,0.0,0.875,0.1625,0.0,1,2500002
,,0,0,OP8,9100015,0.0,0.0,0.0,0,0,1,True,240,0,19,21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11659460581528644,0.09550385149729361,0.0,0.8791666666666667,0.0,0.0,0,2500002
,,0,0,OP8,9100016,0.0,0.0,0.0,0,0,1,True,240,0,20,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.1109270282710592,0.08823611320234098,0.0,0.8833333333333333,0.0,0.0,0,2500002
,,0,0,OP8,9100017,0.0,0.0,0.0,0,0,1,True,240,0,17,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08673012430469194,0.06003949837274073,0.0,0.8708333333333333,0.0,0.0,0,2500002
,,0,0,OP8,9100018,0.0,0.0,0.0,0,0,1,True,240,0,17,24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11249686530791222,0.08586137589154533,0.0,0.8875,0.0,0.0,0,2500002
,,0,0,OP8,9100019,0.0,0.0,0.0,0,0,1,True,240,0,18,18,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10932068089023232,0.085607359319935,0.0,0.9041666666666667,0.0,0.0,0,2500002
,,0,0,OP8,9100020,0.0,0.0,0.0,0,0,1,True,240,0,20,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11401772174673776,0.08858265759869634,0.008333333333333333,0.9083333333333333,0.0,0.0,0,2500002
,,0,0,OP8,9100021,0.0,0.0,0.0,0,0,1,True,240,0,18,47,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10714065179539224,0.08183906328837717,0.0,0.8916666666666667,0.0,0.0,0,2500002
,,0,0,OP8,9100022,0.0,0.0,0.0,0,0,1,True,240,0,18,21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11746551566757261,0.09132554478060229,0.0,0.8875,0.0,0.0,0,2500002
,,0,0,OP8,9100023,0.0,0.0,0.0,0,0,1,True,240,0,17,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09107536560234925,0.06848058639491986,0.0,0.875,0.0,0.0,0,2500002
,,0,0,OP8,9100024,0.0,0.0,0.0,0,0,1,True,240,0,18,42,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10244871327498307,0.07588796565590504,0.004166666666666667,0.8875,0.0,0.0,0,2500002
,,0,1,OP8,9100025,0.0,2.0,-2.0,0,1,0,True,240,0,14,38,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.1019929276779294,0.08201306182600092,0.0,0.8291666666666667,0.5333333333333333,0.0,1,2500002
,,0,1,OP8,9100026,0.0,1.0,-1.0,0,1,0,True,240,0,18,41,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10255505365785211,0.07622474396193865,0.0,0.8541666666666666,0.1625,0.0,1,2500002
,,0,0,OP8,9100027,0.0,0.0,0.0,0,0,1,True,240,0,18,56,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09465905354979137,0.06538046446512454,0.0,0.8791666666666667,0.0,0.0,0,2500002
,,0,1,OP8,9100028,0.0,1.0,-1.0,0,1,0,True,240,0,17,44,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11541127517508963,0.09583913224438827,0.0,0.8375,0.5125,0.0,1,2500002
,,0,1,OP8,9100029,0.0,2.0,-2.0,0,1,0,True,240,0,16,25,0,2,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09731490396273633,0.07365162790835408,0.0,0.7708333333333334,0.6958333333333333,0.0,1,2500002
,,0,0,OP9,9100000,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07477271930935482,0.07231589079213639,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100001,0.0,0.0,0.0,0,0,1,True,165,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07311922591744047,0.04765118079429323,0.0,0.12727272727272726,0.0,0.0,0,2500002
,,0,0,OP9,9100002,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.19218068898965915,0.1334145612815822,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100003,0.0,0.0,0.0,0,0,1,True,240,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07384748385908703,0.06884663809129658,0.0,0.175,0.0,0.0,0,2500002
,,0,0,OP9,9100004,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07570343248856565,0.036898213803457716,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100005,0.0,0.0,0.0,0,0,1,True,240,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.06891318908892571,0.06243482092783476,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100006,0.0,0.0,0.0,0,0,1,True,240,0,3,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07524715198669582,0.06705787521107899,0.0,0.175,0.0,0.0,0,2500002
,,0,0,OP9,9100007,0.0,0.0,0.0,0,0,1,True,194,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0714346062891262,0.019845379563288513,0.0,0.10824742268041238,0.0,0.0,0,2500002
,,0,0,OP9,9100008,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07435557584588727,0.05996999489507289,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100009,0.0,0.0,0.0,0,0,1,True,240,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07987561315918962,0.06001044161772976,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100010,0.0,0.0,0.0,0,0,1,True,240,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07810847111977637,0.02302566445626629,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100011,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07859714926841359,0.07292118184268474,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100012,0.0,0.0,0.0,0,0,1,True,240,0,2,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07149933607627948,0.025632329792521582,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100013,0.0,0.0,0.0,0,0,1,True,240,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07426405702717602,0.071340928185964,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100014,0.0,0.0,0.0,0,0,1,True,240,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08076765548127393,0.07072617683637267,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100015,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.06834994254944225,0.06684418091705689,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100016,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.19322411098207037,0.1379757296293974,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100017,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07378624652822813,0.07209538482905677,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100018,0.0,0.0,0.0,0,0,1,True,240,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07815732654804984,0.07248951802224231,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100019,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07588098084864517,0.07120116601387659,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100020,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09278262578882276,0.07706665528821759,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100021,0.0,0.0,0.0,0,0,1,True,240,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.06974310505514343,0.011297304646965737,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100022,0.0,0.0,0.0,0,0,1,True,240,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07394352319339911,0.06642581495010139,0.0,0.25833333333333336,0.0,0.0,0,2500002
,,0,0,OP9,9100023,0.0,0.0,0.0,0,0,1,True,240,0,3,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07412328297893206,0.028655198625832174,0.0,0.18333333333333332,0.0,0.0,0,2500002
,,0,0,OP9,9100024,0.0,0.0,0.0,0,0,1,True,240,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07581495258491486,0.05918476392883652,0.0,0.18333333333333332,0.0,0.0,0,2500002
,,0,0,OP9,9100025,0.0,0.0,0.0,0,0,1,True,196,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08191609215371463,0.03256201516475757,0.0,0.21428571428571427,0.0,0.0,0,2500002
,,0,0,OP9,9100026,0.0,0.0,0.0,0,0,1,True,240,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07546687602686385,0.0411217817600118,0.0,0.0875,0.0,0.0,0,2500002
,,0,0,OP9,9100027,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07008981524656216,0.006325343476297955,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100028,0.0,0.0,0.0,0,0,1,True,240,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09009924156901737,0.08155844566839127,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP9,9100029,0.0,0.0,0.0,0,0,1,True,138,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08070310402283634,0.03551981118980093,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP10,9100000,0.0,0.0,0.0,0,0,1,True,240,0,20,38,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08845188844328125,0.06964815830554774,0.0,0.9291666666666667,0.0,0.0,0,2500002
,,0,0,OP10,9100001,0.0,0.0,0.0,0,0,1,True,240,0,19,43,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08407084435845415,0.06170736448984826,0.0,0.9541666666666667,0.0,0.0,0,2500002
,,0,0,OP10,9100002,0.0,0.0,0.0,0,0,1,True,240,0,17,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.1118759908946231,0.08365970560347098,0.0,0.8958333333333334,0.0,0.0,0,2500002
,,0,0,OP10,9100003,0.0,0.0,0.0,0,0,1,True,240,0,19,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0824479733283321,0.058991280964255564,0.0,0.9541666666666667,0.0,0.0,0,2500002
,,0,0,OP10,9100004,0.0,0.0,0.0,0,0,1,True,135,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.19114445039519556,0.13500079481137045,0.0,0.0,0.0,0.0,0,2500002
,,0,0,OP10,9100005,0.0,0.0,0.0,0,0,1,True,240,0,20,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.07848641894912968,0.05937877621036023,0.008333333333333333,0.9583333333333334,0.0,0.0,0,2500002
,,0,0,OP10,9100006,0.0,0.0,0.0,0,0,1,True,240,0,21,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08354451852695395,0.05984575617476366,0.0,0.9125,0.0,0.0,0,2500002
,,0,0,OP10,9100007,0.0,0.0,0.0,0,0,1,True,240,0,22,39,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08268720145958165,0.05573242332866357,0.0,0.9333333333333333,0.0,0.0,0,2500002
,,0,0,OP10,9100008,0.0,0.0,0.0,0,0,1,True,240,0,19,50,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09698800787640115,0.07189492374109249,0.0125,0.8541666666666666,0.0,0.0,0,2500002
,,0,0,OP10,9100009,0.0,0.0,0.0,0,0,1,True,240,0,18,34,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09254611944779753,0.07012030572417037,0.0,0.9458333333333333,0.0,0.0,0,2500002
,,0,0,OP10,9100010,0.0,0.0,0.0,0,0,1,True,240,0,22,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10109360449326535,0.084661777241854,0.0,0.9458333333333333,0.0,0.0,0,2500002
,,0,0,OP10,9100011,0.0,0.0,0.0,0,0,1,True,240,0,18,45,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.1107667673068742,0.08730808163624412,0.0,0.85,0.0,0.0,0,2500002
,,0,0,OP10,9100012,0.0,0.0,0.0,0,0,1,True,240,0,13,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09617084720327208,0.07562126983951506,0.0,0.6916666666666667,0.0,0.0,0,2500002
,,0,0,OP10,9100013,0.0,0.0,0.0,0,0,1,True,240,0,17,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10603221169052025,0.0789240167753178,0.020833333333333332,0.9166666666666666,0.0,0.0,0,2500002
,,0,0,OP10,9100014,0.0,0.0,0.0,0,0,1,True,240,0,18,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11226097027150293,0.085166138325197,0.0125,0.9208333333333333,0.0,0.0,0,2500002
,,0,0,OP10,9100015,0.0,0.0,0.0,0,0,1,True,240,0,18,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09660364603623747,0.06936893643384488,0.0,0.8958333333333334,0.0,0.0,0,2500002
,,0,0,OP10,9100016,0.0,0.0,0.0,0,0,1,True,240,0,17,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11043555629439653,0.0788068958307728,0.008333333333333333,0.9,0.0,0.0,0,2500002
,,0,0,OP10,9100017,0.0,0.0,0.0,0,0,1,True,240,0,20,47,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08448665936399873,0.06640069794642235,0.0,0.9583333333333334,0.0,0.0,0,2500002
,,0,0,OP10,9100018,0.0,0.0,0.0,0,0,1,True,240,0,18,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11619256067400177,0.09416881673362999,0.0,0.9166666666666666,0.0,0.0,0,2500002
,,0,0,OP10,9100019,0.0,0.0,0.0,0,0,1,True,240,0,16,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11353554512994984,0.08920784617075697,0.0,0.8791666666666667,0.0,0.0,0,2500002
,,0,0,OP10,9100020,0.0,0.0,0.0,0,0,1,True,240,0,17,17,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11421280757834514,0.08924031030207212,0.0,0.9125,0.0,0.0,0,2500002
,,0,0,OP10,9100021,0.0,0.0,0.0,0,0,1,True,240,0,17,25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09690445500115553,0.07776511365276141,0.0,0.875,0.0,0.0,0,2500002
,,0,0,OP10,9100022,0.0,0.0,0.0,0,0,1,True,240,0,16,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09884885071466366,0.0751762550760759,0.0,0.8541666666666666,0.0,0.0,0,2500002
,,0,0,OP10,9100023,0.0,0.0,0.0,0,0,1,True,240,0,21,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0876147636057188,0.06166257739738891,0.0,0.9458333333333333,0.0,0.0,0,2500002
,,0,0,OP10,9100024,0.0,0.0,0.0,0,0,1,True,240,0,21,46,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08315596863782654,0.06469998477235397,0.0,0.95,0.0,0.0,0,2500002
,,0,0,OP10,9100025,0.0,0.0,0.0,0,0,1,True,240,0,17,25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09022840154357255,0.06020160117053213,0.0,0.9166666666666666,0.0,0.0,0,2500002
,,0,0,OP10,9100026,0.0,0.0,0.0,0,0,1,True,240,0,18,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09875757996924221,0.07825165491085499,0.0125,0.9166666666666666,0.0,0.0,0,2500002
,,0,0,OP10,9100027,0.0,0.0,0.0,0,0,1,True,240,0,17,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10111228752260407,0.07215380744540502,0.0,0.8666666666666667,0.0,0.0,0,2500002
,,0,0,OP10,9100028,0.0,0.0,0.0,0,0,1,True,240,0,10,23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10010655111012359,0.07113136876196222,0.0,0.475,0.0,0.0,0,2500002
,,0,0,OP10,9100029,0.0,0.0,0.0,0,0,1,True,240,0,19,21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.09060746358397107,0.06771567175140565,0.0,0.8708333333333333,0.0,0.0,0,2500002
,,0,1,OP11,9100000,0.0,1.0,-1.0,0,1,0,True,240,0,19,64,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.0959594051586464,0.07380644808242019,0.0,0.9041666666666667,0.6458333333333334,0.0,1,2500002
,,0,0,OP11,9100001,0.0,0.0,0.0,0,0,1,True,240,0,20,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10049207222958406,0.07008988443036894,0.0,0.9,0.0,0.0,0,2500002
,,0,1,OP11,9100002,0.0,1.0,-1.0,0,1,0,True,240,0,17,55,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.10599008404339354,0.08145119406544836,0.0,0.8958333333333334,0.1,0.0,1,2500002
,,0,1,OP11,9100003,0.0,1.0,-1.0,0,1,0,True,240,0,17,20,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08860820946283639,0.06720264767160794,0.0,0.8458333333333333,0.8541666666666666,0.0,1,2500002
,,0,0,OP11,9100004,0.0,0.0,0.0,0,0,1,True,240,0,20,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.11534123504534363,0.08648596332738331,0.0,0.875,0.0,0.0,0,2500002
,,0,1,OP11,9100005,0.0,1.0,-1.0,0,1,0,True,240,0,20,41,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08925099793511132,0.06238683010766787,0.008333333333333333,0.8791666666666667,0.8375,0.0,1,2500002
,,0,0,OP11,9100006,0.0,0.0,0.0,0,0,1,True,240,0,21,46,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08272306083235889,0.05429072720095671,0.0,0.9583333333333334,0.0,0.0,0,2500002
,,0,0,OP11,9100007,0.0,0.0,0.0,0,0,1,True,240,0,20,51,0,0,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08939656234967212,0.061461634199804396,0.0,0.9541666666666667,0.0,0.0,0,2500002
,,0,1,OP11,9100008,0.0,1.0,-1.0,0,1,0,True,240,0,19,34,0,1,0,0,0,0,0,0,0.0,0.0,0.0,nan,0,0.0,1.0,0.08408887170565625,0.05357518590196075,0.004166666666666667,0.8833333333333333,0.2708333333333333,0.0,1,2500002
