opponent,map,episode_index,best_z,oracle_return,fixed_z2_return,fixed_z2_regret,return_z0,return_z1,return_z2,return_z3,cell_seed,episode_seed,ctx_0,ctx_1,ctx_2,ctx_3,ctx_4,ctx_5,ctx_6,ctx_7,ctx_8,ctx_9,ctx_10,ctx_11,ctx_12,ctx_13,ctx_14,ctx_15,ctx_16,ctx_17,ctx_18,ctx_19,ctx_20,ctx_21,ctx_22,ctx_23,ctx_24,ctx_25,ctx_26,ctx_27,ctx_28,ctx_29,ctx_30,ctx_31,ctx_32,ctx_33
OP8,map_b_split_lane_v2,28,3,-2.287137826468097,-4.1075885068567,1.8204506803886034,-3.6033088706899434,-2.578816134016961,-4.1075885068567,-2.287137826468097,142,170,0.1503080576658249,0.41988375782966614,0.011271175928413868,0.16559788584709167,0.530357301235199,0.07736050337553024,0.022501999512314796,0.0102110980078578,0.4725480079650879,0.5117047429084778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4882952570915222,0.5274519920349121,0.8794906139373779,0.7181670069694519,1.0,1.0,0.0,0.5287089943885803,0.4047476649284363,0.0,0.0,0.5,0.0,0.19069145619869232,0.0
OP8,map_b_split_lane_v2,29,0,-0.532276495534461,-8.488540089281742,7.9562635937472805,-0.532276495534461,-8.909743423573673,-8.488540089281742,-1.541901308373781,142,171,0.0803469866514206,0.30543720722198486,0.01741565763950348,0.29457926750183105,0.5464382171630859,0.166933074593544,0.023708445951342583,0.03464151546359062,0.5918663740158081,0.5032674074172974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49673259258270264,0.4081336259841919,0.7534142136573792,0.8449129462242126,1.0,1.0,0.0,0.5630718469619751,0.4419764280319214,0.0,0.0,0.0,0.5,0.3370712697505951,0.0
OP8,map_b_split_lane_v2,30,3,-0.4904018878005445,-1.5344864112557843,1.0440845234552398,-0.5589495441236068,-3.2420269379217643,-1.5344864112557843,-0.4904018878005445,142,172,0.08983355760574341,0.2556907832622528,0.08392860740423203,0.03740015998482704,0.5424764752388,0.27179786562919617,0.006928351707756519,0.1710321456193924,0.4315353035926819,0.4733330011367798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266669988632202,0.5684646964073181,0.8805206418037415,0.8892768621444702,1.0,1.0,0.0,0.4862247109413147,0.39154931902885437,0.0,0.0,1.0,0.5,0.26305702328681946,0.0
OP8,map_b_split_lane_v2,31,0,-0.3108840716013219,-9.687445077724988,9.376561006123666,-0.3108840716013219,-6.163830133329611,-9.687445077724988,-5.203184124053223,142,173,0.06371523439884186,0.11746225506067276,0.05553829297423363,0.04655240848660469,0.5399896502494812,0.24814899265766144,0.02992379106581211,0.15524853765964508,0.5177295207977295,0.4421735405921936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578264594078064,0.4822704792022705,0.8043438196182251,0.8962653875350952,1.0,1.0,0.0,0.519683301448822,0.456236332654953,0.0,0.0,0.5,0.5,0.23057425022125244,0.0
OP8,map_b_split_lane_v2,32,1,-4.4552448751055636,-5.90408428007504,1.4488394049694762,-15.410390445176745,-4.4552448751055636,-5.90408428007504,-5.38537610322237,142,174,0.04292452707886696,0.4768909215927124,0.019943449646234512,0.15343894064426422,0.57402104139328,0.11473280191421509,0.010080885142087936,0.05217976123094559,0.5390139818191528,0.5462650060653687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45373499393463135,0.46098601818084717,0.9688937067985535,0.812592089176178,1.0,1.0,0.0,0.6552819609642029,0.5442329049110413,0.0,0.0,0.5,0.5,0.20787423849105835,0.0
OP8,map_b_split_lane_v2,33,0,0.17008448508568108,-4.229822304536356,4.399906789622037,0.17008448508568108,-8.4108923667809,-4.229822304536356,-0.4917218611808494,142,175,0.01609666645526886,0.37975013256073,0.013153973035514355,0.22987186908721924,0.6182942390441895,0.25895291566848755,0.017561614513397217,0.05760074779391289,0.6069823503494263,0.5313118100166321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4686881899833679,0.39301764965057373,0.7921478748321533,0.9629989862442017,1.0,1.0,0.0,0.6557524800300598,0.595291793346405,0.0,0.0,0.0,1.0,0.29046630859375,0.0
OP8,map_b_split_lane_v2,34,2,-0.50021847296739,-0.50021847296739,0.0,-4.2159709193510935,-2.651449078693986,-0.50021847296739,-1.1299838350096252,142,176,0.09105828404426575,0.6216793060302734,0.012491798959672451,0.0415429025888443,0.6472685933113098,0.18454864621162415,0.00042315435712225735,0.1057523787021637,0.5694903135299683,0.5795965194702148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42040348052978516,0.43050968647003174,0.7732808589935303,0.9219043850898743,1.0,1.0,0.0,0.7134667634963989,0.6379227638244629,0.0,0.0,0.0,0.5,0.1491335928440094,0.0
OP8,map_b_split_lane_v2,35,1,-2.671913131547626,-4.502481630246621,1.8305684986989945,-3.716479690367123,-2.671913131547626,-4.502481630246621,-3.0295373608823866,142,177,0.07744063436985016,0.09786948561668396,0.045433029532432556,0.04143932834267616,0.6520681977272034,0.31889623403549194,0.0005760968197137117,0.1111406460404396,0.5239699482917786,0.586938202381134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41306179761886597,0.47603005170822144,0.7794966697692871,0.9077359437942505,1.0,1.0,0.0,0.6248607635498047,0.5330313444137573,0.0,0.0,0.0,1.0,0.1726350635290146,0.0
OP8,map_b_split_lane_v2,36,1,-0.9269501320959534,-0.9613503151922487,0.03440018309629522,-6.132060090458253,-0.9269501320959534,-0.9613503151922487,-5.70755623394507,142,178,0.08986561000347137,0.23587559163570404,0.05266211926937103,0.1749546378850937,0.5525670051574707,0.42827773094177246,0.021624013781547546,0.1503845900297165,0.5439375042915344,0.4664100110530853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335899591445923,0.4560624957084656,0.9336420893669128,0.8968585133552551,1.0,1.0,0.0,0.5482298135757446,0.4449082612991333,0.0,0.0,0.5,0.5,0.33463990688323975,0.0
OP8,map_b_split_lane_v2,37,0,-0.8930624229251407,-4.740809900948079,3.8477474780229386,-0.8930624229251407,-1.4221624615311157,-4.740809900948079,-4.4089164365432225,142,179,0.041846659034490585,0.6135682463645935,0.04165376350283623,0.0218521635979414,0.592906653881073,0.3617936968803406,0.005611229222267866,0.18773716688156128,0.589319109916687,0.5468810200691223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531189799308777,0.410680890083313,0.7516168355941772,0.8199776411056519,1.0,1.0,0.0,0.6313939690589905,0.5221301913261414,0.0,0.0,0.0,1.0,0.23485878109931946,0.0
OP8,map_b_split_lane_v2,38,2,-0.4241080468054861,-0.4241080468054861,0.0,-1.4058688246586826,-1.0448413222911768,-0.4241080468054861,-7.988450758130057,142,180,0.12769460678100586,0.305701345205307,0.002698945114389062,0.04561195895075798,0.5536372065544128,0.4911581873893738,0.0435144305229187,0.01926952227950096,0.4706525504589081,0.46657535433769226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334246158599854,0.5293474197387695,0.9402750730514526,0.8816008567810059,1.0,1.0,0.0,0.4676554203033447,0.41171795129776,0.0,0.0,1.0,1.0,0.09328186511993408,0.0
OP8,map_b_split_lane_v2,39,1,-0.6602487601630855,-7.57904698967468,6.918798229511594,-0.8045972285908647,-0.6602487601630855,-7.57904698967468,-2.715829998924164,142,181,0.10700098425149918,0.3066854774951935,0.015794629231095314,0.27980175614356995,0.5800189971923828,0.3327302038669586,0.025266360491514206,0.18366052210330963,0.5605258941650391,0.5254619121551514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47453808784484863,0.43947410583496094,0.7661662101745605,0.8371073007583618,1.0,1.0,0.0,0.573102593421936,0.4489056169986725,0.0,0.0,0.0,0.5,0.4656375050544739,0.0
OP8,map_b_split_lane_v2,40,1,0.45600179457687773,-0.7445939668978099,1.2005957614746876,-3.8635979916143697,0.45600179457687773,-0.7445939668978099,-1.7305358154699206,142,182,0.07741659879684448,0.3513711988925934,0.0688062459230423,0.044591616839170456,0.6285709738731384,0.09458106756210327,0.03949405997991562,0.011416683904826641,0.45721670985221863,0.5846484899520874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153515100479126,0.542783260345459,0.9248002171516418,0.7435315847396851,1.0,1.0,0.0,0.6087536811828613,0.4961083233356476,0.0,0.0,1.0,0.0,0.12310323119163513,0.0
OP8,map_b_split_lane_v2,41,3,-2.610674942989135,-2.8492145061900374,0.2385395632009022,-13.519631773524452,-4.803524407092482,-2.8492145061900374,-2.610674942989135,142,183,0.12596449255943298,0.154691681265831,0.03072720766067505,0.12168771773576736,0.5649393796920776,0.23373530805110931,0.020758165046572685,0.08439888060092926,0.45100104808807373,0.5156344771385193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4843655228614807,0.5489989519119263,0.8844640254974365,0.9614003300666809,1.0,1.0,0.0,0.46747687458992004,0.4077843129634857,0.0,0.0,0.5,0.5,0.21242138743400574,0.0
OP8,map_b_split_lane_v2,42,3,-1.6759475991711952,-3.4285732278076466,1.7526256286364514,-3.6458454481035005,-22.479466853139456,-3.4285732278076466,-1.6759475991711952,142,184,0.10947876423597336,0.544148325920105,0.04720558226108551,0.09803245961666107,0.6146600842475891,0.49377232789993286,0.00944450218230486,0.10402354598045349,0.5298663973808289,0.5545762777328491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454237222671509,0.47013360261917114,0.9070537090301514,0.9570809602737427,1.0,1.0,0.0,0.5275834202766418,0.4507219195365906,0.0,0.0,0.5,0.5,0.2132573276758194,0.0
OP8,map_b_split_lane_v2,43,3,-0.6240421027468983,-9.224364956375211,8.600322853628313,-3.242022241727682,-13.55329244202585,-9.224364956375211,-0.6240421027468983,142,185,0.017057383432984352,0.409079909324646,0.008431271649897099,0.14863918721675873,0.5716836452484131,0.18546558916568756,0.02679133601486683,0.029620951041579247,0.5996874570846558,0.5137479901313782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862520098686218,0.40031254291534424,0.888087272644043,0.861509382724762,1.0,1.0,0.0,0.6155745983123779,0.5463714599609375,0.0,0.0,0.5,0.5,0.18881778419017792,0.0
OP8,map_b_split_lane_v2,44,3,-0.8747691481548827,-6.131328746065265,5.256559597910382,-4.907967840670608,-4.65471472099307,-6.131328746065265,-0.8747691481548827,142,186,0.0779191106557846,0.24818529188632965,0.017031997442245483,0.18016722798347473,0.5373219847679138,0.1058121845126152,0.020030897110700607,0.06599509716033936,0.5115873217582703,0.519473135471344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480526864528656,0.48841267824172974,0.9213711023330688,0.8130768537521362,1.0,1.0,0.0,0.5167869925498962,0.4572744369506836,0.0,0.0,0.5,0.5,0.24993851780891418,0.0
OP8,map_b_split_lane_v2,45,2,-0.4250523755035829,-0.4250523755035829,0.0,-0.5839605299115647,-8.716279181273421,-0.4250523755035829,-1.609150024043629,142,187,0.1570284068584442,0.20510181784629822,0.019104408100247383,0.13391050696372986,0.565456748008728,0.6097642183303833,0.0525561086833477,0.02864077314734459,0.42515671253204346,0.5259965658187866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4740034341812134,0.5748432874679565,0.8935797810554504,0.7717979550361633,1.0,1.0,0.0,0.5836983919143677,0.45060908794403076,0.0,0.0,0.5,0.0,0.19511988759040833,0.0
OP8,map_b_split_lane_v2,46,1,-3.6378751765587367,-3.7434293960686773,0.1055542195099406,-6.398422705940902,-3.6378751765587367,-3.7434293960686773,-8.92273508591461,142,188,0.15809263288974762,0.08746854960918427,0.005502465181052685,0.08522425591945648,0.5924021005630493,0.34998542070388794,0.062307100743055344,0.04293838143348694,0.4835478365421295,0.46173232793807983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382676720619202,0.5164521932601929,0.8014683723449707,0.933439314365387,1.0,1.0,0.0,0.5133075714111328,0.40070053935050964,0.0,0.0,0.5,1.0,0.16107124090194702,0.0
OP8,map_b_split_lane_v2,47,1,-1.9104426528210752,-4.317040834954241,2.406598182133166,-8.26639521526522,-1.9104426528210752,-4.317040834954241,-18.300422724278178,142,189,0.09355705231428146,0.10972065478563309,0.025925755500793457,0.07043889909982681,0.5351605415344238,0.6425554752349854,0.01819872297346592,0.007694463711231947,0.5118236541748047,0.5358814001083374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641185998916626,0.4881763458251953,0.8198773860931396,0.7146799564361572,1.0,1.0,0.0,0.6927605867385864,0.6156089901924133,0.0,0.0,0.5,0.0,0.09481704235076904,0.0
OP8,map_b_split_lane_v2,48,0,-1.0311470891756471,-5.579782366985455,4.548635277809808,-1.0311470891756471,-6.765853066346608,-5.579782366985455,-2.2843987275846303,142,190,0.11602712422609329,0.5690498948097229,0.03862655907869339,0.043900344520807266,0.612870454788208,0.3746303617954254,0.005047169514000416,0.035685669630765915,0.47823286056518555,0.5373112559318542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46268874406814575,0.5217671394348145,0.8089720606803894,0.9838935732841492,1.0,1.0,0.0,0.5353712439537048,0.4772842228412628,0.0,0.0,0.5,1.0,0.09451518952846527,0.0
OP8,map_b_split_lane_v2,49,0,-0.8938516072521452,-4.462647487205686,3.568795879953541,-0.8938516072521452,-1.1553901157167275,-4.462647487205686,-2.279894443054218,142,191,0.14277571439743042,0.3898606300354004,0.002343221567571163,0.10501404851675034,0.5756323337554932,0.010529689490795135,0.0203974898904562,0.005337406415492296,0.46570444107055664,0.5905892848968506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094107151031494,0.5342955589294434,0.9021135568618774,0.6592211723327637,1.0,1.0,0.0,0.5813033580780029,0.4943793714046478,0.0,0.0,1.0,0.0,0.12612442672252655,0.0
OP8,map_b_split_lane_v2,50,1,-2.3934356568788644,-4.065244533820078,1.6718088769412134,-3.0398060507141054,-2.3934356568788644,-4.065244533820078,-11.998975198075641,142,192,0.018187925219535828,0.25976088643074036,0.00888742133975029,0.20327869057655334,0.6051163077354431,0.32982292771339417,0.009081668220460415,0.28518006205558777,0.601783812046051,0.6031039357185364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968960642814636,0.398216187953949,0.8744673728942871,0.7382194995880127,1.0,1.0,0.0,0.6809386610984802,0.5690824389457703,0.0,0.0,0.5,0.0,0.48879754543304443,0.0
OP8,map_b_split_lane_v2,51,2,-0.4644623977073934,-0.4644623977073934,0.0,-1.3626798332552426,-0.504676440032199,-0.4644623977073934,-1.5435900097945705,142,193,0.09486038237810135,0.3141452670097351,0.06674928218126297,0.2470274716615677,0.5428364276885986,0.5523456931114197,0.025449581444263458,0.04152122139930725,0.5245426893234253,0.507218062877655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49278193712234497,0.4754573106765747,0.788055419921875,0.8393542170524597,1.0,1.0,0.0,0.5676018595695496,0.4903668463230133,0.0,0.0,0.0,0.5,0.304586797952652,0.0
OP8,map_b_split_lane_v2,52,0,-1.05650844288175,-4.588007378159091,3.531498935277341,-1.05650844288175,-4.4452901205804665,-4.588007378159091,-2.3432088629633654,142,194,0.06755982339382172,0.18757803738117218,0.028358077630400658,0.013787835836410522,0.5425726771354675,0.5029894113540649,0.01370306871831417,0.1442357897758484,0.5275511145591736,0.4581885039806366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541811466217041,0.4724488854408264,0.8457390666007996,0.927641749382019,1.0,1.0,0.0,0.5815144181251526,0.46067139506340027,0.0,0.0,1.0,0.5,0.1764175444841385,0.0
OP8,map_b_split_lane_v2,53,2,-0.22417694330215454,-0.22417694330215454,0.0,-10.060394878470106,-2.1715188500238582,-0.22417694330215454,-4.262786354724085,142,195,0.05748821049928665,0.32501623034477234,0.001093415659852326,0.2872810363769531,0.5869879126548767,0.4433141052722931,0.023809749633073807,0.20408090949058533,0.6010076999664307,0.5520535111427307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4479464888572693,0.39899230003356934,0.7409719824790955,0.8852642178535461,1.0,1.0,0.0,0.6387280225753784,0.5058156847953796,0.0,0.0,0.0,0.5,0.4927482604980469,0.0
OP8,map_b_split_lane_v2,54,3,-0.2245592451072298,-1.6110899235645775,1.3865306784573477,-3.4138564472668804,-5.806653237144928,-1.6110899235645775,-0.2245592451072298,142,196,0.023650461807847023,0.4830038547515869,0.02270028181374073,0.1525171995162964,0.6237558126449585,0.4230661690235138,0.0015366740990430117,0.02054707705974579,0.6005337238311768,0.5536779165267944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44632208347320557,0.39946627616882324,0.926524817943573,0.9466505646705627,1.0,1.0,0.0,0.6227697730064392,0.6099198460578918,0.0,0.0,0.5,1.0,0.17480173707008362,0.0
OP8,map_b_split_lane_v2,55,2,-0.15529990851064213,-0.15529990851064213,0.0,-3.786920543439919,-8.226062265253859,-0.15529990851064213,-1.8620553934306372,142,197,0.03569536656141281,0.2610296905040741,0.018251629546284676,0.25950998067855835,0.5742509961128235,0.413568377494812,0.02194063737988472,0.08317356556653976,0.5720104575157166,0.5024353265762329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4975646734237671,0.42798954248428345,0.8321744203567505,0.9763392210006714,1.0,1.0,0.0,0.6170333623886108,0.49893125891685486,0.0,0.0,0.5,1.0,0.3461697995662689,0.0
OP8,map_b_split_lane_v2,56,0,-0.030203654867364094,-4.4993071100034285,4.469103455136064,-0.030203654867364094,-2.0421178234973922,-4.4993071100034285,-7.419378554448485,142,198,0.07725484669208527,0.3951045572757721,0.06134750694036484,0.13292691111564636,0.5124116539955139,0.5479472875595093,0.011061625555157661,0.06199730560183525,0.47137972712516785,0.4717232286930084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528276801109314,0.5286202430725098,0.8861632347106934,0.8465542793273926,1.0,1.0,0.0,0.4873325526714325,0.4451962113380432,0.0,0.0,1.0,0.5,0.20937679708003998,0.0
OP8,map_b_split_lane_v2,57,1,-2.412501407728996,-3.4880605241050944,1.0755591163760982,-3.15655017294921,-2.412501407728996,-3.4880605241050944,-5.5301110863510985,142,199,0.10503853112459183,0.5399464964866638,0.0013895310694351792,0.09836272150278091,0.5892490744590759,0.5442686676979065,0.07044026255607605,0.00580957205966115,0.5023853778839111,0.489299476146698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510700523853302,0.49761462211608887,0.9049995541572571,0.8060160279273987,1.0,1.0,0.0,0.49436473846435547,0.42443186044692993,0.0,0.0,0.5,0.5,0.16905197501182556,0.0
OP8,map_b_split_lane_v2,58,0,-0.06720500777009875,-2.745522541576065,2.6783175338059664,-0.06720500777009875,-0.17485977910109796,-2.745522541576065,-1.101180337020196,142,200,0.10918942838907242,0.4846872091293335,0.020719222724437714,0.10772348195314407,0.5724297165870667,0.4388792812824249,0.05631771311163902,0.20948146283626556,0.4717133641242981,0.5341289043426514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46587109565734863,0.5282866358757019,0.9363411664962769,0.8727904558181763,1.0,1.0,0.0,0.5186065435409546,0.43128636479377747,0.0,0.0,0.5,0.5,0.32661765813827515,0.0
OP8,map_b_split_lane_v2,59,0,-0.9870367278927006,-10.495512667053845,9.508475939161144,-0.9870367278927006,-4.309176964277867,-10.495512667053845,-7.426942690915894,142,201,0.054827604442834854,0.3313181400299072,0.030563218519091606,0.19717620313167572,0.5789362788200378,0.3406221866607666,0.01583428494632244,0.13654141128063202,0.5445173382759094,0.514578640460968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485421359539032,0.4554826617240906,0.8244441747665405,0.8762308359146118,1.0,1.0,0.0,0.5746146440505981,0.5119594931602478,0.0,0.0,0.5,1.0,0.33698734641075134,0.0
OP8,map_b_split_lane_v2,60,3,-0.8393689768272452,-1.1509908370499033,0.31162186022265814,-4.094185162888607,-0.9136450356745627,-1.1509908370499033,-0.8393689768272452,142,202,0.07891503721475601,0.30313384532928467,0.009365919046103954,0.1236281767487526,0.5983384847640991,0.2792964279651642,0.03865039721131325,0.0393398180603981,0.5365098714828491,0.5019991993904114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980008006095886,0.4634901285171509,0.9267821311950684,0.949885368347168,1.0,1.0,0.0,0.5358799695968628,0.47526735067367554,0.0,0.0,1.0,1.0,0.17913199961185455,0.0
OP8,map_b_split_lane_v2,61,0,-2.2242744585091714,-21.706729328347137,19.482454869837966,-2.2242744585091714,-6.544304536248092,-21.706729328347137,-2.9710916878830176,142,203,0.037115272134542465,0.3886200189590454,0.0055014281533658504,0.164953351020813,0.6518617868423462,0.3923885226249695,0.001443546381779015,0.24341605603694916,0.5840527415275574,0.6174705624580383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38252943754196167,0.4159472584724426,0.8643566370010376,0.7888485193252563,1.0,1.0,0.0,0.6788874864578247,0.6133389472961426,0.0,0.0,0.5,0.0,0.4084653854370117,0.0
OP8,map_b_split_lane_v2,62,3,-0.20968200982315466,-5.945488040626515,5.73580603080336,-10.232058504392626,-8.802969648968428,-5.945488040626515,-0.20968200982315466,142,204,0.1416579782962799,0.38101890683174133,0.0045293280854821205,0.16878215968608856,0.5669265389442444,0.32367098331451416,0.046455267816782,0.13822051882743835,0.47630035877227783,0.46262484788894653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373751521110535,0.5236996412277222,0.8397903442382812,0.8649867177009583,1.0,1.0,0.0,0.47770050168037415,0.3932933807373047,0.0,0.0,0.5,1.0,0.31466132402420044,0.0
OP8,map_b_split_lane_v2,63,0,-0.8393327008816414,-4.0242865305626765,3.184953829681035,-0.8393327008816414,-4.483156882954063,-4.0242865305626765,-11.51794986918685,142,205,0.07986396551132202,0.3475687801837921,0.04502915218472481,0.2527303695678711,0.5290746092796326,0.3529207110404968,0.0287553109228611,0.031910188496112823,0.5418948531150818,0.4307456612586975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5692543387413025,0.4581051468849182,0.7506598234176636,0.9459054470062256,1.0,1.0,0.0,0.5171675682067871,0.47438424825668335,0.0,0.0,0.0,1.0,0.2996653914451599,0.0
OP8,map_b_split_lane_v2,64,1,-1.4922195560357068,-2.2930486059049144,0.8008290498692077,-1.6839197105146013,-1.4922195560357068,-2.2930486059049144,-1.6824186860467307,142,206,0.07722228765487671,0.14192306995391846,0.07626542448997498,0.056832630187273026,0.6060279011726379,0.41804713010787964,0.0035112034529447556,0.2495543658733368,0.473567396402359,0.5697222948074341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302777051925659,0.5264326333999634,0.8244597911834717,0.8147443532943726,1.0,1.0,0.0,0.6394711136817932,0.45705440640449524,0.0,0.0,0.5,0.5,0.3446913957595825,0.0
OP8,map_b_split_lane_v2,65,0,0.18105204196763225,-6.1993028852157295,6.380354927183362,0.18105204196763225,-2.41898155095987,-6.1993028852157295,-0.838911153114168,142,207,0.053855039179325104,0.09327612072229385,0.010385573841631413,0.0371973030269146,0.605140209197998,0.38236284255981445,0.00023723617778159678,0.08255883306264877,0.6005418300628662,0.5373616814613342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46263831853866577,0.3994581699371338,0.7752629518508911,0.946075975894928,1.0,1.0,0.0,0.627924919128418,0.5868675112724304,0.0,0.0,0.0,1.0,0.12117910385131836,0.0
OP8,map_b_split_lane_v2,66,1,-3.9762181929545477,-6.670332371984841,2.6941141790302936,-10.163324613997247,-3.9762181929545477,-6.670332371984841,-9.272688619210385,142,208,0.030992625281214714,0.3437502980232239,0.002341009909287095,0.3266496956348419,0.506300151348114,0.5426896214485168,0.010587288066744804,0.017254211008548737,0.6542332768440247,0.47246575355529785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275342464447021,0.34576672315597534,0.680374026298523,0.8086228370666504,1.0,1.0,0.0,0.6009775996208191,0.4799445867538452,0.0,0.0,0.0,0.5,0.3469015955924988,0.0
OP8,map_b_split_lane_v2,67,3,-0.8215144637506455,-1.2234534258313943,0.40193896208074875,-2.2952367335383315,-3.9533265461795963,-1.2234534258313943,-0.8215144637506455,142,209,0.08145467191934586,0.36746224761009216,0.0748499184846878,0.27709946036338806,0.5987862348556519,0.1719875931739807,0.03481552377343178,0.004571971949189901,0.531484842300415,0.524053692817688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475946307182312,0.46851515769958496,0.7291146516799927,0.819165825843811,1.0,1.0,0.0,0.6228144764900208,0.5639917850494385,0.0,0.0,0.0,1.0,0.32214513421058655,0.0
OP8,map_b_split_lane_v2,68,3,0.4853514267015271,-4.971460761968046,5.4568121886695735,-1.378077719709836,0.3587759054498747,-4.971460761968046,0.4853514267015271,142,210,0.10813208669424057,0.432123064994812,0.036207448691129684,0.03466833010315895,0.5961812734603882,0.15330353379249573,0.07446586340665817,0.15163792669773102,0.45880642533302307,0.5720404386520386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279595613479614,0.5411936044692993,0.9142764210700989,0.9150990843772888,1.0,1.0,0.0,0.5871223211288452,0.5343766212463379,0.0,0.0,1.0,0.5,0.2190641164779663,0.0
OP8,map_b_split_lane_v2,69,0,-0.49590383711620234,-0.5205685660475865,0.02466472893138416,-0.49590383711620234,-1.5492142092552967,-0.5205685660475865,-1.551330530171981,142,211,0.10375268012285233,0.1725127249956131,0.03900997340679169,0.03301417827606201,0.580398440361023,0.6489611864089966,0.02516111172735691,0.01619531400501728,0.4815918207168579,0.5760751962661743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4239248037338257,0.5184081792831421,0.8353691101074219,0.7207509279251099,1.0,1.0,0.0,0.6745907068252563,0.6175716519355774,0.0,0.0,0.5,0.0,0.08102765679359436,0.0
OP8,map_b_split_lane_v2,70,3,-0.36198970119585283,-0.47083484864560887,0.10884514744975604,-1.6998547406692524,-5.431624327757163,-0.47083484864560887,-0.36198970119585283,142,212,0.1619618982076645,0.36118683218955994,0.00432932423427701,0.019655637443065643,0.5633254647254944,0.5905499458312988,0.051936909556388855,0.026703519746661186,0.4349157214164734,0.5135511159896851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48644888401031494,0.5650842785835266,0.9088950753211975,0.7892265915870667,1.0,1.0,0.0,0.46526533365249634,0.42548030614852905,0.0,0.0,1.0,0.0,0.07852643728256226,0.0
OP8,map_b_split_lane_v2,71,0,-1.1465202130784746,-7.585771237092558,6.439251024014084,-1.1465202130784746,-1.3941759306762833,-7.585771237092558,-7.0128242343780585,142,213,0.015137989073991776,0.5547774434089661,0.006822099443525076,0.06351214647293091,0.5918011665344238,0.5342628359794617,0.049281805753707886,0.07764789462089539,0.595230221748352,0.4829338788986206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5170661211013794,0.40476977825164795,0.8539137840270996,0.8814823627471924,1.0,1.0,0.0,0.5858528017997742,0.5217112302780151,0.0,0.0,0.5,0.5,0.1558443009853363,0.0
