time_to_intercept,relative_closing_velocity,carrier_dist_home,nearest_ready_defender_dist,escort_dist,cooldown_remaining,carrier_progress_frac,pressure_trend,commitment_imbalance,mate_intervention_eta,intercept_margin,agents_forward,formation_spread,is_carrier_pressure_onset,score_diff,time_remaining_frac,pressure_step,score_stratum,tagged_within_H_response,captured_within_H_response,event_role,episode_key,episode_id,opponent,eval_seed,train_seed,policy,pressure_anchor_step,c3_contract_hash,checkpoint_sha256,checkpoint_path,map,ruleset,snapshot_restore
1.2480354,0.1002616137266159,0.669695,0.2910722,0.2593173,0.0,0.33030498,1.7563386,2.0,1.7287819,-0.4807465,2,0.0600575,True,0.0,0.35416666666666663,155,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400014,3200003:OP9:9400014,OP9,9400014,3200003,3200003,155,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.0027509587816894054,0.6909518,0.16179457,0.07259182,0.0,0.30904818,1.8277164,2.0,0.48394543,inf,2,0.011256981,True,1.0,0.25,180,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400014,3200003:OP9:9400014,OP9,9400014,3200003,3200003,180,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
6.5445466,0.006377997808158398,0.6942495,0.3985934,0.15774597,5.545001029968262,0.3057505,7.0178456,2.0,1.0516398,5.4929066,2,0.008525419,True,1.0,0.15000000000000002,204,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400014,3200003:OP9:9400014,OP9,9400014,3200003,3200003,204,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
4.8092246,0.020469006150960922,0.6934775,0.09844004,0.046719152,0.0,0.3065225,3.0158014,2.0,0.311461,4.4977636,2,0.046279766,True,1.0,0.04166666666666663,230,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400014,3200003:OP9:9400014,OP9,9400014,3200003,3200003,230,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
0.934031,0.10087461769580841,0.6554586,0.09422002,0.048696548,0.0,0.34454137,2.4518676,2.0,0.32464364,0.6093874,2,0.028357267,True,0.0,0.7416666666666667,62,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,62,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
23.745615,0.0029879380017518997,0.7154723,0.070950426,0.18295403,5.05000114440918,0.28452772,3.165534,2.0,1.2196934,22.52592,2,0.022141695,True,0.0,0.7333333333333334,64,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,64,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
22.480396,0.006936847697943449,0.71303827,0.23521337,0.4423439,0.0,0.28696173,1.9107572,0.0,2.948959,19.531437,1,0.01653428,True,0.0,0.6375,87,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,87,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.03080158308148384,0.7298745,0.076713875,0.29659525,4.060001373291016,0.2701255,3.8512123,2.0,1.9773016,inf,2,0.08032179,True,1.0,0.5125,117,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,117,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.000791523780208081,0.708093,0.28723595,0.25883096,0.0,0.291907,2.7640903,2.0,1.7255397,inf,2,0.020343637,True,1.0,0.42500000000000004,138,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,138,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
7.6297517,0.007278526667505503,0.7121024,0.05553335,0.20758852,4.555001258850098,0.2878976,5.107282,2.0,1.3839234,6.245828,2,0.053421162,True,1.0,0.4041666666666667,143,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,143,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.8536409,0.08175621926784515,0.67486817,0.15154667,0.04614354,0.0,0.32513183,1.3560293,2.0,0.3076236,1.5460173,2,0.026847934,True,1.0,0.30000000000000004,168,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,168,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.296917,0.03061608597636223,0.72842306,,0.24556401,0.0,0.27157694,6.871306,2.0,1.6370933,-0.34017634,2,0.030918742,True,1.0,0.2875,171,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,171,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.00185119966045022,0.7008883,0.13590792,0.04733885,0.0,0.29911172,2.191212,2.0,0.31559232,inf,2,0.012625312,True,2.0,0.09999999999999998,216,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400015,3200003:OP9:9400015,OP9,9400015,3200003,3200003,216,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.011511372402310371,0.7217216,0.13002737,0.65895176,0.0,0.2782784,3.248556,0.0,4.3930116,inf,1,0.07247534,True,0.0,0.9291666666666667,17,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,17,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.3329952,0.01524766068905592,0.71176815,0.05082038,0.32915172,5.545001029968262,0.28823185,5.789221,0.0,2.1943448,1.1386504,1,0.036732722,True,0.0,0.7875,51,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,51,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.010810242965817451,0.7234181,,0.6485767,0.0,0.27658188,3.0458362,0.0,4.3238444,inf,1,0.04538975,True,0.0,0.7333333333333334,64,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,64,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
49.243927,0.0024159117601811886,0.70968455,0.3758053,0.39435896,0.0,0.29031545,2.5005984,0.0,2.6290596,46.61487,1,0.046951532,True,1.0,0.55,108,leading,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,108,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.017276085913181305,0.71058595,0.12543693,0.059626043,4.060001373291016,0.28941405,2.3594372,2.0,0.39750692,inf,2,0.023830986,True,2.0,0.4291666666666667,137,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,137,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.2426383,0.10450764745473862,0.63085663,0.12986521,0.27448696,0.0,0.36914337,1.6068094,0.0,1.829913,-0.5872747,1,0.015273047,True,2.0,0.30833333333333335,166,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,166,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.043666016310453415,0.7165786,0.11703952,0.46831208,6.040000915527344,0.2834214,3.2908916,0.0,3.1220803,inf,1,0.011495876,True,2.0,0.2791666666666667,173,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,173,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.2990732,0.04197405278682709,0.6909822,0.13847548,0.31369168,0.0,0.30901778,1.6894256,0.0,2.0912778,1.2077954,1,0.0023248673,True,2.0,0.19166666666666665,194,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400016,3200003:OP9:9400016,OP9,9400016,3200003,3200003,194,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.002157435519620776,0.7040658,0.21157154,0.540634,0.0,0.2959342,2.1824856,0.0,3.6042264,inf,1,0.06572394,True,0.0,0.8666666666666667,32,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400017,3200003:OP9:9400017,OP9,9400017,3200003,3200003,32,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.09650710970163345,0.72789466,0.27490687,0.404142,6.040000915527344,0.27210534,3.6649716,0.0,2.69428,inf,1,0.025819827,True,0.0,0.7625,57,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400017,3200003:OP9:9400017,OP9,9400017,3200003,3200003,57,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.04365978017449379,0.73069775,0.08405223,0.47650743,3.5650014877319336,0.26930225,3.516714,0.0,3.176716,inf,1,0.06309843,True,1.0,0.6375,87,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400017,3200003:OP9:9400017,OP9,9400017,3200003,3200003,87,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.04033751040697098,0.73034877,0.3670027,0.22511558,5.545001029968262,0.26965123,3.5177028,2.0,1.5007704,inf,2,0.008157635,True,1.0,0.3666666666666667,152,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400017,3200003:OP9:9400017,OP9,9400017,3200003,3200003,152,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
60.603275,0.002068657660856843,0.69453484,0.12536743,0.059749782,0.0,0.30546516,2.3733416,2.0,0.39833185,60.204945,2,0.015097094,True,1.0,0.26249999999999996,177,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400017,3200003:OP9:9400017,OP9,9400017,3200003,3200003,177,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
5.5025415,0.016071142628788948,0.7276818,0.58858955,0.37749535,0.0,0.27231818,3.2339635,0.0,2.5166357,2.985906,1,0.027056742,True,1.0,0.125,210,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400017,3200003:OP9:9400017,OP9,9400017,3200003,3200003,210,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
32.151836,0.0029511700849980116,0.7125977,0.42972368,0.61850053,0.0,0.28740227,3.1287305,0.0,4.123337,28.0285,1,0.08242688,True,0.0,0.9291666666666667,17,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400018,3200003:OP9:9400018,OP9,9400018,3200003,3200003,17,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.0005568725755438209,0.7077493,0.35579744,0.20955388,0.0,0.2922507,1.7579284,2.0,1.3970258,inf,2,0.025122404,True,1.0,0.7458333333333333,61,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP9:9400018,3200003:OP9:9400018,OP9,9400018,3200003,3200003,61,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,cdb9df7c3e12e3ceb1b0cf5ccadff3d154847546573c9551361119353bcd74ef,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200003\ckpts\final_g0_v5_long_seed3200003.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
