pole,genome_id,episode_seed,blue_style,blue_score,red_score,win,draw,steps,t_intent,t_commit,zero_zero,total_score
B_OP7,SDS_PARENT_OP7,6000126,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,12,,1,0
B_OP7,SDS_PARENT_OP7,6000126,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,12,10,0,1
B_OP7,SDS_PARENT_OP7,6000127,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000127,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,27,1,0
B_OP7,SDS_PARENT_OP7,6000128,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000128,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,77,1,0
B_OP7,SDS_PARENT_OP7,6000129,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000129,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,,23,0,1
B_OP7,SDS_PARENT_OP7,6000130,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000130,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,75,1,0
B_OP7,SDS_PARENT_OP7,6000131,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000131,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,12,133,0,1
B_OP7,SDS_PARENT_OP7,6000132,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000132,BLUE_BOTH_ATTACK_V2,0,2,0,0,240,,97,0,2
B_OP7,SDS_PARENT_OP7,6000133,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000133,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,103,1,0
B_OP7,SDS_PARENT_OP7,6000134,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000134,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,73,10,0,2
B_OP7,SDS_PARENT_OP7,6000135,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000135,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,8,0,2
B_OP7,SDS_PARENT_OP7,6000136,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000136,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,47,20,0,1
B_OP7,SDS_PARENT_OP7,6000137,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000137,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,75,27,0,2
B_OP7,SDS_PARENT_OP7,6000138,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000138,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,76,27,0,2
B_OP7,SDS_PARENT_OP7,6000139,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000139,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,77,1,0
B_OP7,SDS_PARENT_OP7,6000140,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000140,BLUE_BOTH_ATTACK_V2,2,1,1,0,240,,10,0,3
B_OP7,SDS_PARENT_OP7,6000141,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000141,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,101,7,0,1
B_OP7,SDS_PARENT_OP7,6000142,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000142,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,48,22,0,2
B_OP7,SDS_PARENT_OP7,6000143,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000143,BLUE_BOTH_ATTACK_V2,3,0,1,0,200,,21,0,3
B_OP7,SDS_PARENT_OP7,6000144,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000144,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,74,75,0,1
B_OP7,SDS_PARENT_OP7,6000145,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000145,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,7,1,0
B_OP7,SDS_PARENT_OP7,6000146,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000146,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,48,0,1
B_OP7,SDS_PARENT_OP7,6000147,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000147,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,76,74,0,1
B_OP7,SDS_PARENT_OP7,6000148,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,10,,1,0
B_OP7,SDS_PARENT_OP7,6000148,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,8,0,1
B_OP7,SDS_PARENT_OP7,6000149,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000149,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,76,1,0
B_OP7,SDS_PARENT_OP7,6000150,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000150,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,73,77,1,0
B_OP7,SDS_PARENT_OP7,6000151,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000151,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,140,9,0,1
B_OP7,SDS_PARENT_OP7,6000152,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000152,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000153,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000153,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,23,0,2
B_OP7,SDS_PARENT_OP7,6000154,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000154,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,9,1,0
B_OP7,SDS_PARENT_OP7,6000155,BLUE_ONE_DEFENDER_V2,0,2,0,0,240,,,0,2
B_OP7,SDS_PARENT_OP7,6000155,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,50,22,0,2
B_OP7,SDS_PARENT_OP7,6000156,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000156,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,6,1,0
B_OP7,SDS_PARENT_OP7,6000157,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000157,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,10,1,0
B_OP7,SDS_PARENT_OP7,6000158,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000158,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,104,99,0,1
B_OP7,SDS_PARENT_OP7,6000159,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000159,BLUE_BOTH_ATTACK_V2,3,0,1,0,168,,9,0,3
B_OP7,SDS_PARENT_OP7,6000160,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000160,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000161,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000161,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,199,1,0
B_OP7,SDS_PARENT_OP7,6000162,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000162,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,82,0,2
B_OP7,SDS_PARENT_OP7,6000163,BLUE_ONE_DEFENDER_V2,0,2,0,0,240,,,0,2
B_OP7,SDS_PARENT_OP7,6000163,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,69,7,0,1
B_OP7,SDS_PARENT_OP7,6000164,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000164,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,77,9,0,1
B_OP7,SDS_PARENT_OP7,6000165,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000165,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,21,1,0
B_OP7,SDS_PARENT_OP7,6000166,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000166,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,11,9,0,1
B_OP7,SDS_PARENT_OP7,6000167,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000167,BLUE_BOTH_ATTACK_V2,1,1,0,1,240,102,53,0,2
B_OP7,SDS_PARENT_OP7,6000168,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,12,,1,0
B_OP7,SDS_PARENT_OP7,6000168,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,80,0,1
B_OP7,SDS_PARENT_OP7,6000169,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000169,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,6,1,0
B_OP7,SDS_PARENT_OP7,6000170,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000170,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,53,0,1
B_OP7,SDS_PARENT_OP7,6000171,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000171,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,8,0,1
B_OP7,SDS_PARENT_OP7,6000172,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000172,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,105,99,0,1
B_OP7,SDS_PARENT_OP7,6000173,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000173,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,,11,0,2
B_OP7,SDS_PARENT_OP7,6000174,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000174,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,169,0,1
B_OP7,SDS_PARENT_OP7,6000175,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000175,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,52,1,0
B_OP7,SDS_PARENT_OP7,6000176,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000176,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,139,1,0
B_OP7,SDS_PARENT_OP7,6000177,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000177,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,101,0,1
B_OP7,SDS_PARENT_OP7,6000178,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000178,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,22,1,0
B_OP7,SDS_PARENT_OP7,6000179,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000179,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,47,20,0,1
B_OP7,SDS_PARENT_OP7,6000180,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000180,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,7,0,1
B_OP7,SDS_PARENT_OP7,6000181,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000181,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,73,1,0
B_OP7,SDS_PARENT_OP7,6000182,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000182,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,146,10,0,1
B_OP7,SDS_PARENT_OP7,6000183,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000183,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,77,26,0,2
B_OP7,SDS_PARENT_OP7,6000184,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000184,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000185,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000185,BLUE_BOTH_ATTACK_V2,1,0,1,0,240,,53,0,1
B_OP7,SDS_PARENT_OP7,6000186,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,10,,1,0
B_OP7,SDS_PARENT_OP7,6000186,BLUE_BOTH_ATTACK_V2,0,1,0,0,240,,10,0,1
B_OP7,SDS_PARENT_OP7,6000187,BLUE_ONE_DEFENDER_V2,0,1,0,0,240,,,0,1
B_OP7,SDS_PARENT_OP7,6000187,BLUE_BOTH_ATTACK_V2,2,0,1,0,240,145,74,0,2
B_OP7,SDS_PARENT_OP7,6000188,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000188,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,12,129,1,0
B_OP7,SDS_PARENT_OP7,6000189,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,76,,1,0
B_OP7,SDS_PARENT_OP7,6000189,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,12,149,1,0
B_OP7,SDS_PARENT_OP7,6000190,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000190,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,79,1,0
B_OP7,SDS_PARENT_OP7,6000191,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,169,,1,0
B_OP7,SDS_PARENT_OP7,6000191,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,77,1,0
B_OP7,SDS_PARENT_OP7,6000192,BLUE_ONE_DEFENDER_V2,0,0,0,1,240,,,1,0
B_OP7,SDS_PARENT_OP7,6000192,BLUE_BOTH_ATTACK_V2,0,0,0,1,240,,103,1,0
