checkpoint_step,context,obs_source,obs_source_family,episode_index,episode_seed,policy_a,policy_b,pair_type,jsd_all_bits,jsd_macro_bits,kl_ab_bits,kl_ba_bits,argmax_disagreement,macro_disagreement,n_matched_steps
200000,C_RUSH,piR/s901003,piR,3,1030004,piS/s902002,piS/s902003,within_piS,0.012586999979090845,0.007852675941287331,0.05218527538352635,0.05224487478101527,0.20454545454545456,0.14772727272727273,88
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901001,piR/s901002,within_piR,0.01722331887232902,0.011126915647803675,0.07301947427707635,0.0718611276291867,0.19662921348314608,0.12359550561797752,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901001,piR/s901003,within_piR,0.016863170017263278,0.008924944133084131,0.07075909984621044,0.07208585530175386,0.19662921348314608,0.12921348314606743,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901001,piS/s902001,between,0.015964808549691477,0.009889169774434412,0.06652764825310262,0.067992817637376,0.20224719101123595,0.14606741573033707,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901001,piS/s902002,between,0.015590328904480508,0.007596227857172225,0.06550180662467381,0.06592970955977412,0.18258426966292135,0.09550561797752809,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901001,piS/s902003,between,0.017423147043341268,0.013395231744047803,0.07348788786891253,0.07293008893387007,0.20224719101123595,0.1404494382022472,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901002,piR/s901003,within_piR,0.014673229084962344,0.00726694797197805,0.06214046273185724,0.0612501124910357,0.1797752808988764,0.10674157303370786,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901002,piS/s902001,between,0.014991776076968718,0.009152341221300368,0.06237023963153511,0.06390607876965042,0.199438202247191,0.1348314606741573,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901002,piS/s902002,between,0.014128040768847612,0.006449741112486552,0.05912343909638494,0.05953668985918743,0.17134831460674158,0.08426966292134831,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901002,piS/s902003,between,0.01415240186420313,0.008939317036201534,0.05900072732936281,0.059247789196962435,0.19382022471910113,0.12921348314606743,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901003,piS/s902001,between,0.014507123148439452,0.006162932657536253,0.0605863152949854,0.06169140238052219,0.18820224719101122,0.11797752808988764,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901003,piS/s902002,between,0.01641719898074838,0.009112951158838535,0.06914649926482469,0.06988964099902285,0.199438202247191,0.12921348314606743,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piR/s901003,piS/s902003,between,0.015156009962652605,0.008817199924491322,0.06388196106370894,0.06328737079820329,0.18258426966292135,0.10674157303370786,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piS/s902001,piS/s902002,within_piS,0.01578319843511029,0.010478085054042754,0.06658613997801317,0.06622435170596142,0.21348314606741572,0.16292134831460675,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piS/s902001,piS/s902003,within_piS,0.013940644462688861,0.009144410914606691,0.058663296355941384,0.05770110376414407,0.1853932584269663,0.10674157303370786,89
200000,C_RUSH,piR/s901003,piR,4,1030005,piS/s902002,piS/s902003,within_piS,0.014924334554127417,0.010271593528462911,0.06295174768917473,0.0618246670917704,0.18820224719101122,0.11235955056179775,89
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901001,piR/s901002,within_piR,0.013467414154220527,0.00742442053230104,0.05645967795605437,0.05649025270492304,0.1827956989247312,0.10752688172043011,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901001,piR/s901003,within_piR,0.014593321950822757,0.007558016255973652,0.06160888438998369,0.06148083166017751,0.19086021505376344,0.12365591397849462,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901001,piS/s902001,between,0.012860736889795025,0.005790324303235327,0.05385991877289017,0.054251712469324836,0.16666666666666666,0.07526881720430108,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901001,piS/s902002,between,0.014083960871389958,0.008065906924894287,0.05863447068352391,0.05941251125710834,0.19623655913978494,0.14516129032258066,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901001,piS/s902003,between,0.012699930314468233,0.006989049358630286,0.052599729940728215,0.053134165747461735,0.1881720430107527,0.11827956989247312,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901002,piR/s901003,within_piR,0.013981703430560165,0.007563241018412252,0.05875688942231661,0.05874414949936168,0.19086021505376344,0.12365591397849462,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901002,piS/s902001,between,0.013163349255727052,0.006610623077596271,0.05466333342428216,0.05586010511945343,0.1881720430107527,0.11827956989247312,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901002,piS/s902002,between,0.01259526042273612,0.00676012243580747,0.052230683890832734,0.05294900260174027,0.1989247311827957,0.14516129032258066,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901002,piS/s902003,between,0.011127039552007448,0.004711476188063821,0.04619273490642444,0.04670023202927018,0.1693548387096774,0.08602150537634409,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901003,piS/s902001,between,0.013544261341913322,0.005675109062162448,0.05680512586590503,0.057169450677621296,0.1935483870967742,0.13440860215053763,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901003,piS/s902002,between,0.0132730021941192,0.006181948747590431,0.056195885002246454,0.0554772664179015,0.1827956989247312,0.11827956989247312,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piR/s901003,piS/s902003,between,0.012541804003140348,0.005977529723070532,0.051972253130770474,0.052630193688802576,0.1774193548387097,0.10215053763440861,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piS/s902001,piS/s902002,within_piS,0.012868574377144632,0.006932483820705051,0.054531023117284964,0.05305373382370476,0.20430107526881722,0.15591397849462366,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piS/s902001,piS/s902003,within_piS,0.01191064573425946,0.005134489652283785,0.04980184146051188,0.04964336893972782,0.18010752688172044,0.10752688172043011,93
200000,C_RUSH,piR/s901003,piR,5,1030006,piS/s902002,piS/s902003,within_piS,0.012817843840215897,0.0070389336917096035,0.0532508066840226,0.05372007827933344,0.19086021505376344,0.12365591397849462,93
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901001,piR/s901002,within_piR,0.019959491472446453,0.010479731531306264,0.08413495345438768,0.08422211269705757,0.24675324675324675,0.15584415584415584,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901001,piR/s901003,within_piR,0.021011056818192427,0.010937372754620638,0.08899131505715065,0.08834540954173245,0.24675324675324675,0.14935064935064934,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901001,piS/s902001,between,0.019789697181763675,0.010620991496223437,0.08309493257924665,0.08344991807535525,0.26136363636363635,0.17857142857142858,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901001,piS/s902002,between,0.019475772399658038,0.009704445853377588,0.0815739392868213,0.08253498263951799,0.23376623376623376,0.12987012987012986,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901001,piS/s902003,between,0.01897214853980871,0.011081760150144955,0.0789628595317467,0.07998832681593206,0.25487012987012986,0.17207792207792208,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901002,piR/s901003,within_piR,0.019268339163780384,0.010148296862690883,0.08148268862469904,0.08054269956472121,0.25,0.15584415584415584,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901002,piS/s902001,between,0.018057139795665793,0.008955267317245023,0.07543858803613096,0.07630930207569486,0.25162337662337664,0.1590909090909091,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901002,piS/s902002,between,0.017087789580447623,0.009001456150749664,0.07136802972107431,0.07130279076581438,0.24512987012987014,0.15584415584415584,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901002,piS/s902003,between,0.01768689083627268,0.010259746401035611,0.07392774520769664,0.07389185379829803,0.24512987012987014,0.1590909090909091,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901003,piS/s902001,between,0.019217063215417173,0.009641887482580321,0.08082518268039185,0.08132136118167665,0.2435064935064935,0.1461038961038961,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901003,piS/s902002,between,0.018928780444368888,0.00977926861045536,0.07923142510849665,0.08043049251951298,0.2483766233766234,0.15584415584415584,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piR/s901003,piS/s902003,between,0.018625852354571787,0.010607435662786789,0.07787252366911554,0.07862199438304625,0.2483766233766234,0.1590909090909091,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piS/s902001,piS/s902002,within_piS,0.01812995220743805,0.009479452190719606,0.07648458510826509,0.07567596828336916,0.2662337662337662,0.19155844155844157,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piS/s902001,piS/s902003,within_piS,0.01653250403778232,0.008092065173925841,0.06933141484459335,0.06887248691862506,0.2353896103896104,0.12987012987012986,154
200000,C_RUSH,piR/s901003,piR,6,1030007,piS/s902002,piS/s902003,within_piS,0.017495713883013367,0.00896034755807604,0.07331274504578628,0.07307157918280215,0.2532467532467532,0.1590909090909091,154
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901001,piR/s901002,within_piR,0.015611633440528716,0.007567345891849288,0.0655803314378064,0.06575785939054507,0.1953781512605042,0.1092436974789916,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901001,piR/s901003,within_piR,0.016529378387617498,0.008133166696324759,0.06935210919140881,0.07041620126048985,0.19957983193277312,0.12605042016806722,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901001,piS/s902001,between,0.0174190163738182,0.010601963106809751,0.07371698585911923,0.07331811918199209,0.19957983193277312,0.12184873949579832,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901001,piS/s902002,between,0.01570334214637111,0.008157984641706566,0.06579576526385547,0.0662367958569501,0.21218487394957983,0.14285714285714285,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901001,piS/s902003,between,0.014409719074085404,0.007490095975841617,0.059923952552658616,0.06101867408602007,0.20798319327731093,0.13445378151260504,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901002,piR/s901003,within_piR,0.017065218825735185,0.009992533363769972,0.0711607854523229,0.07213439915032024,0.20168067226890757,0.13445378151260504,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901002,piS/s902001,between,0.016622745007233916,0.009965682832094208,0.06970384171662296,0.07054553251596965,0.19117647058823528,0.10504201680672269,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901002,piS/s902002,between,0.015204027365165435,0.009163529372450236,0.06300275311794842,0.06452443445614743,0.21008403361344538,0.14285714285714285,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901002,piS/s902003,between,0.013838599981443564,0.007144963956308728,0.057044166977386096,0.05868830577674295,0.20168067226890757,0.12605042016806722,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901003,piS/s902001,between,0.01856277118844583,0.012306665523065545,0.07963162044172345,0.07867250186187193,0.21008403361344538,0.13865546218487396,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901003,piS/s902002,between,0.015633570821415522,0.008783828073505062,0.06538578369179969,0.06594502773363396,0.21428571428571427,0.14285714285714285,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piR/s901003,piS/s902003,between,0.013536622736735046,0.004811524809126784,0.05678221925709275,0.057027208365415485,0.18277310924369747,0.09243697478991597,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piS/s902001,piS/s902002,within_piS,0.015163816810136826,0.00931426815396504,0.06309876828958262,0.0654978088277589,0.19957983193277312,0.12184873949579832,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piS/s902001,piS/s902003,within_piS,0.014401139435331015,0.007754751995420475,0.05981283769882424,0.06131439613246396,0.19957983193277312,0.13025210084033614,119
200000,C_RUSH,piR/s901003,piR,7,1030008,piS/s902002,piS/s902003,within_piS,0.012367244586458683,0.005080960560991276,0.051301230815084864,0.052033775493978,0.20378151260504201,0.12605042016806722,119
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901001,piR/s901002,within_piR,0.015207989956598037,0.007585322050622822,0.063609146087403,0.06315898228394433,0.24166666666666667,0.16666666666666666,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901001,piR/s901003,within_piR,0.015471868939294772,0.0069180386362149,0.0653574798195629,0.06426091563100028,0.21944444444444444,0.12222222222222222,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901001,piS/s902001,between,0.017979686832213678,0.012471229531428872,0.07557803890433366,0.07454245013826233,0.2777777777777778,0.22777777777777777,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901001,piS/s902002,between,0.015430604458729283,0.006921056921007287,0.06522550126915558,0.06414470052219112,0.2222222222222222,0.1388888888888889,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901001,piS/s902003,between,0.015727585561653174,0.009368509118544975,0.06540015390308664,0.06557924443119718,0.24722222222222223,0.17222222222222222,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901002,piR/s901003,within_piR,0.01731103721018345,0.01017268487009506,0.07255421301118391,0.07231632767856722,0.22777777777777777,0.14444444444444443,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901002,piS/s902001,between,0.014570065257359408,0.007239945162941255,0.06050344646511433,0.06100137928261124,0.23055555555555557,0.1388888888888889,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901002,piS/s902002,between,0.015014886198679155,0.006952422441238848,0.06197758340972783,0.06339682724777498,0.2361111111111111,0.15,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901002,piS/s902003,between,0.014068555970853582,0.006336139335439936,0.058237203679889125,0.05923449994890653,0.24444444444444444,0.16111111111111112,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901003,piS/s902001,between,0.017934368595326624,0.01171837712996937,0.0749259586792841,0.07578962858048972,0.24722222222222223,0.17222222222222222,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901003,piS/s902002,between,0.015183233966077965,0.006267895833703077,0.06381094586459744,0.06382704244793638,0.21944444444444444,0.11666666666666667,90
200000,C_RUSH,piR/s901003,piR,8,1030009,piR/s901003,piS/s902003,between,0.017181339162514943,0.011996551126185402,0.07162607768155752,0.07192552287799484,0.25,0.18333333333333332,90
