episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count
5368,1,12.474,39.501,8,4,0,5.92724,3.39175,0.116667,OP3,scripted,OP3_EASY,3,2,407
5369,1,13.167,43.659,9,3,0,4.09921,2.11826,0.116667,OP3,scripted,OP3_EASY,3,2,407
5370,1,14.553,43.659,19,8,0,4.33942,2.64948,0.116667,OP3,scripted,OP3_EASY,3,2,407
5371,1,15.246,42.273,14,3,0,5.75091,2.87046,0.108333,OP3,scripted,OP3_EASY,3,2,407
5372,1,12.474,45.738,10,6,0,7.20584,4.37744,0.175,OP3,scripted,OP3_EASY,3,2,407
5373,1,13.167,35.343,8,5,0,6.05195,3.4109,0.1,OP3,scripted,OP3_EASY,3,2,407
5374,0,15.939,38.808,5,4,0,6.3984,2.80708,0.0833333,OP3,scripted,OP3_EASY,2,3,407
5375,1,16.632,43.659,14,4,0,4.59658,2.44255,0.133333,OP3,scripted,OP3_EASY,3,2,407
5376,0,11.088,33.264,6,3,0,4.67117,1.94253,0.125,OP3,scripted,OP3_EASY,2,3,407
5377,0,15.939,45.045,11,6,0,6.42805,3.26463,0.0916667,OP3,scripted,OP3_EASY,2,3,407
5378,0,12.474,38.808,7,4,0,4.90728,3.63585,0.108333,OP3,scripted,OP3_EASY,2,3,407
5379,1,15.939,37.422,12,6,0,5.22496,3.02806,0.108333,OP3,scripted,OP3_EASY,3,2,407
5380,1,13.86,42.966,9,11,0,4.3018,3.01291,0.116667,OP3,scripted,OP3_EASY,3,2,407
5381,1,15.246,55.44,7,11,0,5.91742,2.98867,0.208333,OP3,scripted,OP3_EASY,3,2,407
5382,0,11.088,37.422,15,6,0,4.54121,2.83896,0.108333,OP3,scripted,OP3_EASY,3,3,407
5383,1,16.632,42.273,16,3,0,6.36396,3.91275,0.166667,OP3,scripted,OP3_EASY,3,1,407
5384,0,15.939,38.115,10,3,0,6.83089,3.7711,0.0916667,OP3,scripted,OP3_EASY,2,3,407
5385,1,11.088,38.808,15,4,0,4.39637,2.90266,0.116667,OP3,scripted,OP3_EASY,3,2,407
5386,1,12.474,49.896,8,8,0,6.12254,2.41596,0.108333,OP3,scripted,OP3_EASY,3,2,407
5387,1,12.474,40.194,13,7,0,6.21302,3.79972,0.1,OP3,scripted,OP3_EASY,3,2,407
5388,0,18.711,39.501,6,2,0,7.05357,4.21437,0.133333,OP3,scripted,OP3_EASY,2,3,407
5389,1,12.474,38.808,7,7,0,6.09867,3.03207,0.108333,OP3,scripted,OP3_EASY,3,2,407
5390,1,10.395,38.808,17,13,0,7.70925,3.87529,0.0916667,OP3,scripted,OP3_EASY,3,2,407
5391,1,13.167,38.808,7,8,0,5.41564,3.2267,0.0916667,OP3,scripted,OP3_EASY,3,2,407
5392,1,13.167,40.194,10,6,0,4.80939,2.60634,0.133333,OP3,scripted,OP3_EASY,3,2,407
5393,1,13.86,35.343,3,5,0,5.53216,3.56197,0.1,OP3,scripted,OP3_EASY,3,2,407
5394,1,13.167,43.659,13,7,0,5.55615,3.0006,0.133333,OP3,scripted,OP3_EASY,3,2,407
5395,0,13.167,35.343,3,2,0,5.8618,3.19664,0.108333,OP3,scripted,OP3_EASY,2,3,407
5396,0,10.395,33.957,10,2,0,5.54365,2.50718,0.108333,OP3,scripted,OP3_EASY,2,3,407
5397,1,13.86,45.045,3,8,0,5.21121,2.85561,0.125,OP3,scripted,OP3_EASY,3,2,407
5398,1,13.86,39.501,7,4,0,6.22509,3.15409,0.133333,OP3,scripted,OP3_EASY,3,2,407
5399,1,10.395,33.264,9,11,0,6.29843,2.82352,0.05,OP3,scripted,OP3_EASY,3,2,407
5400,0,13.86,35.343,16,9,0,3.95066,2.49086,0.141667,OP3,scripted,OP3_EASY,2,3,407
5401,1,13.167,42.273,13,9,0,5.90823,2.77173,0.0833333,OP3,scripted,OP3_EASY,3,1,407
5402,1,13.167,40.194,16,8,0,5.09897,2.80632,0.125,OP3,scripted,OP3_EASY,3,2,407
5403,0,11.781,29.799,12,3,0,4.77632,3.11319,0.0833333,OP3,species,,2,3,408
5404,1,11.088,42.273,13,9,0,4.86603,2.64999,0.125,OP3,scripted,OP3_EASY,3,2,409
5405,0,15.246,47.124,5,16,0,4.22121,2.29176,0.1,OP3,scripted,OP3_EASY,2,3,409
5406,1,15.246,38.115,18,4,0,5.48762,3.38577,0.108333,OP3,scripted,OP3_EASY,3,1,409
5407,0,13.86,47.817,15,6,0,4.28222,2.14037,0.141667,OP3,scripted,OP3_EASY,2,3,409
5408,0,13.86,40.887,12,3,0,6.39545,4.51588,0.0833333,OP3,scripted,OP3_EASY,2,3,409
5409,1,11.088,44.352,12,5,0,5.18869,3.02758,0.125,OP3,scripted,OP3_EASY,3,2,409
5410,1,11.088,36.729,8,5,0,4.78013,2.61269,0.0833333,OP3,scripted,OP3_EASY,3,2,409
5411,0,13.167,37.422,10,4,0,6.23424,3.36127,0.133333,OP3,scripted,OP3_EASY,2,3,409
5412,0,16.632,39.501,10,1,0,7.67751,3.79547,0.15,OP3,species,,2,3,410
5413,0,15.246,40.887,14,3,0,4.07526,3.58174,0.141667,OP3,scripted,OP3_EASY,2,3,411
5414,0,20.097,45.738,33,6,0,3.37047,2.29793,0.0916667,OP3,scripted,OP3_EASY,2,3,411
5415,0,15.246,42.273,10,5,0,5.71627,3.13048,0.141667,OP3,scripted,OP3_EASY,3,3,411
5416,1,11.088,41.58,3,10,0,4.85127,2.49865,0.1,OP3,scripted,OP3_EASY,3,2,411
5417,1,11.781,48.51,17,6,0,6.51811,3.04534,0.183333,OP3,scripted,OP3_EASY,3,2,411
5418,0,14.553,39.501,4,4,0,4.56993,2.66678,0.158333,OP3,scripted,OP3_EASY,2,3,411
5419,1,11.088,27.72,3,4,0,6.98404,4.40759,0.0916667,OP3,scripted,OP3_EASY,3,1,411
5420,1,11.781,41.58,26,7,0,3.70559,1.49838,0.1,OP3,scripted,OP3_EASY,3,2,411
5421,0,13.167,31.878,9,8,0,5.39477,3.56403,0.108333,OP3,scripted,OP3,2,3,412
5422,0,15.246,37.422,6,2,0,5.0215,3.07108,0.108333,OP3,scripted,OP3_EASY,2,3,413
5423,0,15.939,42.273,6,6,0,4.66003,2.41397,0.108333,OP3,scripted,OP3_EASY,2,3,413
5424,0,13.167,29.799,9,1,0,6.55256,3.41047,0.108333,OP3,scripted,OP3,2,3,414
5425,1,13.86,41.58,23,9,0,4.58998,2.62493,0.15,OP3,scripted,OP3_EASY,3,2,415
5426,1,14.553,39.501,7,5,0,6.47675,3.58979,0.15,OP3,scripted,OP3,3,2,416
5427,1,13.167,37.422,8,6,0,6.07496,3.49961,0.133333,OP3,scripted,OP3_EASY,3,2,417
5428,1,19.404,38.115,9,8,0,6.11862,3.55103,0.158333,OP3,scripted,OP3_EASY,3,2,417
5429,0,15.939,41.58,6,1,0,5.38119,2.80016,0.108333,OP3,scripted,OP3_EASY,2,3,417
5430,1,15.246,36.729,3,5,0,6.18933,3.06698,0.141667,OP3,scripted,OP3_EASY,3,2,417
5431,1,13.167,41.58,9,7,0,3.34273,2.09777,0.0916667,OP3,scripted,OP3_EASY,3,2,417
5432,1,16.632,39.501,7,9,0,3.73448,2.31287,0.0916667,OP3,scripted,OP3_EASY,3,2,417
5433,1,17.325,41.58,13,7,0,5.93692,3.25271,0.125,OP3,scripted,OP3_EASY,3,2,417
5434,0,15.939,41.58,7,2,0,5.61478,3.59168,0.133333,OP3,scripted,OP3_EASY,2,3,417
5435,1,13.86,40.194,8,1,0,5.86212,3.73544,0.116667,OP3,scripted,OP3_EASY,3,2,417
5436,0,10.395,34.65,11,5,0,6.77622,3.73129,0.0916667,OP3,scripted,OP3_EASY,2,3,417
5437,0,18.018,40.887,15,6,0,6.91668,4.10493,0.125,OP3,scripted,OP3_EASY,2,3,417
5438,0,13.167,36.036,10,4,0,5.45239,2.73075,0.133333,OP3,scripted,OP3,2,3,418
5439,0,15.939,50.589,9,13,0,3.91043,2.10432,0.108333,OP3,scripted,OP3_EASY,3,3,419
5440,0,13.167,39.501,5,5,0,5.51478,3.88984,0.1,OP3,scripted,OP3_EASY,2,3,419
5441,1,11.781,34.65,6,4,0,6.00928,3.54985,0.116667,OP3,scripted,OP3_EASY,3,2,419
5442,0,15.246,45.045,13,8,0,5.11117,3.5278,0.116667,OP3,species,,3,3,420
5443,1,17.325,55.44,19,9,0,5.89001,2.7793,0.15,OP3,scripted,OP3_EASY,3,2,421
5444,1,13.86,42.966,12,6,0,5.52928,3.24939,0.133333,OP3,scripted,OP3_EASY,3,2,421
5445,1,13.167,33.957,12,12,0,4.61367,3.09682,0.075,OP3,scripted,OP3_EASY,3,1,421
5446,1,14.553,45.045,10,8,0,5.21176,2.90545,0.116667,OP3,scripted,OP3_EASY,3,2,421
5447,0,15.939,40.194,9,7,0,3.84715,2.48322,0.133333,OP3,scripted,OP3_EASY,2,3,421
5448,1,15.246,47.124,8,9,0,6.29349,3.96557,0.175,OP3,scripted,OP3_EASY,3,2,421
5449,0,13.167,35.343,8,2,0,3.86735,2.14498,0.141667,OP3,scripted,OP3_EASY,2,3,421
5450,0,17.325,44.352,20,8,0,5.17066,3.08148,0.1,OP3,scripted,OP3_EASY,2,3,421
5451,1,11.781,40.194,9,7,0,6.32967,3.95972,0.125,OP3,scripted,OP3_EASY,3,2,421
5452,1,11.781,46.431,21,7,0,5.00735,3.52006,0.141667,OP3,scripted,OP3_EASY,3,2,421
5453,1,13.86,36.036,10,3,0,6.68268,3.42378,0.0916667,OP3,scripted,OP3_EASY,3,1,421
5454,0,18.018,41.58,7,6,0,4.34669,2.1334,0.125,OP3,scripted,OP3_EASY,2,3,421
5455,0,12.474,42.966,15,4,0,4.98124,2.54046,0.0916667,OP3,scripted,OP3_EASY,2,3,421
5456,1,13.167,35.343,13,3,0,4.98247,2.89441,0.075,OP3,scripted,OP3_EASY,3,2,421
5457,1,12.474,36.036,9,9,0,5.08022,3.50501,0.133333,OP3,scripted,OP3_EASY,3,2,421
5458,1,11.781,36.729,12,13,0,4.08839,2.73906,0.0833333,OP3,scripted,OP3_EASY,3,1,421
5459,1,13.86,33.264,13,6,0,5.88729,2.92349,0.0833333,OP3,species,,3,1,422
5460,0,13.86,38.808,7,3,0,5.29608,3.71815,0.125,OP3,scripted,OP3_EASY,2,3,423
5461,0,13.167,45.738,30,8,0,5.35488,3.31563,0.125,OP3,scripted,OP3_EASY,2,3,423
5462,1,17.325,42.966,12,6,0,5.53594,3.49679,0.116667,OP3,scripted,OP3_EASY,3,2,423
5463,1,11.781,38.808,17,9,0,4.51008,2.58947,0.125,OP3,scripted,OP3_EASY,3,2,423
5464,0,13.167,33.957,7,3,0,4.02754,2.05644,0.075,OP3,scripted,OP3_EASY,2,3,423
5465,1,18.018,39.501,18,5,0,3.81613,2.59957,0.158333,OP3,scripted,OP3_EASY,3,2,423
5466,0,14.553,42.966,5,5,0,7.14276,4.09434,0.166667,OP3,scripted,OP3_EASY,2,3,423
5467,1,12.474,41.58,9,2,0,5.87875,2.82671,0.075,OP3,scripted,OP3_EASY,3,2,423
5468,1,17.325,36.729,4,12,0,4.70636,2.61869,0.125,OP3,scripted,OP3_EASY,3,2,423
5469,0,15.246,38.115,9,8,0,4.1221,1.95103,0.0916667,OP3,scripted,OP3_EASY,2,3,423
5470,1,11.088,33.957,20,6,0,5.97092,3.10659,0.1,OP3,scripted,OP3_EASY,3,2,423
5471,1,17.325,54.054,17,11,0,5.58929,3.75838,0.158333,OP3,scripted,OP3_EASY,3,2,423
5472,0,17.325,42.273,13,2,0,4.69903,3.24081,0.133333,OP3,scripted,OP3_EASY,2,3,423
5473,0,15.939,36.729,10,4,0,4.14568,2.10409,0.1,OP3,scripted,OP3_EASY,3,3,423
5474,0,15.939,38.808,5,6,0,5.36334,3.12856,0.141667,OP3,scripted,OP3_EASY,2,3,423
5475,0,13.167,42.273,17,11,0,5.63239,2.99324,0.0916667,OP3,scripted,OP3_EASY,2,3,423
5476,1,14.553,36.036,11,6,0,5.69636,3.2852,0.0916667,OP3,scripted,OP3_EASY,3,2,423
5477,1,14.553,36.036,5,6,0,6.44302,4.26347,0.141667,OP3,scripted,OP3_EASY,3,2,423
5478,1,14.553,38.115,20,6,0,6.84116,4.24569,0.141667,OP3,scripted,OP3_EASY,3,2,423
5479,1,13.86,36.036,10,5,0,5.83603,3.02763,0.1,OP3,scripted,OP3_EASY,3,2,423
5480,1,13.86,35.343,14,8,0,5.24142,4.04819,0.133333,OP3,scripted,OP3_EASY,3,2,423
5481,0,14.553,40.887,18,16,0,4.46115,3.54733,0.116667,OP3,scripted,OP3_EASY,2,3,423
5482,1,11.781,39.501,9,4,0,4.33312,1.67501,0.141667,OP3,scripted,OP3_EASY,3,2,423
5483,0,10.395,31.878,12,7,0,4.80155,3.10095,0.116667,OP3,species,,2,3,424
5484,0,15.939,34.65,13,8,0,4.34955,2.94676,0.125,OP3,scripted,OP3_EASY,2,3,425
5485,1,18.018,51.282,4,10,0,5.14195,2.89494,0.133333,OP3,scripted,OP3_EASY,3,2,425
5486,1,13.86,40.194,16,10,0,6.23707,3.0547,0.1,OP3,scripted,OP3_EASY,3,2,425
5487,1,13.167,45.738,11,8,0,5.20073,2.98564,0.15,OP3,scripted,OP3_EASY,3,2,425
5488,0,12.474,42.966,8,7,0,4.47857,2.92764,0.141667,OP3,scripted,OP3_EASY,2,3,425
5489,0,14.553,37.422,13,11,0,4.28642,3.65104,0.15,OP3,species,,2,3,426
5490,0,14.553,41.58,11,7,0,5.69126,2.49371,0.108333,OP3,scripted,OP3_EASY,2,3,427
5491,0,12.474,41.58,14,3,0,5.12613,3.03458,0.125,OP3,scripted,OP3_EASY,2,3,427
5492,1,13.86,33.957,7,6,0,5.18694,3.21055,0.108333,OP3,scripted,OP3_EASY,3,2,427
5493,1,11.781,33.957,7,6,0,5.30005,3.8684,0.125,OP3,scripted,OP3_EASY,3,2,427
5494,1,14.553,45.738,15,12,0,3.49247,2.42195,0.125,OP3,scripted,OP3_EASY,3,2,427
5495,0,18.711,54.054,15,13,0,6.56566,4.3737,0.0916667,OP3,scripted,OP3_EASY,2,3,427
5496,0,13.167,45.045,10,8,0,4.52171,2.06954,0.166667,OP3,scripted,OP3_EASY,2,3,427
5497,0,11.088,35.343,4,7,0,6.84308,4.5029,0.183333,OP3,scripted,OP3_EASY,2,3,427
5498,0,11.088,39.501,10,5,0,5.78365,3.79876,0.141667,OP3,scripted,OP3_EASY,2,3,427
5499,0,17.325,47.817,14,10,0,4.4023,3.08787,0.125,OP3,scripted,OP3_EASY,2,3,427
5500,1,11.781,36.036,8,5,0,3.64472,1.7679,0.116667,OP3,scripted,OP3_EASY,3,2,427
5501,1,12.474,33.957,12,2,0,6.4859,2.64832,0.1,OP3,scripted,OP3_EASY,3,2,427
5502,1,14.553,36.036,6,5,0,5.47789,2.20103,0.1,OP3,species,,3,2,428
5503,1,10.395,40.194,9,9,0,6.43688,3.93908,0.15,OP3,scripted,OP3_EASY,3,2,429
5504,1,15.246,36.729,7,3,0,5.84736,3.16602,0.125,OP3,scripted,OP3_EASY,3,1,429
5505,1,12.474,31.878,10,6,0,5.24779,3.06247,0.108333,OP3,scripted,OP3_EASY,3,2,429
5506,0,20.79,44.352,11,7,0,4.26645,2.36268,0.15,OP3,species,,2,3,430
5507,1,15.246,39.501,11,8,0,6.04469,2.91805,0.125,OP3,scripted,OP3_EASY,3,2,431
5508,0,18.018,38.808,11,10,0,4.97917,2.77143,0.116667,OP3,scripted,OP3_EASY,2,3,431
5509,0,14.553,40.887,4,8,0,5.02077,3.26439,0.133333,OP3,scripted,OP3_EASY,2,3,431
5510,1,15.246,39.501,9,8,0,6.32075,3.24419,0.116667,OP3,scripted,OP3_EASY,3,2,431
5511,1,11.088,32.571,14,0,0,6.09863,1.98994,0.1,OP3,scripted,OP3_EASY,3,2,431
5512,1,13.167,36.036,13,3,0,7.68451,3.12666,0.141667,OP3,scripted,OP3_EASY,3,2,431
5513,0,14.553,42.966,19,6,0,5.54439,2.807,0.075,OP3,scripted,OP3_EASY,2,3,431
5514,1,13.86,36.729,15,4,0,4.7714,3.70624,0.0833333,OP3,scripted,OP3_EASY,3,2,431
5515,1,12.474,36.729,7,6,0,5.11255,2.6706,0.116667,OP3,scripted,OP3_EASY,3,2,431
5516,0,12.474,38.115,3,5,0,5.48023,3.33659,0.133333,OP3,scripted,OP3_EASY,2,3,431
5517,0,15.246,42.966,15,7,0,7.21911,3.86059,0.116667,OP3,scripted,OP3_EASY,2,3,431
5518,1,15.939,37.422,6,2,0,5.46903,2.57602,0.0833333,OP3,species,,3,2,432
5519,0,11.088,37.422,6,2,0,6.16955,3.24849,0.116667,OP3,scripted,OP3_EASY,2,3,433
5520,1,18.711,50.589,14,9,0,4.30768,2.8863,0.125,OP3,scripted,OP3_EASY,3,2,433
5521,1,14.553,46.431,20,11,0,3.77181,2.22379,0.108333,OP3,scripted,OP3_EASY,3,2,433
5522,1,11.781,31.185,13,5,0,5.02873,3.5407,0.116667,OP3,scripted,OP3_EASY,3,2,433
5523,0,15.246,36.729,4,5,0,6.40141,2.87895,0.116667,OP3,scripted,OP3_EASY,2,3,433
5524,0,17.325,49.203,15,4,0,6.34342,3.24929,0.0916667,OP3,scripted,OP3_EASY,2,3,433
5525,0,13.167,42.966,13,5,0,5.3204,3.04756,0.116667,OP3,scripted,OP3_EASY,2,3,433
5526,0,15.939,39.501,8,2,0,6.65312,3.39263,0.108333,OP3,species,,2,3,434
5527,0,15.246,38.808,16,11,0,5.49664,3.05867,0.1,OP3,scripted,OP3_EASY,2,3,435
5528,1,19.404,40.194,7,5,0,5.0376,2.29381,0.108333,OP3,scripted,OP3_EASY,3,2,435
5529,1,12.474,38.115,8,8,0,7.77421,3.92518,0.15,OP3,scripted,OP3_EASY,3,2,435
5530,1,15.246,37.422,6,4,0,3.6015,1.77283,0.125,OP3,scripted,OP3_EASY,3,2,435
5531,0,15.939,37.422,7,7,0,5.43855,3.44653,0.108333,OP3,scripted,OP3_EASY,2,3,435
5532,0,14.553,36.729,3,5,0,4.25512,2.16484,0.1,OP3,species,,1,3,436
5533,1,13.167,36.036,5,0,0,7.2455,3.24809,0.125,OP3,scripted,OP3_EASY,3,2,437
5534,0,14.553,30.492,2,3,0,7.27501,2.49646,0.075,OP3,scripted,OP3_EASY,2,3,437
5535,0,13.167,37.422,16,6,0,4.01612,2.50502,0.0833333,OP3,scripted,OP3_EASY,2,3,437
5536,1,13.86,40.887,7,8,0,5.7662,3.39073,0.191667,OP3,scripted,OP3_EASY,3,2,437
5537,1,24.948,65.835,23,12,0,5.43188,3.19016,0.108333,OP3,scripted,OP3_EASY,3,2,437
5538,0,13.167,40.887,12,3,0,6.44134,4.24914,0.0916667,OP3,scripted,OP3_EASY,2,3,437
5539,1,11.088,37.422,19,5,0,3.41722,3.20442,0.0833333,OP3,scripted,OP3_EASY,3,2,437
5540,0,14.553,45.045,11,6,0,4.5052,2.90022,0.133333,OP3,scripted,OP3_EASY,2,3,437
5541,0,12.474,40.194,10,8,0,4.0792,2.20341,0.116667,OP3,scripted,OP3_EASY,2,3,437
5542,0,15.246,42.273,6,0,0,6.66675,4.1237,0.158333,OP3,scripted,OP3_EASY,2,3,437
5543,0,13.167,33.957,5,4,0,8.14076,3.6701,0.108333,OP3,scripted,OP3_EASY,2,3,437
5544,1,11.088,38.115,21,7,0,5.93264,3.37769,0.108333,OP3,scripted,OP3_EASY,3,2,437
5545,1,15.246,36.036,4,3,0,5.53917,3.30469,0.075,OP3,scripted,OP3_EASY,3,2,437
5546,0,12.474,31.878,10,4,0,6.47232,4.18638,0.108333,OP3,species,,2,3,438
5547,1,12.474,35.343,7,3,0,4.40601,2.92492,0.0916667,OP3,scripted,OP3_EASY,3,2,439
5548,0,13.167,40.887,18,8,0,5.76974,2.15628,0.0666667,OP3,scripted,OP3_EASY,2,3,439
5549,1,14.553,35.343,13,6,0,6.13657,4.31606,0.108333,OP3,scripted,OP3_EASY,3,2,439
5550,1,10.395,39.501,4,7,0,6.79328,3.17565,0.108333,OP3,scripted,OP3_EASY,3,2,439
5551,1,13.167,38.808,10,2,0,6.38115,4.51511,0.108333,OP3,scripted,OP3_EASY,3,2,439
5552,0,11.781,37.422,12,4,0,4.92198,2.65092,0.108333,OP3,scripted,OP3_EASY,2,3,439
5553,1,13.86,40.887,27,6,0,2.98828,2.11172,0.133333,OP3,scripted,OP3_EASY,3,2,439
5554,1,12.474,40.887,17,3,0,4.47863,2.74003,0.0916667,OP3,scripted,OP3_EASY,3,2,439
5555,1,15.246,36.729,5,3,0,5.92922,3.87039,0.0916667,OP3,scripted,OP3_EASY,3,2,439
5556,0,11.781,36.729,10,1,0,6.29649,3.25123,0.0916667,OP3,scripted,OP3_EASY,3,3,439
5557,1,17.325,42.273,10,7,0,5.11933,3.40292,0.108333,OP3,scripted,OP3_EASY,3,2,439
5558,0,13.86,43.659,18,7,0,4.68996,2.89484,0.15,OP3,scripted,OP3_EASY,2,3,439
5559,0,18.018,39.501,9,3,0,5.13356,2.21461,0.1,OP3,scripted,OP3_EASY,2,3,439
5560,1,11.781,41.58,7,8,0,4.68557,3.63135,0.116667,OP3,scripted,OP3_EASY,3,2,439
5561,1,16.632,39.501,7,3,0,6.37636,2.55526,0.116667,OP3,scripted,OP3_EASY,3,2,439
5562,1,11.781,33.264,9,2,0,5.83309,2.62439,0.075,OP3,scripted,OP3_EASY,3,2,439
5563,1,11.781,39.501,11,9,0,4.54996,2.95522,0.141667,OP3,species,,3,2,440
5564,1,13.86,32.571,10,4,0,7.09864,4.42238,0.108333,OP3,scripted,OP3_EASY,3,1,441
5565,0,14.553,38.115,4,8,0,6.31213,2.57236,0.0916667,OP3,scripted,OP3_EASY,2,3,441
5566,1,12.474,34.65,13,6,0,3.44538,2.18173,0.108333,OP3,scripted,OP3_EASY,3,2,441
5567,1,13.167,41.58,15,9,0,5.72283,3.12014,0.108333,OP3,scripted,OP3_EASY,3,2,441
5568,1,10.395,41.58,29,7,0,4.89423,3.20828,0.1,OP3,scripted,OP3_EASY,3,2,441
5569,1,11.088,33.264,4,4,0,7.33826,3.3359,0.125,OP3,scripted,OP3_EASY,3,2,441
5570,0,14.553,33.264,5,5,0,5.72905,2.99872,0.116667,OP3,scripted,OP3_EASY,2,3,441
5571,1,10.395,33.264,9,5,0,6.73021,4.46491,0.1,OP3,scripted,OP3_EASY,3,2,441
5572,1,13.167,51.975,7,9,0,6.41854,3.52459,0.175,OP3,scripted,OP3_EASY,3,2,441
5573,0,11.088,39.501,13,7,0,7.33238,4.44455,0.1,OP3,scripted,OP3_EASY,2,3,441
5574,0,13.167,39.501,6,8,0,4.34545,2.22367,0.108333,OP3,scripted,OP3_EASY,2,3,441
5575,1,15.246,38.808,10,4,0,4.98587,3.14984,0.108333,OP3,scripted,OP3_EASY,3,2,441
5576,1,14.553,38.808,13,6,0,6.90652,3.59445,0.116667,OP3,scripted,OP3_EASY,3,1,441
5577,1,13.167,35.343,9,5,0,5.89239,3.10343,0.116667,OP3,scripted,OP3_EASY,3,2,441
5578,1,11.781,40.887,11,5,0,4.36372,3.03308,0.133333,OP3,scripted,OP3_EASY,3,2,441
5579,1,15.246,45.738,11,6,0,4.62554,2.36242,0.141667,OP3,scripted,OP3_EASY,3,2,441
5580,1,13.167,35.343,9,1,0,5.16561,2.95428,0.116667,OP3,scripted,OP3_EASY,3,2,441
5581,1,12.474,34.65,2,2,0,6.64316,2.99517,0.0916667,OP3,scripted,OP3_EASY,3,2,441
5582,1,15.939,44.352,8,5,0,5.89225,3.17176,0.158333,OP3,scripted,OP3_EASY,3,2,441
5583,0,14.553,35.343,9,4,0,5.30533,3.09352,0.0916667,OP3,scripted,OP3,2,3,442
5584,0,11.781,30.492,9,5,0,5.66663,3.01141,0.0666667,OP3,scripted,OP3,2,3,442
5585,1,15.246,42.273,19,8,0,4.47293,3.26374,0.0916667,OP3,scripted,OP3_EASY,3,2,443
5586,1,11.781,37.422,16,4,0,5.90756,4.13813,0.1,OP3,scripted,OP3,3,2,444
5587,1,15.939,36.729,5,7,0,4.9237,2.51096,0.075,OP3,scripted,OP3,3,2,444
5588,1,10.395,31.185,10,3,0,5.6953,4.05485,0.1,OP3,scripted,OP3,3,2,444
5589,0,15.939,42.273,19,11,0,5.34242,3.04865,0.1,OP3,scripted,OP3,1,3,444
5590,1,15.246,44.352,12,8,0,3.96217,2.04171,0.0916667,OP3,scripted,OP3,3,2,444
5591,1,15.246,35.343,3,5,0,7.41527,4.97456,0.1,OP3,scripted,OP3,3,2,444
5592,0,12.474,31.878,6,2,0,5.21504,3.28436,0.075,OP3,scripted,OP3,2,3,444
5593,0,15.939,43.659,14,10,0,4.33893,2.78814,0.108333,OP3,scripted,OP3,2,3,444
5594,0,13.86,37.422,11,3,0,5.77126,3.51709,0.0916667,OP3,scripted,OP3,2,3,444
5595,1,11.088,35.343,14,6,0,4.49256,2.89245,0.116667,OP3,scripted,OP3,3,2,444
5596,0,14.553,40.887,17,5,0,6.32291,3.56563,0.116667,OP3,scripted,OP3,2,3,444
5597,0,17.325,42.966,17,4,0,5.32951,3.62355,0.166667,OP3,scripted,OP3,2,3,444
5598,0,14.553,39.501,7,9,0,4.54319,2.43769,0.116667,OP3,scripted,OP3,2,3,444
5599,0,14.553,31.878,9,3,0,4.61516,2.69269,0.116667,OP3,scripted,OP3,2,3,444
5600,0,13.167,36.036,15,7,0,4.57118,2.82724,0.133333,OP3,scripted,OP3,2,3,444
5601,0,16.632,36.729,6,4,0,4.22289,2.25675,0.108333,OP3,scripted,OP3,1,3,444
5602,0,11.781,32.571,8,3,0,6.54677,3.23574,0.0916667,OP3,scripted,OP3,2,3,444
5603,1,15.246,33.264,7,7,0,4.51704,3.87178,0.133333,OP3,scripted,OP3,3,2,444
5604,1,14.553,29.799,8,3,0,6.82594,3.82888,0.141667,OP3,scripted,OP3,3,2,444
5605,0,13.167,30.492,1,5,0,6.50455,3.1399,0.108333,OP3,scripted,OP3,2,3,444
5606,0,12.474,38.115,6,1,0,5.67023,3.34814,0.0833333,OP3,scripted,OP3,2,3,444
5607,0,14.553,31.878,5,9,0,5.47446,2.67752,0.0916667,OP3,scripted,OP3,2,3,444
5608,1,11.781,36.729,8,2,0,5.54475,3.15083,0.1,OP3,scripted,OP3,3,2,444
5609,1,11.088,37.422,5,4,0,6.71335,3.82369,0.108333,OP3,scripted,OP3,3,2,444
5610,0,10.395,37.422,7,6,0,3.86681,2.16432,0.133333,OP3,scripted,OP3,2,3,444
5611,0,11.781,30.492,8,1,0,3.81728,1.51156,0.0916667,OP3,scripted,OP3,2,3,444
5612,1,14.553,46.431,13,5,0,4.3199,2.68898,0.15,OP3,scripted,OP3,3,2,444
5613,1,12.474,40.887,9,13,0,5.21108,3.27175,0.141667,OP3,scripted,OP3,3,2,444
5614,0,13.167,33.957,6,5,0,5.79756,3.98804,0.116667,OP3,scripted,OP3,2,3,444
5615,1,12.474,29.799,8,2,0,5.86781,2.59021,0.125,OP3,scripted,OP3,3,2,444
5616,0,14.553,32.571,12,2,0,3.41842,2.18103,0.133333,OP3,scripted,OP3,2,3,444
5617,1,12.474,36.729,11,5,0,4.08168,3.50352,0.108333,OP3,scripted,OP3,3,2,444
5618,1,10.395,38.115,10,3,0,6.71279,3.601,0.141667,OP3,scripted,OP3,3,2,444
5619,0,11.088,37.422,6,3,0,5.62434,3.35362,0.125,OP3,scripted,OP3,2,3,444
5620,0,13.86,33.957,6,1,0,4.7938,3.06832,0.166667,OP3,scripted,OP3,2,3,444
