episode_id,success,time_to_first_score,time_to_game_over,collisions_per_episode,near_misses_per_episode,collision_free_episode,mean_inter_robot_dist,std_inter_robot_dist,zone_coverage,phase_name,opponent_kind,scripted_tag,blue_score,red_score,opponent_switch_count,vec_schema_version
223,0,11.781,46.431,19,7,0,5.70096,3.27522,0.166667,OP3,snapshot,,2,3,13,1
224,0,11.781,73.458,37,5,0,5.354,3.12807,0.191667,OP3,snapshot,,2,3,13,1
225,1,11.781,97.713,58,9,0,5.40937,2.86345,0.25,OP3,snapshot,,3,1,13,1
226,1,11.088,52.668,30,7,0,6.3783,4.09281,0.208333,OP3,snapshot,,3,2,13,1
227,0,15.939,59.598,30,4,0,5.03714,3.46543,0.175,OP3,snapshot,,2,3,13,1
228,1,11.781,58.905,25,10,0,5.57519,3.15528,0.141667,OP3,snapshot,,3,2,13,1
229,0,11.088,38.115,12,6,0,4.84372,2.62832,0.116667,OP3,snapshot,,2,3,13,1
230,0,11.781,42.966,19,8,0,5.44316,3.26605,0.158333,OP3,snapshot,,2,3,14,1
231,0,11.781,52.668,23,4,0,5.06553,2.92463,0.241667,OP3,snapshot,,0,3,14,1
232,1,13.167,56.133,17,7,0,6.65749,3.78105,0.183333,OP3,snapshot,,3,2,14,1
233,1,11.781,40.194,17,2,0,6.03779,3.35093,0.158333,OP3,snapshot,,3,2,14,1
234,0,11.781,38.808,14,2,0,5.91291,3.33288,0.216667,OP3,snapshot,,1,3,14,1
235,0,11.088,51.975,24,4,0,5.2578,3.07326,0.183333,OP3,snapshot,,1,3,14,1
236,0,12.474,49.203,22,4,0,5.00803,2.97569,0.175,OP3,snapshot,,1,3,14,1
237,0,11.088,47.817,25,3,0,6.43631,2.92818,0.133333,OP3,snapshot,,2,3,14,1
238,1,11.781,56.826,25,3,0,4.93977,3.1311,0.175,OP3,snapshot,,3,2,14,1
239,0,12.474,58.905,35,5,0,5.73736,2.94744,0.133333,OP3,snapshot,,2,3,14,1
240,0,12.474,69.3,25,7,0,5.83824,3.45364,0.158333,OP3,snapshot,,1,3,14,1
241,0,10.395,52.668,18,8,0,5.47178,3.35712,0.183333,OP3,snapshot,,2,3,14,1
242,1,11.781,37.422,20,5,0,5.36178,3.36434,0.141667,OP3,snapshot,,3,2,14,1
243,1,22.176,90.783,30,13,0,5.76641,3.65143,0.225,OP3,snapshot,,3,2,14,1
244,0,10.395,54.054,21,2,0,6.59227,2.91149,0.141667,OP3,snapshot,,2,3,14,1
245,0,12.474,56.826,43,11,0,5.90295,3.18601,0.15,OP3,snapshot,,2,3,14,1
246,0,11.088,52.668,23,4,0,5.52184,2.99787,0.183333,OP3,snapshot,,1,3,14,1
247,0,11.781,69.3,37,11,0,4.94638,2.99111,0.191667,OP3,snapshot,,2,3,14,1
248,0,13.167,54.054,15,4,0,5.41953,3.20822,0.15,OP3,snapshot,,2,3,14,1
249,0,11.781,46.431,11,4,0,5.81811,2.98101,0.191667,OP3,snapshot,,2,3,14,1
250,1,12.474,50.589,18,10,0,6.19144,4.20012,0.191667,OP3,snapshot,,3,1,14,1
251,0,31.185,63.756,41,1,0,4.62312,2.49349,0.225,OP3,snapshot,,1,3,14,1
252,0,12.474,68.607,32,8,0,5.95901,3.51413,0.166667,OP3,snapshot,,2,3,14,1
253,0,12.474,40.194,16,4,0,4.32946,2.16389,0.158333,OP3,snapshot,,0,3,14,1
254,0,11.088,49.203,23,6,0,5.48867,3.39215,0.133333,OP3,snapshot,,2,3,15,1
255,0,15.246,39.501,15,9,0,3.85146,2.50604,0.133333,OP3,snapshot,,0,3,15,1
256,0,12.474,52.668,20,5,0,5.55359,2.73977,0.158333,OP3,snapshot,,1,3,15,1
257,1,30.492,68.607,34,8,0,5.24387,3.80344,0.25,OP3,snapshot,,3,2,16,1
258,0,12.474,40.194,20,8,0,4.88131,3.12729,0.15,OP3,snapshot,,1,3,17,1
259,0,13.167,63.063,26,9,0,6.7342,3.84639,0.241667,OP3,snapshot,,2,3,17,1
260,0,11.088,39.501,10,6,0,5.63392,3.04582,0.2,OP3,snapshot,,1,3,17,1
261,0,12.474,95.634,51,7,0,5.10183,3.17894,0.216667,OP3,snapshot,,2,3,17,1
