opponent,map,episode_index,episode_seed,cell_seed,z_router,log_prob,ep_return,forced_return_z0,forced_return_z1,forced_return_z2,forced_return_z3,V_z0,V_z1,V_z2,V_z3,V_selected,mean_z_return,online_advantage,oracle_advantage,oracle_best_z,critic_best_z
OP10,map_b,88,2130,2042,1,-1.3084485530853271,-7.859310150146484,-0.07210046052932739,-7.859310150146484,-0.7581501007080078,0.027977559715509415,-1.3219244480133057,-1.2866222858428955,-1.3177080154418945,-1.3375260829925537,-1.2866222858428955,-2.165395736694336,-6.572688102722168,-5.693914413452148,3,1
OP10,map_b,89,2131,2042,1,-1.3063127994537354,-0.8562689423561096,-13.03743839263916,-0.8562689423561096,-1.1617799997329712,-5.265420913696289,-1.495668649673462,-1.4769539833068848,-1.61653470993042,-1.5893728733062744,-1.4769539833068848,-5.080226898193359,0.6206850409507751,4.2239580154418945,1,1
OP10,map_b,90,2132,2042,1,-1.3071231842041016,-2.514782428741455,-6.215437889099121,-2.514782428741455,-1.6177821159362793,0.008863736875355244,-1.0424854755401611,-1.0367302894592285,-1.1080663204193115,-1.0072376728057861,-1.0367302894592285,-2.584784984588623,-1.4780521392822266,0.07000255584716797,3,3
OP10,map_b,91,2133,2042,1,-1.305929183959961,-1.5685465335845947,-12.041537284851074,-1.5685465335845947,-4.718251705169678,-0.41513410210609436,-1.3974411487579346,-1.391188383102417,-1.4430382251739502,-1.4565362930297852,-1.391188383102417,-4.6858673095703125,-0.17735815048217773,3.1173207759857178,3,1
OP10,map_b,92,2134,2042,1,-1.3069478273391724,-2.4183316230773926,-5.357174396514893,-2.4183316230773926,-3.8575544357299805,-15.936972618103027,-1.1946179866790771,-1.0964610576629639,-1.2826793193817139,-1.2624318599700928,-1.0964610576629639,-6.892508506774902,-1.3218705654144287,4.47417688369751,1,1
OP10,map_b,93,2135,2042,1,-1.2981576919555664,-8.723899841308594,-5.743475437164307,-8.723899841308594,-9.178418159484863,-8.434046745300293,-1.3630917072296143,-1.3633906841278076,-1.5001599788665771,-1.4075016975402832,-1.3633906841278076,-8.019960403442383,-7.360508918762207,-0.7039394378662109,0,0
OP10,map_b,94,2136,2042,1,-1.3078573942184448,-3.7374277114868164,-5.267017364501953,-3.7374277114868164,-2.657862424850464,-2.4559977054595947,-1.3720333576202393,-1.339167594909668,-1.3935661315917969,-1.4153790473937988,-1.339167594909668,-3.529576301574707,-2.3982601165771484,-0.20785140991210938,3,1
OP10,map_b,95,2137,2042,1,-1.307942509651184,-7.930607795715332,-2.127570152282715,-7.930607795715332,-1.0233534574508667,-0.14118628203868866,-1.4455909729003906,-1.4525303840637207,-1.466731071472168,-1.4348678588867188,-1.4525303840637207,-2.8056795597076416,-6.478077411651611,-5.1249284744262695,3,3
OP10,map_b,96,2138,2042,1,-1.3017560243606567,0.14193843305110931,-1.9693220853805542,0.14193843305110931,0.021361226215958595,-1.0400822162628174,-1.3458337783813477,-1.3889999389648438,-1.5030112266540527,-1.4323759078979492,-1.3889999389648438,-0.7115261554718018,1.5309383869171143,0.8534646034240723,1,0
OP10,map_b,97,2139,2042,1,-1.3015780448913574,-1.95705246925354,-4.329648017883301,-1.95705246925354,-5.436899185180664,-3.9431872367858887,-1.320016622543335,-1.3185131549835205,-1.4300453662872314,-1.3566343784332275,-1.3185131549835205,-3.916696548461914,-0.6385393142700195,1.959644079208374,1,1
OP10,map_b,98,2140,2042,1,-1.3065518140792847,-3.737164258956909,-7.86991024017334,-3.737164258956909,-8.211250305175781,-8.204455375671387,-1.3467040061950684,-1.2379286289215088,-1.3690896034240723,-1.3842029571533203,-1.2379286289215088,-7.005695343017578,-2.4992356300354004,3.268531084060669,1,1
OP10,map_b,99,2141,2042,1,-1.3009694814682007,-1.9975948333740234,-3.0370423793792725,-1.9975948333740234,-3.540456533432007,-2.411947250366211,-1.2972373962402344,-1.2909927368164062,-1.4081816673278809,-1.3579919338226318,-1.2909927368164062,-2.746760368347168,-0.7066020965576172,0.7491655349731445,1,1
OP10,map_b_split_lane_v2,0,2142,2142,1,-1.3253601789474487,-6.452672481536865,-15.108488082885742,-6.452672481536865,-12.059499740600586,-1.6055761575698853,-1.3686535358428955,-1.2958455085754395,-1.4037010669708252,-1.3302690982818604,-1.2958455085754395,-8.806558609008789,-5.156826972961426,2.353886127471924,3,1
OP10,map_b_split_lane_v2,1,2143,2142,1,-1.3054921627044678,-6.967431545257568,-3.2956924438476562,-6.967431545257568,-1.8868744373321533,-3.747086763381958,-1.2971961498260498,-1.3210508823394775,-1.3829383850097656,-1.3263523578643799,-1.3210508823394775,-3.974271297454834,-5.646380424499512,-2.9931602478027344,2,0
OP10,map_b_split_lane_v2,2,2144,2142,1,-1.299880862236023,-16.04244613647461,-3.2381861209869385,-16.04244613647461,-7.623817443847656,-1.745391845703125,-1.4074668884277344,-1.4496288299560547,-1.5532665252685547,-1.4705970287322998,-1.4496288299560547,-7.1624603271484375,-14.592817306518555,-8.879985809326172,3,0
OP10,map_b_split_lane_v2,3,2145,2142,1,-1.308892011642456,-12.132278442382812,-2.6472198963165283,-12.132278442382812,-1.1469990015029907,-5.113290786743164,-1.0985417366027832,-1.1052229404449463,-1.156080961227417,-1.1188628673553467,-1.1052229404449463,-5.259946823120117,-11.027055740356445,-6.872331619262695,2,0
OP10,map_b_split_lane_v2,4,2146,2142,1,-1.3057864904403687,-4.037213325500488,-1.1108182668685913,-4.037213325500488,-1.5173897743225098,-9.019746780395508,-1.1785151958465576,-1.1955194473266602,-1.256223440170288,-1.2047674655914307,-1.1955194473266602,-3.9212920665740967,-2.841693878173828,-0.1159212589263916,0,0
OP10,map_b_split_lane_v2,5,2147,2142,1,-1.30405592918396,-1.0216317176818848,-2.673086404800415,-1.0216317176818848,-0.29917776584625244,-5.45071268081665,-1.1050055027008057,-1.0734100341796875,-1.166780710220337,-1.065422773361206,-1.0734100341796875,-2.361152172088623,0.051778316497802734,1.3395204544067383,2,3
OP10,map_b_split_lane_v2,6,2148,2142,1,-1.3147631883621216,-3.687058210372925,-9.146025657653809,-3.687058210372925,-0.6850777268409729,-2.0618209838867188,-1.4683787822723389,-1.3070251941680908,-1.4557387828826904,-1.4955971240997314,-1.3070251941680908,-3.89499568939209,-2.380033016204834,0.20793747901916504,2,1
OP10,map_b_split_lane_v2,7,2149,2142,1,-1.311939001083374,-4.45255708694458,-2.7730908393859863,-4.45255708694458,-1.1047906875610352,-11.53999137878418,-1.112290859222412,-1.0832898616790771,-1.1976375579833984,-1.1307544708251953,-1.0832898616790771,-4.967607498168945,-3.369267225265503,0.5150504112243652,2,1
OP10,map_b_split_lane_v2,8,2150,2142,1,-1.315731167793274,-3.3575823307037354,-8.254751205444336,-3.3575823307037354,-3.307739019393921,-8.020838737487793,-1.3210783004760742,-1.1774098873138428,-1.304288625717163,-1.3247694969177246,-1.1774098873138428,-5.735227584838867,-2.1801724433898926,2.377645254135132,2,1
OP10,map_b_split_lane_v2,9,2151,2142,1,-1.3072750568389893,-9.82685375213623,-4.456296920776367,-9.82685375213623,-8.547107696533203,-4.375672817230225,-1.351464033126831,-1.2513697147369385,-1.3979871273040771,-1.411531686782837,-1.2513697147369385,-6.801482677459717,-8.575484275817871,-3.0253710746765137,3,1
OP10,map_b_split_lane_v2,10,2152,2142,1,-1.310092806816101,-4.329512119293213,-3.735466957092285,-4.329512119293213,-1.5487160682678223,-14.213679313659668,-1.4000258445739746,-1.397730827331543,-1.4206154346466064,-1.4102723598480225,-1.397730827331543,-5.956843376159668,-2.93178129196167,1.627331256866455,2,1
OP10,map_b_split_lane_v2,11,2153,2142,1,-1.3073216676712036,-3.9217281341552734,-8.12060260772705,-3.9217281341552734,-4.646996021270752,-10.217352867126465,-1.094189167022705,-1.0873708724975586,-1.1497573852539062,-1.0993270874023438,-1.0873708724975586,-6.726670265197754,-2.834357261657715,2.8049421310424805,1,1
OP10,map_b_split_lane_v2,12,2154,2142,1,-1.3177907466888428,-1.5606642961502075,0.5949394702911377,-1.5606642961502075,-1.8969205617904663,-0.5151948928833008,-1.195364236831665,-1.1278338432312012,-1.3001725673675537,-1.2436954975128174,-1.1278338432312012,-0.8444600701332092,-0.43283045291900635,-0.7162042260169983,0,1
OP10,map_b_split_lane_v2,13,2155,2142,1,-1.3099292516708374,-4.476467132568359,-7.54657506942749,-4.476467132568359,-3.2443203926086426,-4.641859531402588,-1.0708048343658447,-0.9930458068847656,-1.1831393241882324,-1.1102185249328613,-0.9930458068847656,-4.9773054122924805,-3.4834213256835938,0.5008382797241211,2,1
OP10,map_b_split_lane_v2,14,2156,2142,1,-1.3176500797271729,-3.7106659412384033,-4.554275035858154,-3.7106659412384033,-1.916988492012024,-13.302125930786133,-1.3908686637878418,-1.2790544033050537,-1.3533811569213867,-1.4283530712127686,-1.2790544033050537,-5.871013641357422,-2.4316115379333496,2.1603477001190186,2,1
OP10,map_b_split_lane_v2,15,2157,2142,1,-1.3098108768463135,-3.126659393310547,-7.384605407714844,-3.126659393310547,-15.884807586669922,-8.488064765930176,-1.224104881286621,-1.1588656902313232,-1.2543232440948486,-1.3005990982055664,-1.1588656902313232,-8.721034049987793,-1.9677937030792236,5.594374656677246,1,1
OP10,map_b_split_lane_v2,16,2158,2142,1,-1.3031426668167114,-15.9893217086792,-8.073399543762207,-15.9893217086792,-10.84553337097168,-13.908416748046875,-1.3042678833007812,-1.2315459251403809,-1.3188436031341553,-1.306377649307251,-1.2315459251403809,-12.204168319702148,-14.757776260375977,-3.785153388977051,0,1
OP10,map_b_split_lane_v2,17,2159,2142,1,-1.3161540031433105,-3.494122266769409,-1.7557692527770996,-3.494122266769409,-1.5923460721969604,-8.366379737854004,-1.0274748802185059,-0.9286777377128601,-1.1302878856658936,-1.0438753366470337,-0.9286777377128601,-3.802154302597046,-2.5654444694519043,0.3080320358276367,2,1
OP10,map_b_split_lane_v2,18,2160,2142,1,-1.309079885482788,-4.272491455078125,-6.572660446166992,-4.272491455078125,-0.9395439624786377,-4.514367580413818,-1.4111268520355225,-1.4167673587799072,-1.4282312393188477,-1.4380121231079102,-1.4167673587799072,-4.074765682220459,-2.8557240962982178,-0.19772577285766602,2,0
OP10,map_b_split_lane_v2,19,2161,2142,1,-1.3031402826309204,-2.1117024421691895,-10.045938491821289,-2.1117024421691895,-3.968390941619873,-8.757688522338867,-1.240407943725586,-1.2126178741455078,-1.3006083965301514,-1.2374086380004883,-1.2126178741455078,-6.220930099487305,-0.8990845680236816,4.109227657318115,1,1
OP10,map_b_split_lane_v2,20,2162,2142,1,-1.308072566986084,0.43448328971862793,-4.082004547119141,0.43448328971862793,-0.19859744608402252,-7.817070484161377,-1.4284453392028809,-1.4403142929077148,-1.4850163459777832,-1.477768898010254,-1.4403142929077148,-2.915797233581543,1.8747975826263428,3.350280523300171,1,0
OP10,map_b_split_lane_v2,21,2163,2142,1,-1.30848228931427,-3.873955488204956,-6.959300518035889,-3.873955488204956,-9.699328422546387,-2.1917693614959717,-1.3245065212249756,-1.3036744594573975,-1.3319482803344727,-1.3732340335845947,-1.3036744594573975,-5.681088447570801,-2.5702810287475586,1.8071329593658447,3,1
OP10,map_b_split_lane_v2,22,2164,2142,1,-1.3044021129608154,-7.769957542419434,-5.548815727233887,-7.769957542419434,-5.601415157318115,-2.640104055404663,-1.2570595741271973,-1.2704474925994873,-1.3676257133483887,-1.3083784580230713,-1.2704474925994873,-5.390073299407959,-6.499509811401367,-2.3798842430114746,3,0
OP10,map_b_split_lane_v2,23,2165,2142,1,-1.3091338872909546,-5.02289342880249,-1.4213045835494995,-5.02289342880249,-2.4857144355773926,-5.86070442199707,-1.4048798084259033,-1.3097803592681885,-1.391160011291504,-1.4037525653839111,-1.3097803592681885,-3.6976542472839355,-3.7131130695343018,-1.3252391815185547,0,1
OP10,map_b_split_lane_v2,24,2166,2142,1,-1.3023825883865356,-8.434365272521973,-2.4972124099731445,-8.434365272521973,-1.529655933380127,-7.906324863433838,-1.2454040050506592,-1.2415945529937744,-1.3436346054077148,-1.288292407989502,-1.2415945529937744,-5.091889381408691,-7.192770957946777,-3.3424758911132812,2,1
OP10,map_b_split_lane_v2,25,2167,2142,1,-1.308973789215088,-12.983896255493164,-6.694152355194092,-12.983896255493164,-3.4639148712158203,-7.84214973449707,-1.0832831859588623,-1.0048108100891113,-1.1501200199127197,-1.07993483543396,-1.0048108100891113,-7.746028423309326,-11.979085922241211,-5.237867832183838,2,1
OP10,map_b_split_lane_v2,26,2168,2142,1,-1.3171905279159546,-5.4819111824035645,-7.679014682769775,-5.4819111824035645,-3.0144457817077637,-8.026385307312012,-1.1208856105804443,-1.0284287929534912,-1.2296571731567383,-1.1650328636169434,-1.0284287929534912,-6.05043888092041,-4.453482627868652,0.5685276985168457,2,1
OP10,map_b_split_lane_v2,27,2169,2142,1,-1.3157650232315063,-8.111403465270996,-0.012545743025839329,-8.111403465270996,-0.856101930141449,-0.4319077432155609,-1.385587215423584,-1.2955152988433838,-1.4798917770385742,-1.44974684715271,-1.2955152988433838,-2.352989673614502,-6.815888404846191,-5.758413791656494,0,1
OP10,map_b_split_lane_v2,28,2170,2142,1,-1.3168305158615112,-8.581063270568848,-3.0080885887145996,-8.581063270568848,-0.16994763910770416,-3.9865143299102783,-1.3993356227874756,-1.2886343002319336,-1.356541395187378,-1.4177017211914062,-1.2886343002319336,-3.936403274536133,-7.292428970336914,-4.644659996032715,2,1
OP10,map_b_split_lane_v2,29,2171,2142,1,-1.3062920570373535,-15.870701789855957,-1.8906835317611694,-15.870701789855957,-4.428618431091309,-1.959039568901062,-1.0358552932739258,-1.016338586807251,-1.085822343826294,-1.0045197010040283,-1.016338586807251,-6.03726053237915,-14.854363441467285,-9.833440780639648,0,3
OP10,map_b_split_lane_v2,30,2172,2142,1,-1.3056790828704834,-0.7152886390686035,-11.71365737915039,-0.7152886390686035,-1.3395359516143799,-0.4788171350955963,-1.226269245147705,-1.2427449226379395,-1.338782548904419,-1.2725555896759033,-1.2427449226379395,-3.5618245601654053,0.5274562835693359,2.8465359210968018,3,0
OP10,map_b_split_lane_v2,31,2173,2142,1,-1.308632493019104,-2.4842939376831055,-9.780646324157715,-2.4842939376831055,-5.482944965362549,-4.624255657196045,-0.9914261698722839,-0.9601255059242249,-1.0375409126281738,-0.9368371367454529,-0.9601255059242249,-5.5930352210998535,-1.5241684913635254,3.108741283416748,1,3
OP10,map_b_split_lane_v2,32,2174,2142,1,-1.3078367710113525,-9.083169937133789,-8.471416473388672,-9.083169937133789,-2.594205856323242,-11.975249290466309,-1.0928316116333008,-1.087740421295166,-1.1537401676177979,-1.0860614776611328,-1.087740421295166,-8.031010627746582,-7.995429515838623,-1.052159309387207,2,3
OP10,map_b_split_lane_v2,33,2175,2142,1,-1.3140795230865479,-2.2614808082580566,0.19783012568950653,-2.2614808082580566,-7.882212162017822,-6.665197372436523,-0.9910622835159302,-0.938421368598938,-1.045210361480713,-1.0049128532409668,-0.938421368598938,-4.152765274047852,-1.3230594396591187,1.891284465789795,0,1
OP10,map_b_split_lane_v2,34,2176,2142,1,-1.314444661140442,-1.2876627445220947,-5.448098182678223,-1.2876627445220947,0.16130301356315613,0.5344551205635071,-1.3218789100646973,-1.1792011260986328,-1.313072919845581,-1.3777024745941162,-1.1792011260986328,-1.5100005865097046,-0.10846161842346191,0.22233784198760986,3,1
OP10,map_b_split_lane_v2,35,2177,2142,1,-1.3074672222137451,-1.8874679803848267,-3.0747807025909424,-1.8874679803848267,-4.986207962036133,-2.0658156871795654,-1.5222644805908203,-1.49660325050354,-1.516927719116211,-1.545100450515747,-1.49660325050354,-3.003568172454834,-0.3908647298812866,1.1161001920700073,1,1
OP10,map_b_split_lane_v2,36,2178,2142,1,-1.3199737071990967,-1.5504430532455444,-0.19593732059001923,-1.5504430532455444,-6.883261203765869,-1.0955899953842163,-1.470609426498413,-1.3531944751739502,-1.4232263565063477,-1.5134501457214355,-1.3531944751739502,-2.431307792663574,-0.19724857807159424,0.8808647394180298,0,1
OP10,map_b_split_lane_v2,37,2179,2142,1,-1.3093152046203613,-1.531380534172058,-10.570165634155273,-1.531380534172058,-4.963781356811523,-0.48514190316200256,-1.0373976230621338,-0.9987416863441467,-1.128899097442627,-1.0723602771759033,-0.9987416863441467,-4.387617111206055,-0.5326388478279114,2.856236457824707,3,1
OP10,map_b_split_lane_v2,38,2180,2142,1,-1.3110426664352417,-10.460898399353027,-9.599882125854492,-10.460898399353027,-7.317399024963379,-0.8621891736984253,-1.098069190979004,-1.046241044998169,-1.133439302444458,-1.1241683959960938,-1.046241044998169,-7.060091495513916,-9.414657592773438,-3.4008069038391113,3,1
OP10,map_b_split_lane_v2,39,2181,2142,1,-1.3055282831192017,-0.2576919198036194,-15.025772094726562,-0.2576919198036194,-7.888384819030762,-5.320207595825195,-1.4785752296447754,-1.3705761432647705,-1.5011777877807617,-1.539874792098999,-1.3705761432647705,-7.123013973236084,1.112884283065796,6.865322113037109,1,1
OP10,map_b_split_lane_v2,40,2182,2142,1,-1.31145441532135,-2.7674002647399902,-8.298728942871094,-2.7674002647399902,-4.637140274047852,-1.1365070343017578,-1.2001910209655762,-1.160670518875122,-1.1843490600585938,-1.22794771194458,-1.160670518875122,-4.209944248199463,-1.6067297458648682,1.4425439834594727,3,1
OP10,map_b_split_lane_v2,41,2183,2142,1,-1.3091046810150146,-0.4554297924041748,-7.988263130187988,-0.4554297924041748,-1.018377661705017,-6.073945045471191,-1.0525641441345215,-0.9506517052650452,-1.0375866889953613,-1.0152273178100586,-0.9506517052650452,-3.8840038776397705,0.49522191286087036,3.4285740852355957,1,1
OP10,map_b_split_lane_v2,42,2184,2142,1,-1.3265643119812012,-3.8711304664611816,-1.2821871042251587,-3.8711304664611816,-0.9703349471092224,-1.5831602811813354,-1.2347252368927002,-1.1441092491149902,-1.268890619277954,-1.2502543926239014,-1.1441092491149902,-1.9267032146453857,-2.7270212173461914,-1.944427251815796,2,1
OP10,map_b_split_lane_v2,43,2185,2142,1,-1.3030779361724854,-20.862953186035156,-0.20321707427501678,-20.862953186035156,0.35019493103027344,-1.333629846572876,-1.2468147277832031,-1.2018096446990967,-1.2981650829315186,-1.3076434135437012,-1.2018096446990967,-5.512401103973389,-19.661144256591797,-15.35055160522461,2,1
OP10,map_b_split_lane_v2,44,2186,2142,1,-1.3071212768554688,-1.5635807514190674,-0.7478660345077515,-1.5635807514190674,-3.587738275527954,-12.889745712280273,-1.3913390636444092,-1.2964677810668945,-1.4500317573547363,-1.4762194156646729,-1.2964677810668945,-4.697232723236084,-0.26711297035217285,3.1336519718170166,0,1
OP10,map_b_split_lane_v2,45,2187,2142,1,-1.3074830770492554,-3.1448421478271484,-2.2076985836029053,-3.1448421478271484,-0.688692569732666,-1.210753083229065,-0.9958617687225342,-0.933345377445221,-1.046921730041504,-0.9690954089164734,-0.933345377445221,-1.8129966259002686,-2.2114968299865723,-1.3318455219268799,2,1
