opponent,map,episode_index,episode_seed,c0_json,outcome_z0,outcome_z3
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,58,53073,"[0.14026349782943726, 0.4623993933200836, 0.0013259104453027248, 0.12291110306978226, 0.5206373929977417, 0.22363756597042084, 0.0007768001523800194, 0.0929548442363739, 0.46231719851493835, 0.4506681561470032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5493318438529968, 0.5376827716827393, 0.9303383827209473, 0.9108016490936279, 1.0, 1.0, 0.0, 0.4684469401836395, 0.3816104531288147, 0.0, 0.0, 0.5, 0.5, 0.21587634086608887, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,59,53074,"[0.04699460789561272, 0.31722491979599, 0.012185837142169476, 0.1017490029335022, 0.5718559622764587, 0.5264669060707092, 0.042533133178949356, 0.010463394224643707, 0.5591762065887451, 0.4865337610244751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5134662389755249, 0.4408237934112549, 0.9253756999969482, 0.8224232196807861, 1.0, 1.0, 0.0, 0.5737363696098328, 0.5039433240890503, 0.0, 0.0, 1.0, 1.0, 0.14627738296985626, 0.0]",2.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,60,53075,"[0.11725948005914688, 0.1978542059659958, 0.05644005537033081, 0.04261013865470886, 0.5474010705947876, 0.4399603605270386, 0.04959052428603172, 0.21226605772972107, 0.4420516788959503, 0.5211716294288635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4788283705711365, 0.5579483509063721, 0.8470430374145508, 0.8740757703781128, 1.0, 1.0, 0.0, 0.5375821590423584, 0.4234846532344818, 0.0, 0.0, 1.0, 0.5, 0.2887003719806671, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,61,53076,"[0.011941260658204556, 0.38394424319267273, 0.008936951868236065, 0.12796486914157867, 0.5671161413192749, 0.22010262310504913, 0.0487263947725296, 0.0878700539469719, 0.6013860106468201, 0.4993990957736969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5006009340286255, 0.39861398935317993, 0.88123619556427, 0.9520761370658875, 1.0, 1.0, 0.0, 0.5999639630317688, 0.5300334692001343, 0.0, 0.0, 1.0, 0.5, 0.22875246405601501, 0.0]",2.0,2.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,62,53077,"[0.10606307536363602, 0.2946380376815796, 0.010179223492741585, 0.04066872596740723, 0.5628059506416321, 0.2141556590795517, 0.05069620534777641, 0.014362930320203304, 0.485141783952713, 0.4587666392326355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5412333607673645, 0.5148582458496094, 0.9509482979774475, 0.8465645909309387, 1.0, 1.0, 0.0, 0.4657153785228729, 0.4100179672241211, 0.0, 0.0, 1.0, 1.0, 0.09461483359336853, 0.0]",1.0,1.0
OP11_ADAPTIVE_EXPLOITER,map_b_split_lane,63,53078,"[0.10991892218589783, 0.43229061365127563, 0.03785565868020058, 0.07371502369642258, 0.6621738076210022, 0.23943960666656494, 0.0016632495680823922, 0.15097813308238983, 0.453294038772583, 0.5909508466720581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4090491533279419, 0.546705961227417, 0.9227726459503174, 0.9300312399864197, 1.0, 1.0, 0.0, 0.6050365567207336, 0.5137237310409546, 0.0, 0.0, 1.0, 0.5, 0.23385438323020935, 0.0]",2.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,0,54015,"[0.14638039469718933, 0.12648239731788635, 9.41813486861065e-05, 0.00011270910908933729, 0.5828579068183899, 0.40624165534973145, 0.07555875182151794, 0.00421970896422863, 0.5080752968788147, 0.4402816891670227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5597183108329773, 0.4919247031211853, 0.7607297897338867, 0.9248921871185303, 1.0, 1.0, 0.0, 0.5203558802604675, 0.45910173654556274, 0.0, 0.0, 0.0, 1.0, 0.07582336664199829, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,1,54016,"[0.12105631828308105, 0.3998485803604126, 0.032633405178785324, 0.18676400184631348, 0.5901392698287964, 0.11619307845830917, 0.006825732998549938, 0.0687728151679039, 0.4688864052295685, 0.5525987148284912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4474012851715088, 0.5311136245727539, 0.8368527889251709, 0.8313632011413574, 1.0, 1.0, 0.0, 0.5711313486099243, 0.4441661536693573, 0.0, 0.0, 0.5, 0.5, 0.2587043046951294, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,2,54017,"[0.05682802572846413, 0.31981977820396423, 0.021812720224261284, 0.2726181149482727, 0.5744318962097168, 0.5076019167900085, 0.008127834647893906, 0.04967409372329712, 0.5744280815124512, 0.5223824381828308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4776175618171692, 0.42557191848754883, 0.760983943939209, 0.8940020203590393, 1.0, 1.0, 0.0, 0.6078676581382751, 0.48892927169799805, 0.0, 0.0, 0.0, 0.5, 0.32382404804229736, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,3,54018,"[0.08285121619701385, 0.3576268255710602, 0.07549680769443512, 0.09601251780986786, 0.6075296998023987, 0.2887421250343323, 0.0465998500585556, 0.10546911507844925, 0.4521390497684479, 0.5189511179924011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4810488820075989, 0.5478609800338745, 0.8815466165542603, 0.9331308603286743, 1.0, 1.0, 0.0, 0.5472277998924255, 0.4101335406303406, 0.0, 0.0, 1.0, 1.0, 0.23744511604309082, 0.0]",2.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,4,54019,"[0.036056406795978546, 0.3729647696018219, 0.02769637666642666, 0.05974600836634636, 0.6068993806838989, 0.41118961572647095, 0.054499756544828415, 0.2409622073173523, 0.5387998819351196, 0.5153957009315491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4846042990684509, 0.46120011806488037, 0.9590696096420288, 0.810330867767334, 1.0, 1.0, 0.0, 0.6222939491271973, 0.509138822555542, 0.0, 0.0, 1.0, 0.5, 0.31290203332901, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,5,54020,"[0.10176163911819458, 0.30655035376548767, 0.004358448088169098, 0.03234454616904259, 0.5766851305961609, 0.20188775658607483, 0.018060144037008286, 0.0995585173368454, 0.5012409687042236, 0.4906888008117676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5093111991882324, 0.49875903129577637, 0.9695473909378052, 0.9328117966651917, 1.0, 1.0, 0.0, 0.49619367718696594, 0.4533240795135498, 0.0, 0.0, 1.0, 0.5, 0.13382020592689514, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,6,54021,"[0.03706618398427963, 0.4516039192676544, 0.02449219301342964, 0.11287102103233337, 0.5793381333351135, 0.5662559270858765, 0.026387587189674377, 0.01683095656335354, 0.5792487859725952, 0.520500659942627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47949934005737305, 0.4207512140274048, 0.9400039911270142, 0.7983112335205078, 1.0, 1.0, 0.0, 0.5644046068191528, 0.49162253737449646, 0.0, 0.0, 0.5, 0.0, 0.1467961072921753, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,7,54022,"[0.10130222886800766, 0.016695233061909676, 0.0579737164080143, 0.01132716704159975, 0.6351040601730347, 0.3016696572303772, 0.032059792429208755, 0.18870481848716736, 0.5487500429153442, 0.5496354103088379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4503645896911621, 0.45124995708465576, 0.6626362800598145, 0.8631642460823059, 1.0, 1.0, 0.0, 0.6323659420013428, 0.5149421095848083, 0.0, 0.0, 0.0, 0.5, 0.25047874450683594, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,8,54023,"[0.059877291321754456, 0.33690086007118225, 0.027906116098165512, 0.05552385747432709, 0.6411686539649963, 0.021349137648940086, 0.0016591360326856375, 0.012995133176445961, 0.5147272348403931, 0.6522472500801086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34775274991989136, 0.48527276515960693, 0.9575446844100952, 0.6784812808036804, 1.0, 1.0, 0.0, 0.664411723613739, 0.6558414101600647, 0.0, 0.0, 1.0, 0.0, 0.0752427950501442, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,9,54024,"[0.1089051365852356, 0.13422808051109314, 0.04041345417499542, 0.017468584701418877, 0.5465920567512512, 0.4392964243888855, 0.0455123595893383, 0.025741390883922577, 0.510023832321167, 0.4345315992832184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.565468430519104, 0.489976167678833, 0.7981310486793518, 0.8881580233573914, 1.0, 1.0, 0.0, 0.534866213798523, 0.4602428674697876, 0.0, 0.0, 0.0, 1.0, 0.09631486237049103, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,10,54025,"[0.03909291326999664, 0.3841199576854706, 0.0005559759447351098, 0.06377172470092773, 0.6162378787994385, 0.34436556696891785, 0.044064633548259735, 0.17628918588161469, 0.5623730421066284, 0.5285712480545044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4714287519454956, 0.4376269578933716, 0.9545311331748962, 0.8304234743118286, 1.0, 1.0, 0.0, 0.6071031093597412, 0.53857421875, 0.0, 0.0, 1.0, 1.0, 0.2454870343208313, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,11,54026,"[0.11275600641965866, 0.3771575391292572, 0.012425292283296585, 0.21581903100013733, 0.574670672416687, 0.46360141038894653, 0.028771040961146355, 0.19716471433639526, 0.5326966643333435, 0.4831085801124573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5168914198875427, 0.4673033356666565, 0.8055163025856018, 0.8968987464904785, 1.0, 1.0, 0.0, 0.5455787181854248, 0.4577961564064026, 0.0, 0.0, 0.5, 0.5, 0.4154292643070221, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,12,54027,"[0.10738078504800797, 0.31568315625190735, 0.047041431069374084, 0.014394481666386127, 0.5427882671356201, 0.15284448862075806, 0.0014298572205007076, 0.14544829726219177, 0.44966626167297363, 0.4767211377620697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5232788324356079, 0.5503337383270264, 0.9743353128433228, 0.9207374453544617, 1.0, 1.0, 0.0, 0.4849621057510376, 0.38980746269226074, 0.0, 0.0, 1.0, 0.5, 0.194649800658226, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,13,54028,"[0.06642704457044601, 0.37195461988449097, 0.02194707840681076, 0.11681374162435532, 0.6241921186447144, 0.4202350974082947, 0.015135979279875755, 0.2325407862663269, 0.5301982760429382, 0.5633161067962646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43668389320373535, 0.46980172395706177, 0.898151695728302, 0.8339473605155945, 1.0, 1.0, 0.0, 0.6151026487350464, 0.5685906410217285, 0.0, 0.0, 1.0, 0.5, 0.3518904447555542, 0.0]",2.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,14,54029,"[0.11459821462631226, 0.31917694211006165, 0.02508079819381237, 0.030208047479391098, 0.5705035924911499, 0.2044757753610611, 0.05053515359759331, 0.02165735326707363, 0.46138060092926025, 0.48060688376426697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5193930864334106, 0.5386193990707397, 0.9327329993247986, 0.8710199594497681, 1.0, 1.0, 0.0, 0.47265639901161194, 0.41516801714897156, 0.0, 0.0, 1.0, 1.0, 0.09424325823783875, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,15,54030,"[0.09847201406955719, 0.3134586811065674, 0.07577528059482574, 0.14934642612934113, 0.5232760310173035, 0.4924946427345276, 0.003602493554353714, 0.043411388993263245, 0.4405548870563507, 0.46606332063674927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5339366793632507, 0.5594451427459717, 0.8494817018508911, 0.8790619969367981, 1.0, 1.0, 0.0, 0.47644418478012085, 0.3528980612754822, 0.0, 0.0, 1.0, 1.0, 0.2110307514667511, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,16,54031,"[0.145589217543602, 0.41910862922668457, 0.008437559008598328, 0.05675650015473366, 0.5779711604118347, 0.18281026184558868, 0.048843950033187866, 0.17284950613975525, 0.4634454548358917, 0.45842137932777405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5415786504745483, 0.5365545749664307, 0.9329789280891418, 0.9280555844306946, 1.0, 1.0, 0.0, 0.5132448673248291, 0.3920326828956604, 0.0, 0.0, 1.0, 0.5, 0.23699840903282166, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,17,54032,"[0.059005673974752426, 0.4410950243473053, 0.009201161563396454, 0.035100605338811874, 0.5584844946861267, 0.40345096588134766, 0.041622694581747055, 0.23134419322013855, 0.5354083180427551, 0.4816364347934723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5183635950088501, 0.4645916819572449, 0.9474992752075195, 0.7999775409698486, 1.0, 1.0, 0.0, 0.5537524223327637, 0.505959153175354, 0.0, 0.0, 1.0, 0.0, 0.27134522795677185, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,18,54033,"[0.1324121057987213, 0.5243651270866394, 0.0006710790330544114, 0.13122397661209106, 0.5913978815078735, 0.262508749961853, 0.0647386759519577, 0.03318595141172409, 0.47096651792526245, 0.47256991267204285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5274300575256348, 0.5290334820747375, 0.9272545576095581, 0.9201052188873291, 1.0, 1.0, 0.0, 0.5440013408660889, 0.4275474548339844, 0.0, 0.0, 0.5, 1.0, 0.20397460460662842, 0.0]",2.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,19,54034,"[0.07118642330169678, 0.0836888924241066, 0.035947225987911224, 0.08214603364467621, 0.5717177391052246, 0.3576289713382721, 0.03427548706531525, 0.003364852862432599, 0.5283772349357605, 0.4667908251285553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5332092046737671, 0.4716227650642395, 0.8087806105613708, 0.9949968457221985, 1.0, 1.0, 0.0, 0.5735728740692139, 0.47249600291252136, 0.0, 0.0, 0.5, 1.0, 0.12410727888345718, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,20,54035,"[0.08117857575416565, 0.21966898441314697, 0.031033871695399284, 0.11476802825927734, 0.6488045454025269, 0.36910900473594666, 0.006500966381281614, 0.18395082652568817, 0.5484352111816406, 0.5958820581436157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4041179418563843, 0.4515647888183594, 0.9719216227531433, 0.8266230225563049, 1.0, 1.0, 0.0, 0.6235965490341187, 0.5361323356628418, 0.0, 0.0, 0.5, 0.5, 0.3029555082321167, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,21,54036,"[0.058292753994464874, 0.4533191919326782, 0.038376957178115845, 0.1953161358833313, 0.561874508857727, 0.11211090534925461, 0.0031392828095704317, 0.03566141054034233, 0.513342022895813, 0.5296355485916138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47036445140838623, 0.486657977104187, 0.9009861350059509, 0.7899152040481567, 1.0, 1.0, 0.0, 0.6258154511451721, 0.47503191232681274, 0.0, 0.0, 0.5, 0.0, 0.23485003411769867, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,22,54037,"[0.09327807277441025, 0.38984763622283936, 0.03780866414308548, 0.15950897336006165, 0.6114723086357117, 0.3909744918346405, 0.03773188218474388, 0.1666104644536972, 0.5091126561164856, 0.542833149433136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.457166850566864, 0.4908873438835144, 0.8758462071418762, 0.8621246814727783, 1.0, 1.0, 0.0, 0.5652609467506409, 0.4427301287651062, 0.0, 0.0, 0.5, 0.5, 0.3347582221031189, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,23,54038,"[0.0871838927268982, 0.5676994919776917, 0.04446515440940857, 0.04356972873210907, 0.6062373518943787, 0.15343712270259857, 0.015554716810584068, 0.0951860249042511, 0.4994245767593384, 0.5609821677207947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4390178322792053, 0.5005754232406616, 0.8188652992248535, 0.8930374979972839, 1.0, 1.0, 0.0, 0.6695179343223572, 0.5622668266296387, 0.0, 0.0, 0.5, 0.5, 0.15870186686515808, 0.0]",1.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,24,54039,"[0.10004371404647827, 0.6064347624778748, 0.06669235229492188, 0.030576899647712708, 0.5092283487319946, 0.4237021505832672, 0.013200629502534866, 0.0038617304526269436, 0.487893283367157, 0.43045157194137573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5695484280586243, 0.512106716632843, 0.7578427195549011, 0.8920307159423828, 1.0, 1.0, 0.0, 0.44822463393211365, 0.364382266998291, 0.0, 0.0, 0.0, 1.0, 0.08712157607078552, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,25,54040,"[0.09302843362092972, 0.39109528064727783, 0.0778568834066391, 0.2492571771144867, 0.5701020956039429, 0.4292669892311096, 0.0352795273065567, 0.03909680247306824, 0.47943413257598877, 0.4655541479587555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5344458818435669, 0.5205658674240112, 0.7657814621925354, 0.9243320822715759, 1.0, 1.0, 0.0, 0.5439000725746155, 0.4405895471572876, 0.0, 0.0, 0.0, 1.0, 0.31379497051239014, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,26,54041,"[0.055760834366083145, 0.3365046977996826, 0.05146845430135727, 0.07229454815387726, 0.6500234007835388, 0.2784677743911743, 0.008312606252729893, 0.05299493670463562, 0.4968922436237335, 0.585188627243042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.414811372756958, 0.5031077861785889, 0.9337753057479858, 0.9385936260223389, 1.0, 1.0, 0.0, 0.6044102311134338, 0.5565065741539001, 0.0, 0.0, 1.0, 1.0, 0.14238695800304413, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,27,54042,"[0.10465506464242935, 0.1494089663028717, 0.06283950060606003, 0.026182593777775764, 0.5567916631698608, 0.5130177736282349, 0.03637143224477768, 0.04620850831270218, 0.49093061685562134, 0.4637516438961029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5362483263015747, 0.5090693831443787, 0.8197076320648193, 0.8609799742698669, 1.0, 1.0, 0.0, 0.5834527611732483, 0.49255022406578064, 0.0, 0.0, 0.5, 0.5, 0.12688159942626953, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,28,54043,"[0.1083633303642273, 0.5099357962608337, 0.06764663755893707, 0.001381759182550013, 0.5703635215759277, 0.259260892868042, 0.03681507334113121, 0.193596750497818, 0.4524117708206177, 0.4733710289001465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5266289710998535, 0.5475882291793823, 0.8394098877906799, 0.8799310326576233, 1.0, 1.0, 0.0, 0.5492498874664307, 0.3618506193161011, 0.0, 0.0, 1.0, 0.5, 0.2647268772125244, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,29,54044,"[0.07933328300714493, 0.3596937358379364, 0.04285039007663727, 0.28606536984443665, 0.5835606455802917, 0.1588355302810669, 0.03280036523938179, 0.1227925643324852, 0.5546730160713196, 0.5503703355789185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44962966442108154, 0.4453269839286804, 0.7153818607330322, 0.9264611601829529, 1.0, 1.0, 0.0, 0.612189531326294, 0.4302215278148651, 0.0, 0.0, 0.0, 0.5, 0.416354775428772, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,30,54045,"[0.14056921005249023, 0.5498868823051453, 0.02745741233229637, 0.02024390734732151, 0.5180514454841614, 0.5067154169082642, 0.0154842808842659, 0.03817879036068916, 0.46744924783706665, 0.47234663367271423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5276533365249634, 0.5325507521629333, 0.798808753490448, 0.8666655421257019, 1.0, 1.0, 0.0, 0.3820666968822479, 0.3348880112171173, 0.0, 0.0, 0.0, 0.5, 0.07531272619962692, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,31,54046,"[0.044326454401016235, 0.5952489972114563, 0.04207519069314003, 0.008665595203638077, 0.5261644124984741, 0.32432281970977783, 0.028094584122300148, 0.13997720181941986, 0.5649393200874329, 0.45963799953460693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5403620004653931, 0.43506067991256714, 0.7664422988891602, 0.8797779083251953, 1.0, 1.0, 0.0, 0.5695098042488098, 0.48357391357421875, 0.0, 0.0, 0.0, 1.0, 0.1857270747423172, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,32,54047,"[0.04966917634010315, 0.3950974643230438, 0.027321815490722656, 0.10147146135568619, 0.5950911641120911, 0.4269672930240631, 0.06224668398499489, 0.20089375972747803, 0.5274651646614075, 0.5374125838279724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4625874161720276, 0.47253483533859253, 0.9397444128990173, 0.8606426119804382, 1.0, 1.0, 0.0, 0.5917088985443115, 0.5271099805831909, 0.0, 0.0, 1.0, 0.5, 0.31540167331695557, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,33,54048,"[0.10612526535987854, 0.5137009620666504, 0.02157481200993061, 0.1522686630487442, 0.538547694683075, 0.22026711702346802, 0.03185088187456131, 0.06508234143257141, 0.5165504217147827, 0.47899267077445984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5210072994232178, 0.4834495782852173, 0.9840746521949768, 0.9252288341522217, 1.0, 1.0, 0.0, 0.5453664660453796, 0.46983569860458374, 0.0, 0.0, 0.5, 0.5, 0.22624771296977997, 0.0]",3.0,3.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,34,54049,"[0.030794503167271614, 0.2767159938812256, 0.02604147605597973, 0.11722869426012039, 0.5727004408836365, 0.2311166375875473, 0.04439413920044899, 0.20505310595035553, 0.5457016825675964, 0.5525946021080017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4474053978919983, 0.45429831743240356, 0.9572921395301819, 0.915838360786438, 1.0, 1.0, 0.0, 0.5930243730545044, 0.5402868986129761, 0.0, 0.0, 0.5, 0.5, 0.32989007234573364, 0.0]",1.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,35,54050,"[0.08554857969284058, 0.449543833732605, 0.07358701527118683, 0.20827142894268036, 0.5855961441993713, 0.4504287838935852, 0.06820128858089447, 0.059212177991867065, 0.5365216135978699, 0.44826921820640564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.551730751991272, 0.4634783864021301, 0.8732779026031494, 0.9082658290863037, 1.0, 1.0, 0.0, 0.5464591383934021, 0.4465697407722473, 0.0, 0.0, 0.5, 1.0, 0.3112080693244934, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,36,54051,"[0.09449224174022675, 0.18391017615795135, 0.030102232471108437, 0.03281199559569359, 0.6565442085266113, 0.1976785808801651, 0.0019408792722970247, 0.02208288386464119, 0.49570542573928833, 0.5990249514579773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4009750485420227, 0.5042945742607117, 0.8529413342475891, 0.8558846712112427, 1.0, 1.0, 0.0, 0.5635709166526794, 0.5300175547599792, 0.0, 0.0, 0.5, 1.0, 0.06669633835554123, 0.0]",2.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,37,54052,"[0.09994671493768692, 0.3259340822696686, 0.021854473277926445, 0.24405117332935333, 0.5094660520553589, 0.3974701464176178, 0.007801753003150225, 0.25757285952568054, 0.5258453488349915, 0.481009304523468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.518990695476532, 0.47415465116500854, 0.7776197195053101, 0.7643634080886841, 1.0, 1.0, 0.0, 0.5319826602935791, 0.4045104384422302, 0.0, 0.0, 0.0, 0.0, 0.5027186870574951, 0.0]",1.0,1.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,38,54053,"[0.08874455094337463, 0.3608187437057495, 0.021950004622340202, 0.2076812982559204, 0.595054566860199, 0.1324625313282013, 0.06776750087738037, 0.11261624842882156, 0.5297225713729858, 0.5655284523963928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4344715476036072, 0.47027742862701416, 0.7956344485282898, 0.8751654028892517, 1.0, 1.0, 0.0, 0.5978853702545166, 0.43739667534828186, 0.0, 0.0, 0.0, 0.5, 0.34027189016342163, 0.0]",1.0,2.0
OP7_DEEP_FORTRESS,map_b_split_lane_v2,39,54054,"[0.09839453548192978, 0.409794420003891, 0.04360127076506615, 0.00388076389208436, 0.5271418690681458, 0.20452925562858582, 0.027304230257868767, 0.03379601612687111, 0.46202152967453003, 0.44432806968688965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5556719303131104, 0.53797847032547, 0.9378068447113037, 0.8466389775276184, 1.0, 1.0, 0.0, 0.4759644567966461, 0.39514124393463135, 0.0, 0.0, 1.0, 1.0, 0.08722120523452759, 0.0]",2.0,2.0
