checkpoint_step,context,obs_source,episode_index,episode_seed,policy_a,policy_b,pair_type,jsd_all_bits,jsd_macro_bits,argmax_disagreement,macro_disagreement
1000000,C1,O1/s3300002,39,9600003,G0/s3200001,O1/s3300001,between,0.20992647455689686,0.12897398531308166,0.3712121212121212,0.25757575757575757
1000000,C1,O1/s3300002,39,9600003,G0/s3200001,O1/s3300002,between,0.23801738590241395,0.134621901081834,0.3181818181818182,0.15151515151515152
1000000,C1,O1/s3300002,39,9600003,G0/s3200001,O1/s3300003,between,0.27081545668023344,0.10512414519094292,0.30303030303030304,0.12121212121212122
1000000,C1,O1/s3300002,39,9600003,G0/s3200002,G0/s3200003,within,0.21671877727576144,0.07111375499283693,0.29545454545454547,0.12121212121212122
1000000,C1,O1/s3300002,39,9600003,G0/s3200002,O1/s3300001,between,0.25619521636536235,0.16867905687461207,0.4015151515151515,0.3181818181818182
1000000,C1,O1/s3300002,39,9600003,G0/s3200002,O1/s3300002,between,0.2475086611080878,0.12233682188269959,0.3333333333333333,0.18181818181818182
1000000,C1,O1/s3300002,39,9600003,G0/s3200002,O1/s3300003,between,0.26188832917423527,0.09017020755744513,0.3106060606060606,0.15151515151515152
1000000,C1,O1/s3300002,39,9600003,G0/s3200003,O1/s3300001,between,0.190888442125706,0.12276571869963736,0.3560606060606061,0.22727272727272727
1000000,C1,O1/s3300002,39,9600003,G0/s3200003,O1/s3300002,between,0.19962575638648683,0.08150566322228714,0.2803030303030303,0.09090909090909091
1000000,C1,O1/s3300002,39,9600003,G0/s3200003,O1/s3300003,between,0.24995275780533732,0.09005580360815663,0.2878787878787879,0.09090909090909091
1000000,C1,O1/s3300002,39,9600003,O1/s3300001,O1/s3300002,within,0.22019508529828247,0.16047911501977594,0.3409090909090909,0.22727272727272727
1000000,C1,O1/s3300002,39,9600003,O1/s3300001,O1/s3300003,within,0.2920867458896382,0.17783799899925345,0.3712121212121212,0.25757575757575757
1000000,C1,O1/s3300002,39,9600003,O1/s3300002,O1/s3300003,within,0.24012488734086354,0.04899779699913697,0.25757575757575757,0.030303030303030304
1000000,C1,O1/s3300002,40,9600004,G0/s3200001,G0/s3200002,within,0.1217280313997807,0.04327297673701489,0.16071428571428573,0.03571428571428571
1000000,C1,O1/s3300002,40,9600004,G0/s3200001,G0/s3200003,within,0.14481056062691372,0.08373751897583391,0.19642857142857142,0.10714285714285714
1000000,C1,O1/s3300002,40,9600004,G0/s3200001,O1/s3300001,between,0.1379201298943004,0.07529396556192432,0.23214285714285715,0.17857142857142858
1000000,C1,O1/s3300002,40,9600004,G0/s3200001,O1/s3300002,between,0.12620339845219236,0.052495431913506044,0.19642857142857142,0.14285714285714285
1000000,C1,O1/s3300002,40,9600004,G0/s3200001,O1/s3300003,between,0.14333924744949128,0.05837205257547238,0.21428571428571427,0.14285714285714285
1000000,C1,O1/s3300002,40,9600004,G0/s3200002,G0/s3200003,within,0.1408986779286876,0.054681974775737205,0.17857142857142858,0.07142857142857142
1000000,C1,O1/s3300002,40,9600004,G0/s3200002,O1/s3300001,between,0.1702957057671047,0.1281601610149768,0.25,0.21428571428571427
1000000,C1,O1/s3300002,40,9600004,G0/s3200002,O1/s3300002,between,0.1623761450181634,0.10976201445022472,0.23214285714285715,0.17857142857142858
1000000,C1,O1/s3300002,40,9600004,G0/s3200002,O1/s3300003,between,0.15352814127450523,0.06972642801824062,0.19642857142857142,0.10714285714285714
1000000,C1,O1/s3300002,40,9600004,G0/s3200003,O1/s3300001,between,0.20311809190853944,0.1838621786170433,0.2857142857142857,0.2857142857142857
1000000,C1,O1/s3300002,40,9600004,G0/s3200003,O1/s3300002,between,0.1514371961315975,0.09609353039114069,0.19642857142857142,0.10714285714285714
1000000,C1,O1/s3300002,40,9600004,G0/s3200003,O1/s3300003,between,0.14363292575715228,0.05495886854005556,0.14285714285714285,0.03571428571428571
1000000,C1,O1/s3300002,40,9600004,O1/s3300001,O1/s3300002,within,0.14459527113087667,0.08091957817140161,0.23214285714285715,0.17857142857142858
1000000,C1,O1/s3300002,40,9600004,O1/s3300001,O1/s3300003,within,0.1737846331694441,0.1031151564119959,0.26785714285714285,0.25
1000000,C1,O1/s3300002,40,9600004,O1/s3300002,O1/s3300003,within,0.134113750660893,0.032137306951791636,0.17857142857142858,0.07142857142857142
1000000,C1,O1/s3300002,41,9600005,G0/s3200001,G0/s3200002,within,0.09453628858686414,0.013432020469499529,0.13636363636363635,0.0
1000000,C1,O1/s3300002,41,9600005,G0/s3200001,G0/s3200003,within,0.09448939163459436,0.003384638791904529,0.125,0.0
1000000,C1,O1/s3300002,41,9600005,G0/s3200001,O1/s3300001,between,0.09871440450343395,0.025370081227580433,0.14772727272727273,0.022727272727272728
1000000,C1,O1/s3300002,41,9600005,G0/s3200001,O1/s3300002,between,0.12569473045009127,0.08878532544714896,0.19318181818181818,0.11363636363636363
1000000,C1,O1/s3300002,41,9600005,G0/s3200001,O1/s3300003,between,0.13171680311418055,0.02955801681874066,0.1590909090909091,0.045454545454545456
1000000,C1,O1/s3300002,41,9600005,G0/s3200002,G0/s3200003,within,0.11306178317728079,0.019009629507520123,0.13636363636363635,0.0
1000000,C1,O1/s3300002,41,9600005,G0/s3200002,O1/s3300001,between,0.11940947746470915,0.025788192432761006,0.14772727272727273,0.022727272727272728
1000000,C1,O1/s3300002,41,9600005,G0/s3200002,O1/s3300002,between,0.13139698240254966,0.053229282023481934,0.19318181818181818,0.11363636363636363
1000000,C1,O1/s3300002,41,9600005,G0/s3200002,O1/s3300003,between,0.14308795797413057,0.041170805435962604,0.1590909090909091,0.045454545454545456
1000000,C1,O1/s3300002,41,9600005,G0/s3200003,O1/s3300001,between,0.10845922659569682,0.03290157430843622,0.14772727272727273,0.022727272727272728
1000000,C1,O1/s3300002,41,9600005,G0/s3200003,O1/s3300002,between,0.14593211672195053,0.10080208722269704,0.19318181818181818,0.11363636363636363
1000000,C1,O1/s3300002,41,9600005,G0/s3200003,O1/s3300003,between,0.13399269872921005,0.03375667099047743,0.1590909090909091,0.045454545454545456
1000000,C1,O1/s3300002,41,9600005,O1/s3300001,O1/s3300002,within,0.13648238603320884,0.08334009104222032,0.20454545454545456,0.13636363636363635
1000000,C1,O1/s3300002,41,9600005,O1/s3300001,O1/s3300003,within,0.14544005644591493,0.049167758760770904,0.17045454545454544,0.06818181818181818
1000000,C1,O1/s3300002,41,9600005,O1/s3300002,O1/s3300003,within,0.17056602080513253,0.09662016170585451,0.19318181818181818,0.11363636363636363
1000000,C1,O1/s3300003,0,9600000,G0/s3200001,G0/s3200002,within,0.14279001910158873,0.08841764390368996,0.19444444444444445,0.1388888888888889
1000000,C1,O1/s3300003,0,9600000,G0/s3200001,G0/s3200003,within,0.11413244234608107,0.05267074386875817,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,0,9600000,G0/s3200001,O1/s3300001,between,0.1120081496351756,0.0419208571414677,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,0,9600000,G0/s3200001,O1/s3300002,between,0.12034249309439939,0.06211593485508055,0.18055555555555555,0.1111111111111111
1000000,C1,O1/s3300003,0,9600000,G0/s3200001,O1/s3300003,between,0.1693449073289487,0.11204610179725279,0.20833333333333334,0.16666666666666666
1000000,C1,O1/s3300003,0,9600000,G0/s3200002,G0/s3200003,within,0.12777674979263015,0.07914771530488444,0.16666666666666666,0.1111111111111111
1000000,C1,O1/s3300003,0,9600000,G0/s3200002,O1/s3300001,between,0.12800236187167904,0.05390277751007305,0.18055555555555555,0.1111111111111111
1000000,C1,O1/s3300003,0,9600000,G0/s3200002,O1/s3300002,between,0.12191626594236789,0.06037705811877302,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,0,9600000,G0/s3200002,O1/s3300003,between,0.14476392210940464,0.07002732088394674,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,0,9600000,G0/s3200003,O1/s3300001,between,0.11509648270956546,0.04220012234273726,0.1527777777777778,0.05555555555555555
1000000,C1,O1/s3300003,0,9600000,G0/s3200003,O1/s3300002,between,0.14478691928726015,0.10676896084488402,0.19444444444444445,0.1388888888888889
1000000,C1,O1/s3300003,0,9600000,G0/s3200003,O1/s3300003,between,0.13380664679584509,0.03694920679531981,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,0,9600000,O1/s3300001,O1/s3300002,within,0.12786614248506467,0.07146868861424155,0.18055555555555555,0.1388888888888889
1000000,C1,O1/s3300003,0,9600000,O1/s3300001,O1/s3300003,within,0.144479988817109,0.06145955947342743,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,0,9600000,O1/s3300002,O1/s3300003,within,0.16221944276095535,0.11225248455292831,0.18055555555555555,0.1111111111111111
1000000,C1,O1/s3300003,1,9600001,G0/s3200001,G0/s3200002,within,0.11868919718131377,0.059365517604102226,0.1875,0.125
1000000,C1,O1/s3300003,1,9600001,G0/s3200001,G0/s3200003,within,0.12404692912014881,0.06060180475673713,0.20833333333333334,0.16666666666666666
1000000,C1,O1/s3300003,1,9600001,G0/s3200001,O1/s3300001,between,0.10253292761420096,0.05396361621536095,0.22916666666666666,0.20833333333333334
1000000,C1,O1/s3300003,1,9600001,G0/s3200001,O1/s3300002,between,0.14183156541559058,0.0887604649515007,0.1875,0.125
1000000,C1,O1/s3300003,1,9600001,G0/s3200001,O1/s3300003,between,0.12054042918411674,0.06118542547513084,0.14583333333333334,0.08333333333333333
1000000,C1,O1/s3300003,1,9600001,G0/s3200002,G0/s3200003,within,0.1389852588280079,0.08177804459687239,0.1875,0.125
1000000,C1,O1/s3300003,1,9600001,G0/s3200002,O1/s3300001,between,0.10918750349335297,0.045701071858754244,0.20833333333333334,0.16666666666666666
1000000,C1,O1/s3300003,1,9600001,G0/s3200002,O1/s3300002,between,0.10536713281262439,0.04205608583314626,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,1,9600001,G0/s3200002,O1/s3300003,between,0.15270542474808668,0.10428198886457575,0.1875,0.125
1000000,C1,O1/s3300003,1,9600001,G0/s3200003,O1/s3300001,between,0.10422856687917796,0.033344799942696214,0.14583333333333334,0.041666666666666664
1000000,C1,O1/s3300003,1,9600001,G0/s3200003,O1/s3300002,between,0.1718771996332514,0.15063493729377922,0.20833333333333334,0.20833333333333334
1000000,C1,O1/s3300003,1,9600001,G0/s3200003,O1/s3300003,between,0.14203037589959455,0.06414697684645855,0.16666666666666666,0.08333333333333333
1000000,C1,O1/s3300003,1,9600001,O1/s3300001,O1/s3300002,within,0.1280947925399725,0.06565395283257937,0.1875,0.16666666666666666
1000000,C1,O1/s3300003,1,9600001,O1/s3300001,O1/s3300003,within,0.13584942325460533,0.061938683621331585,0.1875,0.125
1000000,C1,O1/s3300003,1,9600001,O1/s3300002,O1/s3300003,within,0.1694599805344685,0.11710889859269114,0.1875,0.125
1000000,C1,O1/s3300003,2,9600002,G0/s3200001,G0/s3200002,within,0.17775742159281058,0.1186520478090487,0.2777777777777778,0.2222222222222222
1000000,C1,O1/s3300003,2,9600002,G0/s3200001,G0/s3200003,within,0.19728743366670828,0.14142630143173066,0.2777777777777778,0.2222222222222222
1000000,C1,O1/s3300003,2,9600002,G0/s3200001,O1/s3300001,between,0.13620738270214866,0.08915269030936364,0.2638888888888889,0.19444444444444445
1000000,C1,O1/s3300003,2,9600002,G0/s3200001,O1/s3300002,between,0.1897735410210845,0.1592346799685136,0.3055555555555556,0.2777777777777778
1000000,C1,O1/s3300003,2,9600002,G0/s3200001,O1/s3300003,between,0.22387610802701474,0.1633174369695514,0.2916666666666667,0.25
1000000,C1,O1/s3300003,2,9600002,G0/s3200002,G0/s3200003,within,0.19098096772934173,0.12142442398907634,0.25,0.16666666666666666
1000000,C1,O1/s3300003,2,9600002,G0/s3200002,O1/s3300001,between,0.13360903319779951,0.04551960239406181,0.20833333333333334,0.08333333333333333
1000000,C1,O1/s3300003,2,9600002,G0/s3200002,O1/s3300002,between,0.18070044314942194,0.12533516123823055,0.25,0.16666666666666666
1000000,C1,O1/s3300003,2,9600002,G0/s3200002,O1/s3300003,between,0.19592230455114573,0.1318606417093457,0.2222222222222222,0.1388888888888889
1000000,C1,O1/s3300003,2,9600002,G0/s3200003,O1/s3300001,between,0.15479498818224666,0.08167792429764448,0.2638888888888889,0.19444444444444445
1000000,C1,O1/s3300003,2,9600002,G0/s3200003,O1/s3300002,between,0.17373108051010994,0.08827511465273778,0.2222222222222222,0.1111111111111111
1000000,C1,O1/s3300003,2,9600002,G0/s3200003,O1/s3300003,between,0.17331117608191735,0.05323866484840407,0.20833333333333334,0.08333333333333333
1000000,C1,O1/s3300003,2,9600002,O1/s3300001,O1/s3300002,within,0.1590610223645994,0.09987129841748693,0.2638888888888889,0.19444444444444445
1000000,C1,O1/s3300003,2,9600002,O1/s3300001,O1/s3300003,within,0.17803659210425068,0.08103012449096084,0.2361111111111111,0.16666666666666666
1000000,C1,O1/s3300003,2,9600002,O1/s3300002,O1/s3300003,within,0.1763195026547659,0.06773831208630275,0.20833333333333334,0.08333333333333333
1000000,C1,O1/s3300003,3,9600003,G0/s3200001,G0/s3200002,within,0.23228659785149663,0.11179989328205851,0.28703703703703703,0.12962962962962962
1000000,C1,O1/s3300003,3,9600003,G0/s3200001,G0/s3200003,within,0.20927903338528533,0.11982153330591981,0.32407407407407407,0.2037037037037037
1000000,C1,O1/s3300003,3,9600003,G0/s3200001,O1/s3300001,between,0.18063466334627845,0.07464582194700499,0.3148148148148148,0.16666666666666666
1000000,C1,O1/s3300003,3,9600003,G0/s3200001,O1/s3300002,between,0.2403454600745592,0.1577316383198669,0.3148148148148148,0.18518518518518517
1000000,C1,O1/s3300003,3,9600003,G0/s3200001,O1/s3300003,between,0.2815216708445334,0.18539862807959512,0.3425925925925926,0.24074074074074073
1000000,C1,O1/s3300003,3,9600003,G0/s3200002,G0/s3200003,within,0.2615096955078388,0.17338492405024056,0.35185185185185186,0.25925925925925924
1000000,C1,O1/s3300003,3,9600003,G0/s3200002,O1/s3300001,between,0.2361847461881674,0.119707508114819,0.3425925925925926,0.2222222222222222
1000000,C1,O1/s3300003,3,9600003,G0/s3200002,O1/s3300002,between,0.27249684424338744,0.1799058541923442,0.35185185185185186,0.24074074074074073
1000000,C1,O1/s3300003,3,9600003,G0/s3200002,O1/s3300003,between,0.2774386560501671,0.15688658033015043,0.32407407407407407,0.18518518518518517
1000000,C1,O1/s3300003,3,9600003,G0/s3200003,O1/s3300001,between,0.17330302232585645,0.04384573502046984,0.26851851851851855,0.07407407407407407
1000000,C1,O1/s3300003,3,9600003,G0/s3200003,O1/s3300002,between,0.26554226481765136,0.1855028163206964,0.37037037037037035,0.2777777777777778
1000000,C1,O1/s3300003,3,9600003,G0/s3200003,O1/s3300003,between,0.24802391896172388,0.0987259188149102,0.3148148148148148,0.18518518518518517
1000000,C1,O1/s3300003,3,9600003,O1/s3300001,O1/s3300002,within,0.24127373007025016,0.17160598358067208,0.37037037037037035,0.3148148148148148
1000000,C1,O1/s3300003,3,9600003,O1/s3300001,O1/s3300003,within,0.23680398266266367,0.10251486590887243,0.2962962962962963,0.14814814814814814
1000000,C1,O1/s3300003,3,9600003,O1/s3300002,O1/s3300003,within,0.29623025242458245,0.19335572042451424,0.35185185185185186,0.24074074074074073
1000000,C1,O1/s3300003,4,9600004,G0/s3200001,G0/s3200002,within,0.1023462427820193,0.022592236622434113,0.14285714285714285,0.07142857142857142
1000000,C1,O1/s3300003,4,9600004,G0/s3200001,G0/s3200003,within,0.13166820995853273,0.14078038517590952,0.17857142857142858,0.21428571428571427
1000000,C1,O1/s3300003,4,9600004,G0/s3200001,O1/s3300001,between,0.07190041293750472,0.0316800964489307,0.14285714285714285,0.07142857142857142
1000000,C1,O1/s3300003,4,9600004,G0/s3200001,O1/s3300002,between,0.13205988403458188,0.10947451625718399,0.17857142857142858,0.14285714285714285
1000000,C1,O1/s3300003,4,9600004,G0/s3200001,O1/s3300003,between,0.12271459866642186,0.05373146884431525,0.14285714285714285,0.07142857142857142
1000000,C1,O1/s3300003,4,9600004,G0/s3200002,G0/s3200003,within,0.14548454024974464,0.10222840328318337,0.17857142857142858,0.14285714285714285
1000000,C1,O1/s3300003,4,9600004,G0/s3200002,O1/s3300001,between,0.10092582472837121,0.03667782245278004,0.17857142857142858,0.14285714285714285
1000000,C1,O1/s3300003,4,9600004,G0/s3200002,O1/s3300002,between,0.1269880575972985,0.07555448302138502,0.14285714285714285,0.07142857142857142
1000000,C1,O1/s3300003,4,9600004,G0/s3200002,O1/s3300003,between,0.09964195581296775,0.014796340796516743,0.10714285714285714,0.0
1000000,C1,O1/s3300003,4,9600004,G0/s3200003,O1/s3300001,between,0.08207320784998136,0.055678416582202885,0.17857142857142858,0.14285714285714285
1000000,C1,O1/s3300003,4,9600004,G0/s3200003,O1/s3300002,between,0.1121190302969124,0.07950973996050917,0.10714285714285714,0.07142857142857142
1000000,C1,O1/s3300003,4,9600004,G0/s3200003,O1/s3300003,between,0.13520383864572472,0.09236446837251099,0.17857142857142858,0.14285714285714285
1000000,C1,O1/s3300003,4,9600004,O1/s3300001,O1/s3300002,within,0.11412642795386599,0.08806357817395671,0.21428571428571427,0.21428571428571427
1000000,C1,O1/s3300003,4,9600004,O1/s3300001,O1/s3300003,within,0.1192534945084103,0.06222036175589462,0.17857142857142858,0.14285714285714285
1000000,C1,O1/s3300003,4,9600004,O1/s3300002,O1/s3300003,within,0.12394666149100864,0.048725994863315095,0.14285714285714285,0.07142857142857142
1000000,C1,O1/s3300003,5,9600005,G0/s3200001,G0/s3200002,within,0.20305306243826027,0.10395563148795006,0.2857142857142857,0.19642857142857142
1000000,C1,O1/s3300003,5,9600005,G0/s3200001,G0/s3200003,within,0.21847009711736565,0.13581462300840105,0.29464285714285715,0.21428571428571427
1000000,C1,O1/s3300003,5,9600005,G0/s3200001,O1/s3300001,between,0.17754318226385263,0.096530168992955,0.29464285714285715,0.21428571428571427
1000000,C1,O1/s3300003,5,9600005,G0/s3200001,O1/s3300002,between,0.2109342230158439,0.12979969003586925,0.29464285714285715,0.21428571428571427
1000000,C1,O1/s3300003,5,9600005,G0/s3200001,O1/s3300003,between,0.19829202497015333,0.06630769886453808,0.25,0.125
1000000,C1,O1/s3300003,5,9600005,G0/s3200002,G0/s3200003,within,0.1958007193399473,0.07354095847921414,0.23214285714285715,0.08928571428571429
1000000,C1,O1/s3300003,5,9600005,G0/s3200002,O1/s3300001,between,0.1774529726662604,0.06595928560249645,0.23214285714285715,0.08928571428571429
1000000,C1,O1/s3300003,5,9600005,G0/s3200002,O1/s3300002,between,0.23379722675342665,0.1779576108916531,0.2767857142857143,0.23214285714285715
1000000,C1,O1/s3300003,5,9600005,G0/s3200002,O1/s3300003,between,0.21227527856647743,0.08234654201929865,0.24107142857142858,0.10714285714285714
1000000,C1,O1/s3300003,5,9600005,G0/s3200003,O1/s3300001,between,0.15444906187927818,0.025197231242808517,0.1875,0.0
1000000,C1,O1/s3300003,5,9600005,G0/s3200003,O1/s3300002,between,0.24212901577629356,0.18695125831069642,0.2767857142857143,0.21428571428571427
1000000,C1,O1/s3300003,5,9600005,G0/s3200003,O1/s3300003,between,0.22677621973912013,0.11100753248496287,0.25,0.125
1000000,C1,O1/s3300003,5,9600005,O1/s3300001,O1/s3300002,within,0.2146253302083275,0.14013349601167382,0.29464285714285715,0.21428571428571427
1000000,C1,O1/s3300003,5,9600005,O1/s3300001,O1/s3300003,within,0.2117042566049879,0.08651053601636725,0.25,0.125
1000000,C1,O1/s3300003,5,9600005,O1/s3300002,O1/s3300003,within,0.2437760881550867,0.13889487384712493,0.26785714285714285,0.16071428571428573
1000000,C1,O1/s3300003,7,9600001,G0/s3200001,G0/s3200002,within,0.25048545018063006,0.15580901421416127,0.35185185185185186,0.24074074074074073
1000000,C1,O1/s3300003,7,9600001,G0/s3200001,G0/s3200003,within,0.2534266862559607,0.14848629217222722,0.3333333333333333,0.2037037037037037
1000000,C1,O1/s3300003,7,9600001,G0/s3200001,O1/s3300001,between,0.19682858411185553,0.09135474886471864,0.3425925925925926,0.2037037037037037
1000000,C1,O1/s3300003,7,9600001,G0/s3200001,O1/s3300002,between,0.2597509643341277,0.1569880591822913,0.3333333333333333,0.2222222222222222
1000000,C1,O1/s3300003,7,9600001,G0/s3200001,O1/s3300003,between,0.26508861448078647,0.13561354053622995,0.3425925925925926,0.2222222222222222
1000000,C1,O1/s3300003,7,9600001,G0/s3200002,G0/s3200003,within,0.22084556904515099,0.08433454738926399,0.26851851851851855,0.1111111111111111
1000000,C1,O1/s3300003,7,9600001,G0/s3200002,O1/s3300001,between,0.22631356656676896,0.11064073544818605,0.3148148148148148,0.14814814814814814
1000000,C1,O1/s3300003,7,9600001,G0/s3200002,O1/s3300002,between,0.25073049919147467,0.13710324994872272,0.3148148148148148,0.16666666666666666
1000000,C1,O1/s3300003,7,9600001,G0/s3200002,O1/s3300003,between,0.2465315927100855,0.09834003404397533,0.32407407407407407,0.16666666666666666
1000000,C1,O1/s3300003,7,9600001,G0/s3200003,O1/s3300001,between,0.20616175630961878,0.08322118885354512,0.3055555555555556,0.14814814814814814
1000000,C1,O1/s3300003,7,9600001,G0/s3200003,O1/s3300002,between,0.24589826656808625,0.123413086071879,0.3055555555555556,0.16666666666666666
1000000,C1,O1/s3300003,7,9600001,G0/s3200003,O1/s3300003,between,0.2660800691148287,0.11399514004699111,0.32407407407407407,0.16666666666666666
1000000,C1,O1/s3300003,7,9600001,O1/s3300001,O1/s3300002,within,0.2305709874587661,0.13564829941761603,0.3333333333333333,0.2037037037037037
1000000,C1,O1/s3300003,7,9600001,O1/s3300001,O1/s3300003,within,0.2598168701219263,0.12816753420485058,0.3425925925925926,0.2037037037037037
1000000,C1,O1/s3300003,7,9600001,O1/s3300002,O1/s3300003,within,0.27798785084055294,0.13935570406895373,0.3333333333333333,0.18518518518518517
1000000,C1,O1/s3300003,9,9600003,G0/s3200001,G0/s3200002,within,0.18659112232702715,0.02669904014183639,0.21428571428571427,0.0
1000000,C1,O1/s3300003,9,9600003,G0/s3200001,G0/s3200003,within,0.1300129045090686,0.0074870956438233055,0.21428571428571427,0.0
1000000,C1,O1/s3300003,9,9600003,G0/s3200001,O1/s3300001,between,0.14285997086232843,0.017254834854008517,0.21428571428571427,0.0
1000000,C1,O1/s3300003,9,9600003,G0/s3200001,O1/s3300002,between,0.17335292227366134,0.11601979345077748,0.21428571428571427,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,G0/s3200001,O1/s3300003,between,0.22607624890085637,0.09404174588738004,0.2857142857142857,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,G0/s3200002,G0/s3200003,within,0.16386766236614994,0.02412492743625218,0.21428571428571427,0.0
1000000,C1,O1/s3300003,9,9600003,G0/s3200002,O1/s3300001,between,0.17769843061049903,0.024177433298087265,0.17857142857142858,0.0
1000000,C1,O1/s3300003,9,9600003,G0/s3200002,O1/s3300002,between,0.19072568002657472,0.06551815245548334,0.2857142857142857,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,G0/s3200002,O1/s3300003,between,0.2272774572870813,0.06842944799297222,0.2857142857142857,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,G0/s3200003,O1/s3300001,between,0.11093391854059849,0.01863992333321411,0.17857142857142858,0.0
1000000,C1,O1/s3300003,9,9600003,G0/s3200003,O1/s3300002,between,0.15624366970190426,0.12277641131374435,0.2857142857142857,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,G0/s3200003,O1/s3300003,between,0.2228531308225167,0.10204759270142941,0.2857142857142857,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,O1/s3300001,O1/s3300002,within,0.16814182695854227,0.08613153150431885,0.2857142857142857,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,O1/s3300001,O1/s3300003,within,0.24007376548801387,0.10979599373562254,0.2857142857142857,0.14285714285714285
1000000,C1,O1/s3300003,9,9600003,O1/s3300002,O1/s3300003,within,0.2203914622119392,0.1238849862884349,0.35714285714285715,0.2857142857142857
1000000,C1,O1/s3300003,10,9600004,G0/s3200001,G0/s3200002,within,0.22907980188080024,0.11558185806314433,0.35714285714285715,0.23809523809523808
1000000,C1,O1/s3300003,10,9600004,G0/s3200001,G0/s3200003,within,0.2311690987991146,0.14276781695620352,0.34523809523809523,0.23809523809523808
1000000,C1,O1/s3300003,10,9600004,G0/s3200001,O1/s3300001,between,0.16368692367851648,0.030255315524675763,0.2976190476190476,0.11904761904761904
1000000,C1,O1/s3300003,10,9600004,G0/s3200001,O1/s3300002,between,0.2363919483709375,0.14800566440599733,0.34523809523809523,0.23809523809523808
1000000,C1,O1/s3300003,10,9600004,G0/s3200001,O1/s3300003,between,0.26525670907643306,0.13760625797600318,0.32142857142857145,0.16666666666666666
1000000,C1,O1/s3300003,10,9600004,G0/s3200002,G0/s3200003,within,0.21277132256141246,0.07406834847921753,0.2619047619047619,0.09523809523809523
1000000,C1,O1/s3300003,10,9600004,G0/s3200002,O1/s3300001,between,0.23679737182870422,0.11366080059016043,0.34523809523809523,0.21428571428571427
1000000,C1,O1/s3300003,10,9600004,G0/s3200002,O1/s3300002,between,0.25008728685034615,0.1191547222933597,0.30952380952380953,0.14285714285714285
1000000,C1,O1/s3300003,10,9600004,G0/s3200002,O1/s3300003,between,0.2633658111989952,0.13301551213531276,0.32142857142857145,0.16666666666666666
1000000,C1,O1/s3300003,10,9600004,G0/s3200003,O1/s3300001,between,0.22756108097713174,0.12171431007926115,0.34523809523809523,0.21428571428571427
1000000,C1,O1/s3300003,10,9600004,G0/s3200003,O1/s3300002,between,0.2556862691226998,0.13230657354486933,0.3333333333333333,0.19047619047619047
1000000,C1,O1/s3300003,10,9600004,G0/s3200003,O1/s3300003,between,0.2639169364789393,0.12769310917754456,0.30952380952380953,0.16666666666666666
1000000,C1,O1/s3300003,10,9600004,O1/s3300001,O1/s3300002,within,0.22428239316166,0.10206116091872457,0.34523809523809523,0.21428571428571427
1000000,C1,O1/s3300003,10,9600004,O1/s3300001,O1/s3300003,within,0.27757874690970546,0.1642910081182482,0.34523809523809523,0.23809523809523808
1000000,C1,O1/s3300003,10,9600004,O1/s3300002,O1/s3300003,within,0.31066028003334917,0.20622119983989448,0.34523809523809523,0.21428571428571427
1000000,C1,O1/s3300003,11,9600005,G0/s3200001,G0/s3200002,within,0.2577855602647085,0.14675501864576532,0.3269230769230769,0.15384615384615385
1000000,C1,O1/s3300003,11,9600005,G0/s3200001,G0/s3200003,within,0.23939613108614446,0.143342115845811,0.36538461538461536,0.23076923076923078
1000000,C1,O1/s3300003,11,9600005,G0/s3200001,O1/s3300001,between,0.17272324851753515,0.054328633647411924,0.3269230769230769,0.15384615384615385
1000000,C1,O1/s3300003,11,9600005,G0/s3200001,O1/s3300002,between,0.2768969661906678,0.22238789028904382,0.4423076923076923,0.4230769230769231
1000000,C1,O1/s3300003,11,9600005,G0/s3200001,O1/s3300003,between,0.2447298169965001,0.09362945313847432,0.3076923076923077,0.11538461538461539
1000000,C1,O1/s3300003,11,9600005,G0/s3200002,G0/s3200003,within,0.2975542619467591,0.22249353692326196,0.40384615384615385,0.3076923076923077
1000000,C1,O1/s3300003,11,9600005,G0/s3200002,O1/s3300001,between,0.2633632195514182,0.20863204187993065,0.40384615384615385,0.3076923076923077
1000000,C1,O1/s3300003,11,9600005,G0/s3200002,O1/s3300002,between,0.2376188535029808,0.14615345054446988,0.38461538461538464,0.2692307692307692
1000000,C1,O1/s3300003,11,9600005,G0/s3200002,O1/s3300003,between,0.2718946802417222,0.1230106966325527,0.3076923076923077,0.11538461538461539
1000000,C1,O1/s3300003,11,9600005,G0/s3200003,O1/s3300001,between,0.2197288815880391,0.15209204610913343,0.40384615384615385,0.3076923076923077
