episode_id,timesteps,policy_update,rollout_step,mode,map_set,opponent,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,near_misses_per_episode,time_to_first_score,mean_inter_robot_dist
381,7216,0,902,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.23999999463558197,1,0,2,11.0,8.840685676125918
382,7224,0,903,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.11999999731779099,1,0,0,11.0,12.136255900065104
383,7224,0,903,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,16,0.2800000011920929,1,0,1,11.0,10.198493003845215
384,7272,0,909,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.07999999821186066,1,0,1,11.0,11.580427281996784
385,7312,0,914,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,5,12.0,9.784839027806333
386,7312,0,914,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,5,11.0,9.514170328776041
387,7336,0,917,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,1,11.0,11.142870585123697
388,7336,0,917,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,2,11.0,11.227233039008247
389,7368,0,921,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,2,11.0,9.753057691786024
390,7376,0,922,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.23999999463558197,1,0,3,13.0,10.26181411743164
391,7392,0,924,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.3199999928474426,1,0,0,14.0,11.248384021577381
392,7432,0,929,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.23999999463558197,1,0,1,13.0,10.945569610595703
393,7464,0,933,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,19,0.3199999928474426,1,0,0,12.0,11.278888903166118
394,7464,0,933,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.35999998450279236,1,0,1,13.0,9.72312445389597
395,7480,0,935,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,1,11.0,10.680611504448784
396,7488,0,936,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.35999998450279236,1,0,2,12.0,9.965625963712993
397,7512,0,939,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,0,11.0,10.97206285264757
398,7520,0,940,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.11999999731779099,1,0,2,11.0,10.735082838270399
399,7536,0,942,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,18,0.23999999463558197,1,0,1,11.0,9.554367065429688
400,7576,0,947,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.11999999731779099,1,0,4,11.0,11.660547044542101
401,7600,0,950,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.2800000011920929,1,0,0,11.0,10.980372709386488
402,7608,0,951,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,5,11.0,9.947366502549913
403,7632,0,954,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.1599999964237213,1,0,2,12.0,10.31476472553454
404,7640,0,955,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.3199999928474426,1,0,1,12.0,10.72693513569079
405,7664,0,958,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.3199999928474426,1,0,1,12.0,9.702334755345396
406,7664,0,958,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.07999999821186066,1,0,4,11.0,11.561247083875868
407,7688,0,961,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.19999998807907104,1,0,1,12.0,11.158071417557565
408,7720,0,965,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.23999999463558197,1,0,5,11.0,10.403943379720053
409,7752,0,969,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.11999999731779099,1,0,2,12.0,9.813735961914062
410,7768,0,971,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.3199999928474426,1,0,5,11.0,9.926667785644531
411,7776,0,972,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,18,0.2800000011920929,1,0,3,11.0,9.993169996473524
412,7784,0,973,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,2,11.0,9.387418958875868
413,7792,0,974,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,16,0.11999999731779099,1,0,5,11.0,10.573826789855957
414,7816,0,977,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,1,12.0,9.017585352847451
415,7840,0,980,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.3199999928474426,1,0,5,12.0,9.24016691509046
416,7880,0,985,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.19999998807907104,1,0,2,12.0,9.912053680419922
417,7904,0,988,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,15,0.19999998807907104,1,0,0,11.0,12.30073954264323
418,7904,0,988,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,6,12.0,10.428284494500412
419,7912,0,989,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.3199999928474426,1,0,1,11.0,10.495035508099724
420,7944,0,993,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,22,0.2800000011920929,1,0,5,12.0,10.109262639825994
421,7968,0,996,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,22,0.3199999928474426,1,0,4,12.0,8.59001991965554
422,7968,0,996,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,16,0.1599999964237213,1,0,0,12.0,10.29571533203125
423,7968,0,996,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.1599999964237213,1,0,9,12.0,9.69045699270148
424,8048,0,1006,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,0,11.0,10.901893615722656
425,8048,0,1006,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,18,0.3199999928474426,1,0,2,11.0,9.541991339789497
426,8048,0,1006,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.23999999463558197,1,0,4,14.0,10.567405337379093
427,8064,0,1008,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.2800000011920929,1,0,2,12.0,9.898463199013158
428,8088,0,1011,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.1599999964237213,1,0,3,11.0,10.804933336046007
429,8104,0,1013,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,17,0.1599999964237213,1,0,0,11.0,11.633969475241269
430,8128,0,1016,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.2800000011920929,1,0,0,13.0,10.645944976806641
431,8136,0,1017,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.2800000011920929,1,0,3,14.0,10.700081234886532
432,8208,0,1026,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,20,0.2800000011920929,1,0,2,12.0,10.374629974365234
433,8208,0,1026,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.23999999463558197,1,0,3,12.0,10.567256927490234
434,8208,0,1026,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.23999999463558197,1,0,2,12.0,11.287650299072265
435,8216,0,1027,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,0,12.0,12.998171354594984
436,8240,0,1030,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,1,11.0,9.708087318821958
437,8248,0,1031,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,3,11.0,9.442769368489584
438,8272,0,1034,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,4,11.0,10.44779798719618
439,8288,0,1036,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,19,0.1599999964237213,1,0,3,11.0,11.263510453073602
440,8352,0,1044,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.19999998807907104,0,1,3,11.0,10.168611414292279
441,8352,0,1044,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.23999999463558197,1,0,3,11.0,10.357286241319445
442,8360,0,1045,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,3,12.0,10.077763607627467
443,8368,0,1046,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.19999998807907104,1,0,2,11.0,10.877593231201171
444,8384,0,1048,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,2,12.0,11.055099487304688
445,8392,0,1049,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,0,12.0,10.72355482313368
446,8408,0,1051,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,17,0.1599999964237213,1,0,2,12.0,11.529333675608916
447,8440,0,1055,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,5,13.0,9.666848433645148
448,8504,0,1063,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.1599999964237213,1,0,4,12.0,10.212968525133634
449,8504,0,1063,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.2800000011920929,1,0,0,11.0,9.043451645795036
450,8512,0,1064,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.19999998807907104,1,0,2,13.0,9.999604797363281
451,8520,0,1065,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.23999999463558197,1,0,3,13.0,10.362785339355469
452,8528,0,1066,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,2,11.0,10.062276204427084
453,8536,0,1067,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,4,11.0,11.010855780707466
454,8560,0,1070,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,19,0.19999998807907104,0,1,2,12.0,9.92994529322574
455,8616,0,1077,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,22,0.35999998450279236,1,0,2,15.0,10.467221346768467
456,8648,0,1081,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,0,12.0,11.564174228244358
457,8656,0,1082,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,0,12.0,12.189946224814967
458,8656,0,1082,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,2,11.0,11.204600863986546
459,8664,0,1083,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,3,11.0,9.979529486762154
460,8680,0,1085,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.11999999731779099,1,0,4,11.0,11.223080283717104
461,8680,0,1085,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,0,11.0,11.959068298339844
462,8712,0,1089,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.11999999731779099,1,0,2,12.0,11.730323389956826
463,8768,0,1096,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,5,12.0,9.298600046258224
464,8800,0,1100,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.19999998807907104,1,0,3,12.0,10.315314845034951
465,8816,0,1102,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.1599999964237213,1,0,0,13.0,11.386055755615235
466,8824,0,1103,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.3199999928474426,1,0,4,14.0,10.55033438546317
467,8824,0,1103,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.2800000011920929,1,0,2,13.0,10.218827819824218
468,8832,0,1104,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.3199999928474426,1,0,3,12.0,9.839482357627467
469,8840,0,1105,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.2800000011920929,1,0,4,12.0,9.36742935180664
470,8872,0,1109,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.23999999463558197,1,0,3,12.0,9.120169067382813
471,8920,0,1115,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,1,12.0,10.457184640984787
472,8944,0,1118,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,3,11.0,10.47384304470486
473,8968,0,1121,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,6,11.0,10.198898315429688
474,8968,0,1121,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,1,11.0,10.163020663791233
475,8984,0,1123,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,4,11.0,9.879731920030382
476,8984,0,1123,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.2800000011920929,1,0,1,12.0,10.14703369140625
477,8992,0,1124,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.23999999463558197,1,0,4,14.0,10.769643874395461
478,9040,0,1130,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.1599999964237213,1,0,6,14.0,9.618079049246651
479,9072,0,1134,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,0,1,3,12.0,9.213522660104852
480,9088,0,1136,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,4,11.0,10.251337687174479
481,9112,0,1139,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.19999998807907104,1,0,5,11.0,9.411139594184029
482,9112,0,1139,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,16,0.23999999463558197,1,0,0,12.0,12.856051445007324
483,9112,0,1139,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,1,11.0,10.106814914279514
484,9152,0,1144,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.3199999928474426,1,0,5,14.0,9.390537806919642
485,9160,0,1145,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.1599999964237213,1,0,5,12.0,9.673621768043155
486,9192,0,1149,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,0,11.0,9.984658492238898
487,9232,0,1154,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.23999999463558197,1,0,6,13.0,10.454339599609375
488,9240,0,1155,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,2,12.0,9.849543521278783
489,9248,0,1156,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.19999998807907104,1,0,2,11.0,10.595584644990808
490,9256,0,1157,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.11999999731779099,1,0,3,11.0,10.774742974175346
491,9256,0,1157,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,4,13.0,10.662122090657553
492,9304,0,1163,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,0,12.0,11.248619927300346
493,9312,0,1164,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.23999999463558197,1,0,6,13.0,10.179529571533203
494,9344,0,1168,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.2800000011920929,1,0,0,12.0,11.48383933619449
495,9384,0,1173,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.1599999964237213,1,0,1,12.0,10.22943115234375
496,9392,0,1174,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.2800000011920929,1,0,0,11.0,11.27679697672526
497,9400,0,1175,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,1,11.0,10.44508531358507
498,9400,0,1175,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,20,0.23999999463558197,1,0,1,12.0,11.00234375
499,9408,0,1176,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,0,12.0,11.278215107164884
500,9448,0,1181,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,17,0.23999999463558197,1,0,2,12.0,10.004407994887409
501,9464,0,1183,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.23999999463558197,1,0,9,12.0,9.837906646728516
502,9488,0,1186,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,2,11.0,11.66708034939236
503,9544,0,1193,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.1599999964237213,1,0,2,12.0,10.67268210963199
504,9544,0,1193,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,3,11.0,9.878507826063368
505,9544,0,1193,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,0,11.0,12.555831909179688
506,9552,0,1194,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.35999998450279236,1,0,4,14.0,9.548685709635416
507,9552,0,1194,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.11999999731779099,1,0,2,12.0,11.281655205620659
508,9608,0,1201,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,2,11.0,11.28921169704861
509,9616,0,1202,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.23999999463558197,1,0,5,14.0,11.096123831612724
510,9632,0,1204,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,1,11.0,10.19142066107856
511,9680,0,1210,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.1599999964237213,1,0,4,11.0,10.191134452819824
512,9688,0,1211,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,2,11.0,11.408436245388454
513,9688,0,1211,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,17,0.23999999463558197,1,0,1,11.0,8.968267104204964
514,9704,0,1213,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,20,0.2800000011920929,1,0,1,13.0,10.253981781005859
515,9712,0,1214,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,21,0.23999999463558197,0,1,5,14.0,8.848265148344494
516,9728,0,1216,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,15,0.2800000011920929,1,0,1,11.0,10.88319803873698
517,9768,0,1221,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.23999999463558197,1,0,0,12.0,11.161999351099917
518,9776,0,1222,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,0,12.0,10.938609653049046
519,9824,0,1228,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,3,12.0,10.219242519802517
520,9840,0,1230,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.3199999928474426,1,0,1,12.0,9.902496337890625
521,9840,0,1230,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.19999998807907104,1,0,2,12.0,11.483037848221628
522,9848,0,1231,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,0,11.0,10.992999606662327
523,9864,0,1233,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.19999998807907104,1,0,3,11.0,11.19889992161801
524,9896,0,1237,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.1599999964237213,1,0,3,14.0,9.352854410807291
525,9912,0,1239,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3199999928474426,1,0,2,11.0,10.566783481174046
526,9920,0,1240,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,0,11.0,12.22930908203125
527,9968,0,1246,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,1,2,18,0.3999999761581421,1,0,0,11.0,10.407018025716146
528,9984,0,1248,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.11999999731779099,1,0,5,11.0,9.866986592610678
529,9984,0,1248,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,5,11.0,9.924334208170572
530,10008,0,1251,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.35999998450279236,1,0,5,12.0,10.534017774793837
531,10016,0,1252,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.3199999928474426,1,0,4,14.0,8.987569899786086
532,10048,0,1256,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,5,12.0,10.622150621916118
533,10056,0,1257,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,0,11.0,10.950660705566406
534,10072,0,1259,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.2800000011920929,1,0,2,11.0,11.11484166195518
535,10120,0,1265,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,2,12.0,11.15916603489926
536,10128,0,1266,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,0,12.0,10.121796502007378
537,10136,0,1267,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.2800000011920929,1,0,0,11.0,12.01486527292352
538,10152,0,1269,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.23999999463558197,1,0,3,11.0,10.223498026529947
539,10184,0,1273,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,21,0.3199999928474426,1,0,9,11.0,8.907651628766741
540,10192,0,1274,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,2,11.0,10.410880194769966
541,10200,0,1275,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,0,11.0,12.443856981065538
542,10216,0,1277,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.35999998450279236,1,0,1,11.0,9.744603474934896
543,10256,0,1282,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.2800000011920929,1,0,1,11.0,10.085923138786764
544,10272,0,1284,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.19999998807907104,1,0,1,11.0,11.348163180881077
545,10288,0,1286,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.2800000011920929,1,0,1,12.0,10.58329853258635
546,10304,0,1288,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.2800000011920929,1,0,3,12.0,9.950219405324836
547,10336,0,1292,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.19999998807907104,1,0,0,11.0,12.02197265625
548,10344,0,1293,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,16,0.23999999463558197,1,0,0,11.0,10.792277336120605
549,10352,0,1294,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,5,12.0,10.144975361071134
550,10360,0,1295,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,21,0.3199999928474426,1,0,2,14.0,9.838678269159226
551,10408,0,1301,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,19,0.19999998807907104,1,0,4,12.0,10.636070653011924
552,10416,0,1302,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,18,0.3999999761581421,1,0,0,11.0,10.003167894151476
553,10432,0,1304,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,2,11.0,10.19381374782986
554,10448,0,1306,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,1,0,1,12.0,10.42639414469401
555,10480,0,1310,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.11999999731779099,1,0,5,11.0,10.922142028808594
556,10488,0,1311,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.11999999731779099,1,0,4,11.0,10.48573727077908
557,10496,0,1312,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.2800000011920929,0,1,4,11.0,9.506268819173178
558,10504,0,1313,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.3199999928474426,1,0,2,12.0,9.42082044813368
559,10560,0,1320,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,2,11.0,10.031019422743055
560,10576,0,1322,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,18,0.1599999964237213,1,0,7,12.0,9.266392178005642
561,10584,0,1323,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,22,0.3199999928474426,1,0,1,15.0,10.59832694313743
562,10616,0,1327,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.1599999964237213,1,0,0,12.0,11.393750359030332
563,10624,0,1328,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,22,0.35999998450279236,1,0,9,15.0,9.035337968306107
564,10632,0,1329,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.23999999463558197,1,0,1,11.0,11.944737752278646
565,10648,0,1331,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,18,0.1599999964237213,1,0,0,11.0,11.269857618543837
566,10656,0,1332,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,20,0.23999999463558197,1,0,1,12.0,9.94704818725586
567,10712,0,1339,FIXED_OPPONENT,train,SCRIPTED:OP3,0,3,3,0,19,0.23999999463558197,1,0,1,11.0,10.47964075991982
568,10728,0,1341,FIXED_OPPONENT,train,SCRIPTED:OP3,0,1,3,-2,18,0.23999999463558197,1,0,5,11.0,10.213268703884548
569,10728,0,1341,FIXED_OPPONENT,train,SCRIPTED:OP3,0,2,3,-1,19,0.23999999463558197,1,0,0,12.0,10.697234304327713
570,10752,0,1344,FIXED_OPPONENT,train,SCRIPTED:OP3,1,3,2,1,17,0.3199999928474426,1,0,2,11.0,10.997382668887868
