kind,failure_label,outcome_step,band,band_start_off,band_end_off,episode_key,opponent,eval_seed,train_seed,window_start,window_end,window_len,opp_has_carrier,opp_home_threatened,opp_leading,score_diff_at_end,score_stratum,carrier_unescorted_frac,mean_escort_distance,mean_carrier_pressure,carrier_pressure_trend,carrier_pressure_increasing,defender_tag_available_frac,mean_nearest_ready_defender,own_cooldown_bound_frac,both_forward_frac,none_forward_frac,mean_team_separation,intervention_margin,mate_can_intervene,leading_frac,trailing_frac
failure,tagged_while_carrying,192,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,172,182,10,True,False,False,0.0,tied,1.0,0.607755700747172,0.09852262338002522,-0.04848692566156387,True,0.8,0.30537576973438263,0.4,0.0,0.0,0.4080862544476986,-0.3023799310127894,0.0,0.0,0.0
failure,tagged_while_carrying,192,latest,-10,0,OP9:9400012,OP9,9400012,3200001,182,192,10,True,False,False,0.0,tied,1.0,0.568856418132782,0.08201995491981506,nan,False,0.1,0.1872033178806305,0.0,0.0,0.2,0.3140795797109604,-0.3816531002521515,0.0,0.0,0.0
failure,dropped_the_flag,192,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,162,172,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,1.0,0.0,0.8,0.11209776103496552,nan,0.0,0.0,0.0
failure,dropped_the_flag,192,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,172,182,10,True,False,False,0.0,tied,1.0,0.607755700747172,0.09852262338002522,-0.04848692566156387,True,0.8,0.30537576973438263,0.4,0.0,0.0,0.4080862544476986,-0.3023799310127894,0.0,0.0,0.0
failure,dropped_the_flag,192,latest,-10,0,OP9:9400012,OP9,9400012,3200001,182,192,10,True,False,False,0.0,tied,1.0,0.568856418132782,0.08201995491981506,nan,False,0.1,0.1872033178806305,0.0,0.0,0.2,0.3140795797109604,-0.3816531002521515,0.0,0.0,0.0
failure,tagged_while_carrying,206,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,176,186,10,True,False,False,0.0,tied,1.0,0.607755700747172,0.09852262338002522,-0.04848692566156387,True,0.4,0.30537576973438263,0.0,0.0,0.2,0.3765928626060486,-0.3023799310127894,0.0,0.0,0.0
failure,tagged_while_carrying,206,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,186,196,10,True,False,False,0.0,tied,1.0,0.5474013090133667,0.09004785493016243,0.016055800020694733,False,0.2,0.17075330018997192,0.0,0.0,0.0,0.39726233333349226,-0.3766480088233948,0.0,0.0,0.0
failure,tagged_while_carrying,206,latest,-10,0,OP9:9400012,OP9,9400012,3200001,196,206,10,True,False,False,0.0,tied,1.0,0.5939760655164719,0.07291202154010534,-0.03190254047513008,True,0.5,0.2360883317887783,0.0,0.2,0.0,0.3850873090326786,-0.35788773372769356,0.0,0.0,0.0
failure,dropped_the_flag,206,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,176,186,10,True,False,False,0.0,tied,1.0,0.607755700747172,0.09852262338002522,-0.04848692566156387,True,0.4,0.30537576973438263,0.0,0.0,0.2,0.3765928626060486,-0.3023799310127894,0.0,0.0,0.0
failure,dropped_the_flag,206,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,186,196,10,True,False,False,0.0,tied,1.0,0.5474013090133667,0.09004785493016243,0.016055800020694733,False,0.2,0.17075330018997192,0.0,0.0,0.0,0.39726233333349226,-0.3766480088233948,0.0,0.0,0.0
failure,dropped_the_flag,206,latest,-10,0,OP9:9400012,OP9,9400012,3200001,196,206,10,True,False,False,0.0,tied,1.0,0.5939760655164719,0.07291202154010534,-0.03190254047513008,True,0.5,0.2360883317887783,0.0,0.2,0.0,0.3850873090326786,-0.35788773372769356,0.0,0.0,0.0
failure,tagged_while_carrying,227,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,197,207,10,True,False,False,0.0,tied,1.0,0.5576722860336304,0.06694636419415474,-0.03715318441390991,True,0.6,0.22992233335971832,0.0,0.1,0.0,0.4167281575500965,-0.32774995267391205,0.0,0.0,0.0
failure,tagged_while_carrying,227,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,207,217,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.3,nan,0.0,0.0,0.7,0.13015221543610095,nan,0.0,0.0,0.0
failure,tagged_while_carrying,227,latest,-10,0,OP9:9400012,OP9,9400012,3200001,217,227,10,True,True,False,0.0,tied,1.0,0.24229325354099274,0.16307832300662994,-0.028336793184280396,True,1.0,0.43238353729248047,0.0,0.3,0.3,0.2522911101579666,0.19009028375148773,1.0,0.0,0.0
failure,dropped_the_flag,227,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,197,207,10,True,False,False,0.0,tied,1.0,0.5576722860336304,0.06694636419415474,-0.03715318441390991,True,0.6,0.22992233335971832,0.0,0.1,0.0,0.4167281575500965,-0.32774995267391205,0.0,0.0,0.0
failure,dropped_the_flag,227,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,207,217,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.3,nan,0.0,0.0,0.7,0.13015221543610095,nan,0.0,0.0,0.0
failure,dropped_the_flag,227,latest,-10,0,OP9:9400012,OP9,9400012,3200001,217,227,10,True,True,False,0.0,tied,1.0,0.24229325354099274,0.16307832300662994,-0.028336793184280396,True,1.0,0.43238353729248047,0.0,0.3,0.3,0.2522911101579666,0.19009028375148773,1.0,0.0,0.0
failure,tagged_while_carrying,234,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,204,214,10,True,False,False,0.0,tied,1.0,0.5194464723269144,0.05813531453410784,-0.039904095232486725,True,0.3,0.23209838569164276,0.0,0.0,0.4,0.2495089653879404,-0.2873480866352717,0.0,0.0,0.0
failure,tagged_while_carrying,234,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,214,224,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,0.6,0.21535698622465133,nan,0.0,0.0,0.0
failure,tagged_while_carrying,234,latest,-10,0,OP9:9400012,OP9,9400012,3200001,224,234,10,True,True,False,0.0,tied,0.7142857142857143,0.21922676690987178,0.12199303454586438,-0.1243189163506031,True,1.0,0.38087683490344454,0.0,0.9,0.0,0.19522496312856674,0.1616500679935728,1.0,0.0,0.0
failure,dropped_the_flag,234,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,204,214,10,True,False,False,0.0,tied,1.0,0.5194464723269144,0.05813531453410784,-0.039904095232486725,True,0.3,0.23209838569164276,0.0,0.0,0.4,0.2495089653879404,-0.2873480866352717,0.0,0.0,0.0
failure,dropped_the_flag,234,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,214,224,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,0.6,0.21535698622465133,nan,0.0,0.0,0.0
failure,dropped_the_flag,234,latest,-10,0,OP9:9400012,OP9,9400012,3200001,224,234,10,True,True,False,0.0,tied,0.7142857142857143,0.21922676690987178,0.12199303454586438,-0.1243189163506031,True,1.0,0.38087683490344454,0.0,0.9,0.0,0.19522496312856674,0.1616500679935728,1.0,0.0,0.0
control,none,120,earliest,-30,-20,OP9:9400012,OP9,9400012,3200001,90,100,10,False,False,False,-1.0,trailing,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,0.7,0.14767675027251242,nan,0.0,0.0,1.0
control,none,120,middle,-20,-10,OP9:9400012,OP9,9400012,3200001,100,110,10,True,True,False,-1.0,trailing,1.0,0.294657900929451,0.14067200291901827,-0.17592743039131165,True,0.7,0.2994555652141571,0.1,0.0,0.1,0.2989641070365906,0.010004639625549316,0.25,0.0,1.0
control,none,120,latest,-10,0,OP9:9400012,OP9,9400012,3200001,110,120,10,True,False,False,0.0,tied,0.16666666666666666,0.10930656641721725,0.15661818285783133,0.18193022906780243,False,0.3,nan,1.0,0.0,1.0,0.09962592869997025,nan,0.0,0.0,0.6
failure,tagged_while_carrying,17,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,0,7,7,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.10460215061903,nan,0.0,0.0,0.0
failure,tagged_while_carrying,17,latest,-10,0,OP9:9400013,OP9,9400013,3200001,7,17,10,True,True,False,0.0,tied,1.0,0.4499398171901703,0.15653517842292786,nan,False,1.0,0.27471086382865906,0.0,0.5,0.2,0.1635968990623951,-0.17522895336151123,0.0,0.0,0.0
failure,dropped_the_flag,17,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,0,7,7,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.10460215061903,nan,0.0,0.0,0.0
failure,dropped_the_flag,17,latest,-10,0,OP9:9400013,OP9,9400013,3200001,7,17,10,True,True,False,0.0,tied,1.0,0.4499398171901703,0.15653517842292786,nan,False,1.0,0.27471086382865906,0.0,0.5,0.2,0.1635968990623951,-0.17522895336151123,0.0,0.0,0.0
failure,tagged_while_carrying,97,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,67,77,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.2,0.0,0.6,0.25911988615989684,nan,0.0,0.0,0.0
failure,tagged_while_carrying,97,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,77,87,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.7,0.2414543114602566,nan,0.0,0.0,0.0
failure,tagged_while_carrying,97,latest,-10,0,OP9:9400013,OP9,9400013,3200001,87,97,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.9,nan,1.0,0.4,0.5,0.0798620492219925,nan,0.0,0.0,0.0
failure,tagged_while_carrying,98,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,68,78,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.3,0.0,0.6,0.24609579145908356,nan,0.0,0.0,0.0
failure,tagged_while_carrying,98,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,78,88,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.8,0.2179321087896824,nan,0.0,0.0,0.0
failure,tagged_while_carrying,98,latest,-10,0,OP9:9400013,OP9,9400013,3200001,88,98,10,True,True,False,0.0,tied,0.0,0.09430261701345444,0.03897511959075928,nan,False,1.0,0.24193450808525085,1.0,0.5,0.4,0.0747036524116993,0.14763189107179642,1.0,0.0,0.0
failure,dropped_the_flag,98,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,68,78,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.3,0.0,0.6,0.24609579145908356,nan,0.0,0.0,0.0
failure,dropped_the_flag,98,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,78,88,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.8,0.2179321087896824,nan,0.0,0.0,0.0
failure,dropped_the_flag,98,latest,-10,0,OP9:9400013,OP9,9400013,3200001,88,98,10,True,True,False,0.0,tied,0.0,0.09430261701345444,0.03897511959075928,nan,False,1.0,0.24193450808525085,1.0,0.5,0.4,0.0747036524116993,0.14763189107179642,1.0,0.0,0.0
failure,tagged_while_carrying,130,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,100,110,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.7,0.4,0.6,0.06112595163285732,nan,0.0,0.0,0.0
failure,tagged_while_carrying,130,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,110,120,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.1,nan,0.9,0.2,0.7,0.05268537476658821,nan,0.0,0.0,0.0
failure,tagged_while_carrying,130,latest,-10,0,OP9:9400013,OP9,9400013,3200001,120,130,10,True,True,False,0.0,tied,0.0,0.19114718213677406,0.11467999033629894,-0.029265131801366806,True,1.0,0.5029322256644567,1.0,0.8,0.0,0.13648823648691177,0.3117850435276826,1.0,0.0,0.0
failure,dropped_the_flag,130,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,100,110,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.7,0.4,0.6,0.06112595163285732,nan,0.0,0.0,0.0
failure,dropped_the_flag,130,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,110,120,10,False,True,False,0.0,tied,0.0,nan,nan,nan,False,0.1,nan,0.9,0.2,0.7,0.05268537476658821,nan,0.0,0.0,0.0
failure,dropped_the_flag,130,latest,-10,0,OP9:9400013,OP9,9400013,3200001,120,130,10,True,True,False,0.0,tied,0.0,0.19114718213677406,0.11467999033629894,-0.029265131801366806,True,1.0,0.5029322256644567,1.0,0.8,0.0,0.13648823648691177,0.3117850435276826,1.0,0.0,0.0
failure,tagged_while_carrying,218,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,188,198,10,True,False,True,1.0,leading,1.0,0.3100645914673805,0.14196199644356966,-0.19058902189135551,True,0.1,nan,1.0,0.2,0.0,0.3032289147377014,nan,0.0,1.0,0.0
failure,tagged_while_carrying,218,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,198,208,10,True,False,True,1.0,leading,0.6,0.2222741462290287,0.12433901093900204,0.1040862537920475,False,1.0,0.2021076500415802,1.0,0.0,0.6,0.2222741462290287,-0.0201664961874485,0.4,1.0,0.0
failure,tagged_while_carrying,218,latest,-10,0,OP9:9400013,OP9,9400013,3200001,208,218,10,True,False,True,2.0,leading,1.0,0.36554282903671265,0.17072462290525436,0.07008896768093109,False,1.0,0.20565932989120483,1.0,0.0,0.1,0.4402216523885727,-0.1598834991455078,0.0,1.0,0.0
failure,tagged_while_carrying,220,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,190,200,10,True,False,True,1.0,leading,1.0,0.3128749132156372,0.1183307667573293,-0.1370028555393219,True,0.3,0.1669408306479454,1.0,0.2,0.0,0.3058249235153198,-0.15155472606420517,0.0,1.0,0.0
failure,tagged_while_carrying,220,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,200,210,10,True,False,True,2.0,leading,0.5555555555555556,0.21342992203103173,0.13743707040945688,0.0027171820402145386,False,1.0,0.21030493246184456,1.0,0.0,0.7,0.23259438052773476,-0.0031249895691871643,0.4444444444444444,1.0,0.0
failure,tagged_while_carrying,220,latest,-10,0,OP9:9400013,OP9,9400013,3200001,210,220,10,True,False,True,2.0,leading,1.0,0.322683850924174,0.14665409177541733,-0.14316927641630173,True,0.9,0.1886812224984169,1.0,0.1,0.0,0.42341079115867614,-0.17929037660360336,0.0,1.0,0.0
failure,dropped_the_flag,220,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,190,200,10,True,False,True,1.0,leading,1.0,0.3128749132156372,0.1183307667573293,-0.1370028555393219,True,0.3,0.1669408306479454,1.0,0.2,0.0,0.3058249235153198,-0.15155472606420517,0.0,1.0,0.0
failure,dropped_the_flag,220,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,200,210,10,True,False,True,2.0,leading,0.5555555555555556,0.21342992203103173,0.13743707040945688,0.0027171820402145386,False,1.0,0.21030493246184456,1.0,0.0,0.7,0.23259438052773476,-0.0031249895691871643,0.4444444444444444,1.0,0.0
failure,dropped_the_flag,220,latest,-10,0,OP9:9400013,OP9,9400013,3200001,210,220,10,True,False,True,2.0,leading,1.0,0.322683850924174,0.14665409177541733,-0.14316927641630173,True,0.9,0.1886812224984169,1.0,0.1,0.0,0.42341079115867614,-0.17929037660360336,0.0,1.0,0.0
control,none,60,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,30,40,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.2,nan,1.0,0.0,0.0,0.30442665368318556,nan,0.0,0.0,0.0
control,none,60,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,40,50,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.6,nan,0.8,0.0,0.0,0.3598834961652756,nan,0.0,0.0,0.0
control,none,60,latest,-10,0,OP9:9400013,OP9,9400013,3200001,50,60,10,False,False,False,0.0,tied,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.4,0.27402210123836995,nan,0.0,0.0,0.0
control,none,180,earliest,-30,-20,OP9:9400013,OP9,9400013,3200001,150,160,10,True,False,False,0.0,tied,0.0,0.17680548503994942,0.09023459628224373,0.0423712283372879,False,0.8,0.16764256171882153,1.0,0.6,0.1,0.18571359515190125,-0.009162923321127892,0.625,0.0,0.0
control,none,180,middle,-20,-10,OP9:9400013,OP9,9400013,3200001,160,170,10,True,False,True,1.0,leading,0.0,0.10830697541435559,0.16324683527151743,0.12802065163850784,False,0.4,0.1828112043440342,1.0,0.0,1.0,0.16347561404109,0.06560432724654675,0.6666666666666666,0.4,0.0
control,none,180,latest,-10,0,OP9:9400013,OP9,9400013,3200001,170,180,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.6,nan,1.0,0.0,0.2,0.23030083924531936,nan,0.0,1.0,0.0
failure,tagged_while_carrying,16,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.10735883563756943,nan,0.0,0.0,0.0
failure,tagged_while_carrying,16,latest,-10,0,OP9:9400014,OP9,9400014,3200001,6,16,10,True,True,False,0.0,tied,0.0,0.08930665254592896,0.16311012208461761,-0.019212782382965088,True,1.0,0.2651708498597145,0.0,0.7,0.1,0.10539928972721099,0.17586419731378555,1.0,0.0,0.0
failure,dropped_the_flag,16,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,0,6,6,False,False,False,0.0,tied,0.0,nan,nan,nan,False,1.0,nan,0.0,0.0,1.0,0.10735883563756943,nan,0.0,0.0,0.0
failure,dropped_the_flag,16,latest,-10,0,OP9:9400014,OP9,9400014,3200001,6,16,10,True,True,False,0.0,tied,0.0,0.08930665254592896,0.16311012208461761,-0.019212782382965088,True,1.0,0.2651708498597145,0.0,0.7,0.1,0.10539928972721099,0.17586419731378555,1.0,0.0,0.0
failure,tagged_while_carrying,86,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,56,66,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.0,0.6,0.2313054960221052,nan,0.0,1.0,0.0
failure,tagged_while_carrying,86,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,66,76,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.8,0.0,0.4,0.3126989625394344,nan,0.0,1.0,0.0
failure,tagged_while_carrying,86,latest,-10,0,OP9:9400014,OP9,9400014,3200001,76,86,10,True,False,True,1.0,leading,0.6666666666666666,0.26498153805732727,0.07518272722760837,-0.028538618236780167,True,0.0,nan,0.0,0.2,0.0,0.3595816522836685,nan,0.0,1.0,0.0
failure,tagged_while_carrying,86,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,56,66,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.0,0.6,0.2313054960221052,nan,0.0,1.0,0.0
failure,tagged_while_carrying,86,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,66,76,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.8,0.0,0.4,0.3126989625394344,nan,0.0,1.0,0.0
failure,tagged_while_carrying,86,latest,-10,0,OP9:9400014,OP9,9400014,3200001,76,86,10,True,False,True,1.0,leading,0.6666666666666666,0.26498153805732727,0.07518272722760837,-0.028538618236780167,True,0.0,nan,0.0,0.2,0.0,0.3595816522836685,nan,0.0,1.0,0.0
failure,dropped_the_flag,86,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,56,66,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,1.0,nan,1.0,0.0,0.6,0.2313054960221052,nan,0.0,1.0,0.0
failure,dropped_the_flag,86,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,66,76,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.8,0.0,0.4,0.3126989625394344,nan,0.0,1.0,0.0
failure,dropped_the_flag,86,latest,-10,0,OP9:9400014,OP9,9400014,3200001,76,86,10,True,False,True,1.0,leading,0.6666666666666666,0.26498153805732727,0.07518272722760837,-0.028538618236780167,True,0.0,nan,0.0,0.2,0.0,0.3595816522836685,nan,0.0,1.0,0.0
failure,tagged_while_carrying,182,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,152,162,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.1,nan,1.0,0.0,0.3,0.18627800047397614,nan,0.0,1.0,0.0
failure,tagged_while_carrying,182,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,162,172,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.5,0.2612378321588039,nan,0.0,1.0,0.0
failure,tagged_while_carrying,182,latest,-10,0,OP9:9400014,OP9,9400014,3200001,172,182,10,True,False,True,1.0,leading,1.0,0.3435375615954399,0.0829387263705333,-0.00606171041727066,False,0.4,0.16754929348826408,0.2,0.0,0.0,0.3823085859417915,-0.17576413974165916,0.0,1.0,0.0
failure,dropped_the_flag,182,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,152,162,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.1,nan,1.0,0.0,0.3,0.18627800047397614,nan,0.0,1.0,0.0
failure,dropped_the_flag,182,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,162,172,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,1.0,0.0,0.5,0.2612378321588039,nan,0.0,1.0,0.0
failure,dropped_the_flag,182,latest,-10,0,OP9:9400014,OP9,9400014,3200001,172,182,10,True,False,True,1.0,leading,1.0,0.3435375615954399,0.0829387263705333,-0.00606171041727066,False,0.4,0.16754929348826408,0.2,0.0,0.0,0.3823085859417915,-0.17576413974165916,0.0,1.0,0.0
failure,tagged_while_carrying,203,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,173,183,10,True,False,True,1.0,leading,0.8571428571428571,0.31740319303103853,0.08550528596554484,-0.00136653333902359,False,0.4,0.16754929348826408,0.2,0.0,0.0,0.354552161693573,-0.17576413974165916,0.0,1.0,0.0
failure,tagged_while_carrying,203,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,183,193,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.1,nan,1.0,0.0,0.0,0.3710539977997541,nan,0.0,1.0,0.0
failure,tagged_while_carrying,203,latest,-10,0,OP9:9400014,OP9,9400014,3200001,193,203,10,True,False,True,1.0,leading,1.0,0.6657444834709167,0.14659947156906128,nan,False,0.0,nan,0.9,0.0,0.0,0.3063237860798836,nan,0.0,1.0,0.0
failure,dropped_the_flag,203,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,173,183,10,True,False,True,1.0,leading,0.8571428571428571,0.31740319303103853,0.08550528596554484,-0.00136653333902359,False,0.4,0.16754929348826408,0.2,0.0,0.0,0.354552161693573,-0.17576413974165916,0.0,1.0,0.0
failure,dropped_the_flag,203,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,183,193,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.1,nan,1.0,0.0,0.0,0.3710539977997541,nan,0.0,1.0,0.0
failure,dropped_the_flag,203,latest,-10,0,OP9:9400014,OP9,9400014,3200001,193,203,10,True,False,True,1.0,leading,1.0,0.6657444834709167,0.14659947156906128,nan,False,0.0,nan,0.9,0.0,0.0,0.3063237860798836,nan,0.0,1.0,0.0
failure,tagged_while_carrying,230,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,200,210,10,True,False,True,1.0,leading,1.0,0.6833184063434601,0.1360424980521202,-0.02111394703388214,True,0.0,nan,0.2,0.0,0.0,0.44941622018814087,nan,0.0,1.0,0.0
failure,tagged_while_carrying,230,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,210,220,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.1,0.0,0.8,0.10712109804153443,nan,0.0,1.0,0.0
failure,tagged_while_carrying,230,latest,-10,0,OP9:9400014,OP9,9400014,3200001,220,230,10,True,True,True,1.0,leading,0.0,0.12933436036109924,0.04706912115216255,nan,False,0.5,0.46000543236732483,1.0,0.4,0.4,0.13057864755392073,0.3306710720062256,1.0,1.0,0.0
failure,dropped_the_flag,230,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,200,210,10,True,False,True,1.0,leading,1.0,0.6833184063434601,0.1360424980521202,-0.02111394703388214,True,0.0,nan,0.2,0.0,0.0,0.44941622018814087,nan,0.0,1.0,0.0
failure,dropped_the_flag,230,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,210,220,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.1,0.0,0.8,0.10712109804153443,nan,0.0,1.0,0.0
failure,dropped_the_flag,230,latest,-10,0,OP9:9400014,OP9,9400014,3200001,220,230,10,True,True,True,1.0,leading,0.0,0.12933436036109924,0.04706912115216255,nan,False,0.5,0.46000543236732483,1.0,0.4,0.4,0.13057864755392073,0.3306710720062256,1.0,1.0,0.0
failure,tagged_while_carrying,236,earliest,-30,-20,OP9:9400014,OP9,9400014,3200001,206,216,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.0,nan,0.0,0.0,0.4,0.16395435705780984,nan,0.0,1.0,0.0
failure,tagged_while_carrying,236,middle,-20,-10,OP9:9400014,OP9,9400014,3200001,216,226,10,False,False,True,1.0,leading,0.0,nan,nan,nan,False,0.1,nan,0.7,0.0,0.8,0.11814810708165169,nan,0.0,1.0,0.0
failure,tagged_while_carrying,236,latest,-10,0,OP9:9400014,OP9,9400014,3200001,226,236,10,True,True,True,1.0,leading,0.0,0.146415243546168,0.1136871346582969,0.056902285665273666,False,1.0,0.3497066795825958,1.0,1.0,0.0,0.13028683997690677,0.20329143603642783,1.0,1.0,0.0
