scale,strategy,pole,seed,tick,agent,is_defender,carrying,tagged,teacher_tx,teacher_ty,adapt_category,adapt_macro,adapt_residual,committed_macro,commit_ticks_left,at_boundary,wants_switch,switch_blocked,exec_tx,exec_ty,exec_residual
4v4,BREACH,A,17600008,92,1,0,0,0,4.9744,10.1956,GET_FLAG,2,0.0,2,0,1,0,0,4.9744,10.1956,0.0
4v4,BREACH,A,17600008,92,2,1,1,0,3.1531,7.4126,FORCED_HOME_CARRYING,0,2.8327,0,1,0,0,0,2.0,10.0,2.8327
4v4,BREACH,A,17600008,92,3,1,0,0,4.9744,10.1956,GET_FLAG,2,0.0,2,0,1,0,0,4.9744,10.1956,0.0
4v4,BREACH,A,17600008,93,0,0,0,1,3.4117,9.9715,FORCED_HOME_TAGGED,0,1.412,0,0,1,0,0,2.0,10.0,1.412
4v4,BREACH,A,17600008,93,1,0,0,0,3.4117,9.9715,GET_FLAG,2,0.0,2,3,0,0,0,3.4117,9.9715,0.0
4v4,BREACH,A,17600008,93,2,1,1,0,1.4537,12.0697,FORCED_HOME_CARRYING,0,2.1406,0,0,1,0,0,2.0,10.0,2.1406
4v4,BREACH,A,17600008,93,3,1,0,0,3.4117,9.9715,GET_FLAG,2,0.0,2,3,0,0,0,3.4117,9.9715,0.0
4v4,BREACH,A,17600008,94,0,0,0,1,2.643,9.987,FORCED_HOME_TAGGED,0,0.6431,0,0,1,0,0,2.0,10.0,0.6431
4v4,BREACH,A,17600008,94,1,0,0,0,2.643,9.987,GET_FLAG,2,0.0,2,2,0,0,0,2.643,9.987,0.0
4v4,BREACH,A,17600008,94,2,1,1,0,0.6743,11.5517,FORCED_HOME_CARRYING,0,2.0409,0,3,0,0,0,2.0,10.0,2.0409
4v4,BREACH,A,17600008,94,3,1,0,0,2.643,9.987,GET_FLAG,2,0.0,2,2,0,0,0,2.643,9.987,0.0
4v4,BREACH,A,17600008,95,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.8661
4v4,BREACH,A,17600008,95,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,95,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,BREACH,A,17600008,95,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,96,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8661
4v4,BREACH,A,17600008,96,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,96,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,BREACH,A,17600008,96,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,97,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.8661
4v4,BREACH,A,17600008,97,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,97,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,BREACH,A,17600008,97,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,98,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,14.8661
4v4,BREACH,A,17600008,98,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,98,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,98,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,99,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,99,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,99,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,99,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,100,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,100,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,100,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,100,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,101,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,101,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,101,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,101,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,102,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,102,1,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,102,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,102,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,103,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,103,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,2,0,1,1,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,103,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,103,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,104,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,104,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,104,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,104,3,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,105,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,105,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,105,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,105,3,1,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,2,0,1,1,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,106,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,106,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,106,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,106,3,1,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,107,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,107,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,107,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,107,3,1,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,108,0,0,0,0,17.0,10.0,GET_FLAG,2,0.0,2,2,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,108,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,108,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,1,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,108,3,1,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,109,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,2,0,1,1,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,109,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,109,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,0,1,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,109,3,1,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,110,0,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,110,1,0,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,110,2,1,0,0,17.0,10.0,GET_FLAG,2,0.0,2,3,0,0,0,17.0,10.0,0.0
4v4,BREACH,A,17600008,110,3,1,0,1,17.0,10.0,FORCED_HOME_TAGGED,0,15.0,0,0,1,0,0,2.0,10.0,15.0
4v4,BREACH,A,17600008,111,0,0,0,1,16.2413,9.955,FORCED_HOME_TAGGED,0,14.2414,0,0,1,0,0,2.0,10.0,14.2414
4v4,BREACH,A,17600008,111,1,0,0,0,16.2413,9.955,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,14.138
4v4,BREACH,A,17600008,111,2,1,1,0,14.2542,14.0353,FORCED_HOME_CARRYING,0,12.9015,2,0,1,1,0,2.0,10.0,12.9015
4v4,BREACH,A,17600008,111,3,1,0,1,16.2413,9.955,FORCED_HOME_TAGGED,0,14.2414,0,0,1,0,0,2.0,10.0,14.2414
4v4,BREACH,A,17600008,112,0,0,0,1,16.5633,10.9953,FORCED_HOME_TAGGED,0,14.5973,0,0,1,0,0,2.0,10.0,14.5973
4v4,BREACH,A,17600008,112,1,0,0,0,16.5633,10.9953,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,14.8293
4v4,BREACH,A,17600008,112,2,1,1,0,14.7748,7.8336,FORCED_HOME_CARRYING,0,12.9572,0,3,0,0,0,2.0,10.0,12.9572
4v4,BREACH,A,17600008,112,3,1,0,1,16.5633,10.9953,FORCED_HOME_TAGGED,0,14.5973,0,0,1,0,0,2.0,10.0,14.5973
4v4,BREACH,A,17600008,113,0,0,0,1,15.5685,11.4384,FORCED_HOME_TAGGED,0,13.6446,0,0,1,0,0,2.0,10.0,13.6446
4v4,BREACH,A,17600008,113,1,0,0,0,15.5685,11.4384,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,14.1216
4v4,BREACH,A,17600008,113,2,1,1,0,13.9957,7.3035,FORCED_HOME_CARRYING,0,12.295,0,2,0,0,0,2.0,10.0,12.295
4v4,BREACH,A,17600008,113,3,1,0,1,15.5685,11.4384,FORCED_HOME_TAGGED,0,13.6446,0,0,1,0,0,2.0,10.0,13.6446
4v4,BREACH,A,17600008,114,0,0,0,1,14.4856,11.3236,FORCED_HOME_TAGGED,0,12.5556,0,0,1,0,0,2.0,10.0,12.5556
4v4,BREACH,A,17600008,114,1,0,0,0,14.4856,11.3236,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,13.1113
4v4,BREACH,A,17600008,114,2,1,1,0,13.0681,5.7232,FORCED_HOME_CARRYING,0,11.8656,0,1,0,0,0,2.0,10.0,11.8656
4v4,BREACH,A,17600008,114,3,1,0,1,14.4856,11.3236,FORCED_HOME_TAGGED,0,12.5556,0,0,1,0,0,2.0,10.0,12.5556
4v4,BREACH,A,17600008,115,0,0,0,1,13.4027,11.2088,FORCED_HOME_TAGGED,0,11.4666,0,0,1,0,0,2.0,10.0,11.4666
4v4,BREACH,A,17600008,115,1,0,0,0,13.4027,11.2088,GET_FLAG,2,0.0,2,3,0,0,0,13.4027,11.2088,0.0
4v4,BREACH,A,17600008,115,2,1,1,0,11.9116,6.3024,FORCED_HOME_CARRYING,0,10.5788,0,0,1,0,0,2.0,10.0,10.5788
4v4,BREACH,A,17600008,115,3,1,0,1,13.4027,11.2088,FORCED_HOME_TAGGED,0,11.4666,0,0,1,0,0,2.0,10.0,11.4666
4v4,BREACH,A,17600008,116,0,0,0,1,12.3197,11.094,FORCED_HOME_TAGGED,0,10.3776,0,0,1,0,0,2.0,10.0,10.3776
4v4,BREACH,A,17600008,116,1,0,0,0,12.3197,11.094,GET_FLAG,2,0.0,2,2,0,0,0,12.3197,11.094,0.0
4v4,BREACH,A,17600008,116,2,1,1,0,10.6117,8.2345,FORCED_HOME_CARRYING,0,8.7908,0,3,0,0,0,2.0,10.0,8.7908
4v4,BREACH,A,17600008,116,3,1,0,0,12.3197,11.094,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,11.1353
4v4,BREACH,A,17600008,117,0,0,0,1,11.2368,10.9792,FORCED_HOME_TAGGED,0,9.2886,0,0,1,0,0,2.0,10.0,9.2886
4v4,BREACH,A,17600008,117,1,0,0,0,11.2368,10.9792,GET_FLAG,2,0.0,2,1,0,0,0,11.2368,10.9792,0.0
4v4,BREACH,A,17600008,117,2,1,1,0,9.4068,9.2697,FORCED_HOME_CARRYING,0,7.4427,0,2,0,0,0,2.0,10.0,7.4427
4v4,BREACH,A,17600008,117,3,1,0,0,11.2368,10.9792,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,10.1782
4v4,BREACH,A,17600008,118,0,0,0,1,10.1539,10.8644,FORCED_HOME_TAGGED,0,8.1996,0,0,1,0,0,2.0,10.0,8.1996
4v4,BREACH,A,17600008,118,1,0,0,0,10.1539,10.8644,GET_FLAG,2,0.0,2,0,1,0,0,10.1539,10.8644,0.0
4v4,BREACH,A,17600008,118,2,1,1,0,8.2269,10.0702,FORCED_HOME_CARRYING,0,6.2273,0,1,0,0,0,2.0,10.0,6.2273
4v4,BREACH,A,17600008,118,3,1,0,0,10.1539,10.8644,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,9.2503
4v4,BREACH,A,17600008,119,0,0,0,1,9.071,10.7496,FORCED_HOME_TAGGED,0,7.1106,0,0,1,0,0,2.0,10.0,7.1106
4v4,BREACH,A,17600008,119,1,0,0,0,9.071,10.7496,GET_FLAG,2,0.0,2,3,0,0,0,9.071,10.7496,0.0
4v4,BREACH,A,17600008,119,2,1,1,0,7.1032,10.3396,FORCED_HOME_CARRYING,0,5.1145,0,0,1,0,0,2.0,10.0,5.1145
4v4,BREACH,A,17600008,119,3,1,0,0,9.071,10.7496,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,8.3615
4v4,BREACH,A,17600008,120,0,0,0,0,7.988,10.6348,GET_FLAG,2,0.0,0,3,0,1,1,3.0,5.0,7.5254
4v4,BREACH,A,17600008,120,1,0,0,0,7.988,10.6348,GET_FLAG,2,0.0,2,2,0,0,0,7.988,10.6348,0.0
4v4,BREACH,A,17600008,120,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,120,3,1,0,0,7.988,10.6348,GET_FLAG,2,0.0,2,3,0,0,0,7.988,10.6348,0.0
4v4,BREACH,A,17600008,121,0,0,0,0,6.9051,10.52,GET_FLAG,2,0.0,0,2,0,1,1,3.0,5.0,6.7616
4v4,BREACH,A,17600008,121,1,0,0,0,6.9051,10.52,GET_FLAG,2,0.0,2,1,0,0,0,6.9051,10.52,0.0
4v4,BREACH,A,17600008,121,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,121,3,1,0,0,6.9051,10.52,GET_FLAG,2,0.0,2,2,0,0,0,6.9051,10.52,0.0
4v4,BREACH,A,17600008,122,0,0,0,0,5.8222,10.4052,GET_FLAG,2,0.0,0,1,0,1,1,3.0,5.0,6.0976
4v4,BREACH,A,17600008,122,1,0,0,0,5.8222,10.4052,GET_FLAG,2,0.0,2,0,1,0,0,5.8222,10.4052,0.0
4v4,BREACH,A,17600008,122,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,122,3,1,0,0,5.8222,10.4052,GET_FLAG,2,0.0,2,1,0,0,0,5.8222,10.4052,0.0
4v4,BREACH,A,17600008,123,0,0,0,0,4.7392,10.2904,GET_FLAG,2,0.0,0,0,1,1,0,3.0,5.0,5.5689
4v4,BREACH,A,17600008,123,1,0,0,0,4.7392,10.2904,GET_FLAG,2,0.0,2,3,0,0,0,4.7392,10.2904,0.0
4v4,BREACH,A,17600008,123,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,123,3,1,0,0,4.7392,10.2904,GET_FLAG,2,0.0,2,0,1,0,0,4.7392,10.2904,0.0
4v4,BREACH,A,17600008,124,0,0,0,0,3.6563,10.1756,GET_FLAG,2,0.0,2,3,0,0,0,3.6563,10.1756,0.0
4v4,BREACH,A,17600008,124,1,0,0,0,3.6563,10.1756,GET_FLAG,2,0.0,2,2,0,0,0,3.6563,10.1756,0.0
4v4,BREACH,A,17600008,124,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,124,3,1,0,0,3.6563,10.1756,GET_FLAG,2,0.0,2,3,0,0,0,3.6563,10.1756,0.0
4v4,BREACH,A,17600008,125,0,0,0,0,2.7544,10.08,GET_FLAG,2,0.0,2,2,0,0,0,2.7544,10.08,0.0
4v4,BREACH,A,17600008,125,1,0,0,0,2.7544,10.08,GET_FLAG,2,0.0,2,1,0,0,0,2.7544,10.08,0.0
4v4,BREACH,A,17600008,125,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,125,3,1,0,0,2.7544,10.08,GET_FLAG,2,0.0,2,2,0,0,0,2.7544,10.08,0.0
4v4,BREACH,A,17600008,126,0,0,0,0,2.3399,10.036,GET_FLAG,2,0.0,2,1,0,0,0,2.3399,10.036,0.0
4v4,BREACH,A,17600008,126,1,0,0,0,2.3399,10.036,GET_FLAG,2,0.0,2,0,1,0,0,2.3399,10.036,0.0
4v4,BREACH,A,17600008,126,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,126,3,1,0,0,2.3399,10.036,GET_FLAG,2,0.0,2,1,0,0,0,2.3399,10.036,0.0
4v4,BREACH,A,17600008,127,0,0,0,0,1.6748,10.1564,GET_FLAG,2,0.0,2,0,1,0,0,1.6748,10.1564,0.0
4v4,BREACH,A,17600008,127,1,0,0,0,1.6748,10.1564,GET_FLAG,2,0.0,2,3,0,0,0,1.6748,10.1564,0.0
4v4,BREACH,A,17600008,127,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,127,3,1,0,0,1.6748,10.1564,GET_FLAG,2,0.0,2,0,1,0,0,1.6748,10.1564,0.0
4v4,BREACH,A,17600008,128,0,0,0,0,1.0705,10.1671,GET_FLAG,2,0.0,2,3,0,0,0,1.0705,10.1671,0.0
4v4,BREACH,A,17600008,128,1,0,0,0,1.0705,10.1671,GET_FLAG,2,0.0,2,2,0,0,0,1.0705,10.1671,0.0
4v4,BREACH,A,17600008,128,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,128,3,1,0,0,1.0705,10.1671,GET_FLAG,2,0.0,2,3,0,0,0,1.0705,10.1671,0.0
4v4,BREACH,A,17600008,129,0,0,0,0,0.6,9.5153,GET_FLAG,2,0.0,2,2,0,0,0,0.6,9.5153,0.0
4v4,BREACH,A,17600008,129,1,0,0,0,0.6,9.5153,GET_FLAG,2,0.0,2,1,0,0,0,0.6,9.5153,0.0
4v4,BREACH,A,17600008,129,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,129,3,1,0,0,0.6,9.5153,GET_FLAG,2,0.0,2,2,0,0,0,0.6,9.5153,0.0
4v4,BREACH,A,17600008,130,0,0,0,0,1.0,8.4572,GET_FLAG,2,0.0,2,1,0,0,0,1.0,8.4572,0.0
4v4,BREACH,A,17600008,130,1,0,0,0,1.0,8.4572,GET_FLAG,2,0.0,2,0,1,0,0,1.0,8.4572,0.0
4v4,BREACH,A,17600008,130,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,130,3,1,0,0,1.0,8.4572,GET_FLAG,2,0.0,2,1,0,0,0,1.0,8.4572,0.0
4v4,BREACH,A,17600008,131,0,0,0,0,2.4355,8.5507,GET_FLAG,2,0.0,2,0,1,0,0,2.4355,8.5507,0.0
4v4,BREACH,A,17600008,131,1,0,0,0,2.4355,8.5507,GET_FLAG,2,0.0,2,3,0,0,0,2.4355,8.5507,0.0
4v4,BREACH,A,17600008,131,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,131,3,1,0,0,2.4355,8.5507,GET_FLAG,2,0.0,2,0,1,0,0,2.4355,8.5507,0.0
4v4,BREACH,A,17600008,132,0,0,0,0,2.8859,9.5276,GET_FLAG,2,0.0,2,3,0,0,0,2.8859,9.5276,0.0
4v4,BREACH,A,17600008,132,1,0,0,0,2.8859,9.5276,GET_FLAG,2,0.0,2,2,0,0,0,2.8859,9.5276,0.0
4v4,BREACH,A,17600008,132,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,132,3,1,0,0,2.8859,9.5276,GET_FLAG,2,0.0,2,3,0,0,0,2.8859,9.5276,0.0
4v4,BREACH,A,17600008,133,0,0,0,0,2.6038,10.243,GET_FLAG,2,0.0,2,2,0,0,0,2.6038,10.243,0.0
4v4,BREACH,A,17600008,133,1,0,0,0,2.6038,10.243,GET_FLAG,2,0.0,2,1,0,0,0,2.6038,10.243,0.0
4v4,BREACH,A,17600008,133,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,133,3,1,0,0,2.6038,10.243,GET_FLAG,2,0.0,2,2,0,0,0,2.6038,10.243,0.0
4v4,BREACH,A,17600008,134,0,0,0,0,2.2324,10.6536,GET_FLAG,2,0.0,2,1,0,0,0,2.2324,10.6536,0.0
4v4,BREACH,A,17600008,134,1,0,0,0,2.2324,10.6536,GET_FLAG,2,0.0,2,0,1,0,0,2.2324,10.6536,0.0
4v4,BREACH,A,17600008,134,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,134,3,1,0,0,2.2324,10.6536,GET_FLAG,2,0.0,2,1,0,0,0,2.2324,10.6536,0.0
4v4,BREACH,A,17600008,135,0,0,0,0,1.8341,10.7982,GET_FLAG,2,0.0,2,0,1,0,0,1.8341,10.7982,0.0
4v4,BREACH,A,17600008,135,1,0,0,0,1.8341,10.7982,GET_FLAG,2,0.0,2,3,0,0,0,1.8341,10.7982,0.0
4v4,BREACH,A,17600008,135,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,0,1,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,135,3,1,0,0,1.8341,10.7982,GET_FLAG,2,0.0,2,0,1,0,0,1.8341,10.7982,0.0
4v4,BREACH,A,17600008,136,0,0,0,0,1.4153,10.4467,GET_FLAG,2,0.0,2,3,0,0,0,1.4153,10.4467,0.0
4v4,BREACH,A,17600008,136,1,0,0,0,1.4153,10.4467,GET_FLAG,2,0.0,2,2,0,0,0,1.4153,10.4467,0.0
4v4,BREACH,A,17600008,136,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,3,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,136,3,1,0,0,1.4153,10.4467,GET_FLAG,2,0.0,2,3,0,0,0,1.4153,10.4467,0.0
4v4,BREACH,A,17600008,137,0,0,0,0,1.4276,9.8035,GET_FLAG,2,0.0,2,2,0,0,0,1.4276,9.8035,0.0
4v4,BREACH,A,17600008,137,1,0,0,0,1.4276,9.8035,GET_FLAG,2,0.0,2,1,0,0,0,1.4276,9.8035,0.0
4v4,BREACH,A,17600008,137,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,2,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,137,3,1,0,0,1.4276,9.8035,GET_FLAG,2,0.0,2,2,0,0,0,1.4276,9.8035,0.0
4v4,BREACH,A,17600008,138,0,0,0,0,2.2154,9.6326,GET_FLAG,2,0.0,2,1,0,0,0,2.2154,9.6326,0.0
4v4,BREACH,A,17600008,138,1,0,0,0,2.2154,9.6326,GET_FLAG,2,0.0,2,0,1,0,0,2.2154,9.6326,0.0
4v4,BREACH,A,17600008,138,2,1,1,0,2.0,10.0,FORCED_HOME_CARRYING,0,0.0,0,1,0,0,0,2.0,10.0,0.0
4v4,BREACH,A,17600008,138,3,1,0,0,2.2154,9.6326,GET_FLAG,2,0.0,2,1,0,0,0,2.2154,9.6326,0.0
4v4,BREACH,A,17600008,139,0,0,0,0,2.5904,9.3525,GET_FLAG,2,0.0,2,0,1,0,0,2.5904,9.3525,0.0
4v4,BREACH,A,17600008,139,1,0,0,0,2.5904,9.3525,GET_FLAG,2,0.0,2,3,0,0,0,2.5904,9.3525,0.0
