scale,style,seed,arm,tick,agent,native_target_x,native_target_y,desired_bearing_degrees,effective_bearing_degrees,committed_w50_idx_before,trace_hash,requested_w50_idx,committed_w50_idx,commit_ticks_left_before,decision_boundary,target_jump_cells,bearing_change_degrees,switch_request,blocked_switch,stale_switch,adopted,decision_lag_ticks,lag_censored,alive,carrying,tagged
4v4,BREACH,19600012,I1_W50_NO_COMMIT,116,2,3.296461,9.896498,168.257723,128.153159,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,0.183561,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,116,3,3.296461,9.896498,-159.989172,36.244623,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,3.666469,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,117,0,2.590538,9.952855,103.649921,34.467938,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,0.708169,11.379913,0,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,117,1,2.0,10.0,175.435469,165.731496,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,7.3e-05,0,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,117,2,2.590538,9.952855,169.887954,79.956095,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,0.708169,1.63023,0,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,117,3,2.590538,9.952855,-152.995495,1.994193,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,0.708169,6.993677,0,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,118,0,2.26899,9.978525,107.941592,150.670487,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.322571,4.291671,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,118,1,2.0,10.0,-55.227521,173.010086,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,129.33701,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,118,2,2.26899,9.978525,162.700076,164.451806,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.322571,7.187877,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,118,3,2.26899,9.978525,-127.939313,-176.712642,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.322571,25.056182,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,119,0,1.764477,10.33922,117.552842,151.698333,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.620188,9.611249,0,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,119,1,2.0,10.0,-15.791394,164.699386,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,39.436127,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,119,2,1.764477,10.33922,157.868796,166.860075,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.620188,4.83128,0,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,119,3,1.764477,10.33922,-144.637216,-172.199594,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.620188,16.697904,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,120,0,1.090421,10.257237,122.099431,143.768939,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.679024,4.546589,0,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,120,1,2.0,10.0,11.864373,120.397517,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,27.655767,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,120,2,1.090421,10.257237,167.190421,166.049918,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.679024,9.321625,0,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,120,3,1.090421,10.257237,-128.653791,-163.957729,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.679024,15.983426,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,121,0,0.509593,9.68689,-139.499473,127.158729,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.814038,98.401096,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,121,1,2.0,10.0,53.5658,113.394057,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,41.701427,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,121,2,0.509593,9.68689,-177.937291,156.244687,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.814038,14.872288,0,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,121,3,0.509593,9.68689,-105.598111,-167.404885,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.814038,23.05568,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,122,0,0.890542,8.497047,-44.850668,-90.604115,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.249339,94.648805,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,122,1,2.0,10.0,99.779373,135.470177,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,46.213572,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,122,2,0.890542,8.497047,-93.352159,-135.436133,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.249339,84.585132,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,122,3,0.890542,8.497047,-87.737478,-125.106807,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.249339,17.860633,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,123,0,2.293037,8.299847,0.366371,90.0,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.416291,45.217039,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,123,1,2.0,10.0,116.94992,151.057716,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,17.170548,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,123,2,2.293037,8.299847,8.176027,163.739108,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.416291,101.528186,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,123,3,2.293037,8.299847,-69.902698,-155.357726,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.416291,17.83478,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,124,0,2.389309,9.234284,40.525461,5.189172,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,0.939384,40.15909,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,124,1,1.578894,11.065903,113.867356,170.519992,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.146071,3.082565,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,124,2,2.389309,9.234284,68.296018,3.551103,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,0.939384,60.119992,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,124,3,2.389309,9.234284,169.176046,-18.842746,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,0.939384,120.921256,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,125,0,1.948675,10.230158,53.205067,122.604747,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,12.679606,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,125,1,2.609928,8.328491,-42.90477,-20.88624,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,2.925142,156.772126,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,125,2,1.948675,10.230158,133.283634,157.785833,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,64.987615,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,125,3,1.948675,10.230158,148.056317,161.817453,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,21.119729,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,126,0,0.907598,9.910658,-65.802224,149.480571,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,119.007291,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,126,1,2.920248,9.837642,40.949597,31.894167,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.540725,83.854367,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,126,2,0.907598,9.910658,170.873803,155.816141,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,37.59017,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,126,3,0.907598,9.910658,-162.029063,-178.407816,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,49.91462,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,127,0,1.205983,8.3501,-83.89797,-112.926151,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.588828,18.095746,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,127,1,2.795111,9.804881,70.129791,41.0549,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,0.129354,29.180194,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,127,2,1.205983,8.3501,-95.813283,-153.507608,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.588828,93.312914,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,127,3,1.205983,8.3501,-117.700732,-135.376677,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.588828,44.328332,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,128,0,2.293012,8.415591,-73.864592,-126.36863,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,10.033378,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,128,1,4.393791,10.838011,49.067369,37.071549,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.903453,21.062422,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,128,2,2.293012,8.415591,-8.202385,-177.556385,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,87.610898,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,128,3,2.293012,8.415591,-100.955073,-155.013507,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,16.745659,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,129,0,3.006492,9.238311,-46.376719,-31.448029,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.089,27.487873,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,129,1,4.227762,14.166352,76.081334,71.710025,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,17,0,0,1,3.33248,27.013966,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,129,2,3.006492,9.238311,57.512935,1.674535,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.089,65.715319,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,129,3,3.006492,9.238311,-38.629434,-24.593134,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.089,62.325639,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,130,0,3.268444,10.295336,24.558127,12.914955,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,70.934846,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,130,1,2.139645,6.323837,-91.449812,-82.478143,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,0,0,0,1,8.115743,167.531147,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,130,2,3.268444,10.295336,56.303581,31.011379,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,1.209354,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,130,3,3.268444,10.295336,110.776241,58.514238,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,149.405675,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,131,0,2.249915,10.680717,172.836333,-179.621832,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,148.278206,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,131,1,4.647844,7.669827,-28.616512,-16.972437,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,2.846533,62.8333,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,131,2,2.249915,10.680717,143.620304,173.716199,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,87.316723,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,131,3,2.249915,10.680717,148.982789,167.131035,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,38.206548,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,132,0,1.295765,9.498693,-125.97499,-132.033528,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.519073,61.188677,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,132,1,3.952881,9.214725,10.641868,-9.770357,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.694014,39.25838,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,132,2,1.295765,9.498693,-122.901801,-133.372369,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.519073,93.477895,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,132,3,1.295765,9.498693,-154.056679,-148.242895,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.519073,56.960532,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,133,0,2.194976,8.884413,-77.370102,-119.31731,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,48.604888,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,133,1,4.925381,11.391933,49.718543,38.935142,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,2.384531,39.076674,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,133,2,2.194976,8.884413,-49.519809,-137.249516,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,73.381992,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,133,3,2.194976,8.884413,-76.338677,-141.820734,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,77.718002,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,134,0,3.058055,9.188614,-36.923415,-30.260378,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,0.91512,40.446688,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,134,1,4.501712,14.35776,74.395839,72.874236,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,17,0,0,1,2.995935,24.677296,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,134,2,3.058055,9.188614,21.073092,-3.359861,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,0.91512,70.592901,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,134,3,3.058055,9.188614,-44.090321,-29.039076,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,0.91512,32.248356,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,135,0,3.350986,10.237476,6.974408,10.708331,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,43.897823,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,135,1,2.14628,5.538663,-116.714189,-105.718874,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,0,0,0,1,9.128228,168.889972,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,135,2,3.350986,10.237476,62.388573,38.154129,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,41.315482,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,135,3,3.350986,10.237476,70.006634,31.073424,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,114.096955,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,136,0,4.427174,10.070919,-25.420838,-0.440815,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,32.395246,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,136,1,2.563997,5.359003,-116.736242,-109.231522,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,0,0,0,1,0.454714,0.022053,0,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,136,2,4.427174,10.070919,45.37374,48.500639,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,17.014833,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,136,3,4.427174,10.070919,63.18382,58.25218,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,6.822814,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,137,0,4.389337,8.982576,-67.370658,-63.689219,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.089,41.94982,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,137,1,4.127543,13.472704,74.220854,63.291055,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,16,0,0,1,8.262979,169.042904,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,137,2,4.389337,8.982576,92.153893,-36.012666,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.089,46.780153,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,137,3,4.389337,8.982576,-118.304012,-87.786824,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.089,178.512168,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,138,0,2.810502,8.811904,-127.622148,-34.568533,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.588033,60.25149,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,138,1,2.779154,11.211575,81.970701,17.410287,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,2.632653,7.749846,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,138,2,2.810502,8.811904,-157.774991,-107.156098,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.588033,110.071116,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,138,3,2.810502,8.811904,160.504574,89.412239,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,1.588033,81.191414,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,139,0,2.591119,9.878577,135.157611,26.654779,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,97.220242,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,139,1,0.741399,10.813472,153.186767,173.45582,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,2.076279,71.216067,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,139,2,2.591119,9.878577,-157.37351,-102.842959,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,0.401481,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,139,3,2.591119,9.878577,117.840186,71.132321,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,15,0,0,1,1.089,42.664388,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,140,0,1.619205,10.369805,148.52094,166.304996,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,13.363329,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,140,1,3.057754,8.980342,-13.300751,-15.258278,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,14,0,0,1,2.953958,166.487518,1,0,0,1,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,140,2,1.619205,10.369805,-172.280522,-178.463578,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,14.907011,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,140,3,1.619205,10.369805,128.355548,146.544838,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.089,10.515362,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,141,0,1.01625,9.462961,-127.854687,-132.115719,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,83.624373,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,141,1,2.0,10.0,53.486732,121.163194,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,1.469199,66.787483,1,0,0,0,,0,1,1,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,141,2,1.01625,9.462961,-156.253753,-147.007032,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,16.026769,1,0,0,1,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,141,3,1.01625,9.462961,160.018584,-170.212165,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,1.089,31.663036,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,142,0,1.084121,8.76286,-66.556494,-131.811261,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,4,0,0,1,0.703383,61.298194,1,0,0,0,,0,1,0,0
4v4,BREACH,19600012,I1_W50_NO_COMMIT,142,1,2.0,10.0,101.892714,138.868262,0,24bd7e2792706a27f1ebf11389b77535d246772fba1600dbb1a82bde5bcf2b58,5,0,0,1,0.0,48.405983,1,0,0,0,,0,1,1,0
