seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,genome_id,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
20600080,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,985,215,34,206,467,0
20600081,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,425,775,124,116,229,0
20600082,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1090,110,11,229,514,0
20600083,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,965,235,85,155,456,0
20600084,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1060,140,13,227,501,0
20600085,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,390,810,199,41,258,0
20600086,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1025,175,53,187,475,0
20600087,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1120,80,13,227,515,0
20600088,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1010,190,32,208,476,0
20600089,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,630,570,88,152,305,0
20600090,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,895,305,87,153,398,0
20600091,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1000,200,8,232,448,0
20600092,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1095,105,4,236,535,0
20600093,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,910,290,44,196,411,0
20600094,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1025,175,25,215,475,0
20600095,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1055,145,13,227,508,0
20600096,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,965,235,69,171,441,0
20600097,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,865,335,73,167,379,0
20600098,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1090,110,136,104,509,0
20600099,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,875,325,58,182,371,0
20600100,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,940,260,0,240,438,0
20600101,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,950,250,100,140,439,0
20600102,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,980,220,92,148,456,0
20600103,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,575,625,146,94,283,0
20600104,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,955,245,99,141,437,0
20600105,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1070,130,41,199,498,0
20600106,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,990,210,61,179,439,0
20600107,B,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1200,240,770,430,21,219,315,0
20600108,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,965,235,75,165,459,0
20600109,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1080,120,13,227,519,0
20600110,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,865,335,27,213,374,0
20600111,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,165,1035,213,27,157,0
20600112,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,950,250,89,151,428,0
20600113,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1090,110,15,225,511,0
20600114,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,845,355,118,122,405,0
20600115,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,935,265,78,162,432,0
20600116,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1070,130,16,224,489,0
20600117,B,5A_1D,0,"1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1200,240,985,215,84,156,444,0
20600118,B,5A_1D,0,"1,2,3,4,5",3,2,1,0,240,6,SDS_PARENT_OP7,1200,240,870,330,100,140,425,0
20600119,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1080,120,5,235,503,0
20600120,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1045,155,8,232,496,0
20600121,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,975,225,13,227,388,0
20600122,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,840,360,27,213,367,0
20600123,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,800,400,104,136,409,0
20600124,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,855,345,13,227,359,0
20600125,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,940,260,5,235,420,0
20600126,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,950,250,64,176,433,0
20600127,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,955,245,28,212,447,0
20600128,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,995,205,13,227,459,0
20600129,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,950,250,0,240,432,0
20600130,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,965,235,29,211,422,0
20600131,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,400,800,133,107,252,0
20600132,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,865,335,6,234,401,0
20600133,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1015,185,19,221,472,0
20600134,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,895,305,44,196,392,0
20600135,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,725,475,92,148,373,0
20600136,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,315,885,183,57,225,0
20600137,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,910,290,58,182,409,0
20600138,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1070,130,88,152,482,0
20600139,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,975,225,48,192,454,0
20600140,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,995,205,41,199,475,0
20600141,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,975,225,45,195,445,0
20600142,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1010,190,19,221,478,0
20600143,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,150,1050,211,29,163,0
20600144,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,870,330,109,131,392,0
20600145,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,815,385,106,134,357,0
20600146,B,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1200,240,750,450,9,231,307,0
20600147,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,345,855,193,47,229,0
20600148,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,955,245,15,225,447,0
20600149,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1010,190,13,227,463,0
20600150,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,925,275,80,160,441,0
20600151,B,5A_1D,0,"1,2,3,4,5",5,0,1,0,240,6,SDS_PARENT_OP7,1200,240,780,420,49,191,371,0
20600152,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1085,115,94,146,506,0
20600153,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1050,150,17,223,478,0
20600154,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1000,200,12,228,468,0
20600155,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1090,110,38,202,522,0
20600156,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,145,1055,206,34,152,0
20600157,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,970,230,17,223,435,0
20600158,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1105,95,32,208,506,0
20600159,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,950,250,8,232,465,0
20600160,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1035,165,67,173,451,0
20600161,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1110,90,12,228,533,0
20600162,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,940,260,45,195,445,0
20600163,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,945,255,16,224,450,0
20600164,B,5A_1D,0,"1,2,3,4,5",2,1,1,0,240,6,SDS_PARENT_OP7,1200,240,945,255,83,157,424,0
20600165,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,920,280,31,209,388,0
20600166,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1030,170,41,199,492,0
20600167,B,5A_1D,0,"1,2,3,4,5",0,1,0,0,240,6,SDS_PARENT_OP7,1200,240,1040,160,112,128,476,0
20600168,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,950,250,52,188,445,0
20600169,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,875,325,15,225,386,0
20600170,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,925,275,65,175,436,0
20600171,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,925,275,18,222,403,0
20600172,B,5A_1D,0,"1,2,3,4,5",1,1,0,1,240,6,SDS_PARENT_OP7,1200,240,1000,200,103,137,477,0
20600173,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,915,285,8,232,392,0
20600174,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1060,140,2,238,489,0
20600175,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,960,240,47,193,437,0
20600176,B,5A_1D,0,"1,2,3,4,5",4,0,1,0,240,6,SDS_PARENT_OP7,1200,240,840,360,62,178,383,0
20600177,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,940,260,103,137,456,0
20600178,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,980,220,8,232,480,0
20600179,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,935,265,17,223,390,0
20600180,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1105,95,53,187,538,0
20600181,B,5A_1D,0,"1,2,3,4,5",2,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1015,185,11,229,481,0
20600182,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1030,170,20,220,485,0
20600183,B,5A_1D,0,"1,2,3,4,5",3,1,1,0,240,6,SDS_PARENT_OP7,1200,240,910,290,109,131,427,0
20600184,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,990,210,56,184,461,0
20600185,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,915,285,11,229,455,0
20600186,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,965,235,33,207,463,0
20600187,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1045,155,15,225,460,0
20600188,B,5A_1D,0,"1,2,3,4,5",3,0,1,0,240,6,SDS_PARENT_OP7,1200,240,900,300,18,222,398,0
20600189,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1050,150,5,235,508,0
20600190,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,985,215,111,129,453,0
20600191,B,5A_1D,0,"1,2,3,4,5",1,0,1,0,240,6,SDS_PARENT_OP7,1200,240,1015,185,19,221,444,0
20600192,B,5A_1D,0,"1,2,3,4,5",0,0,0,1,240,6,SDS_PARENT_OP7,1200,240,1050,150,32,208,480,0
