scale,style,seed,arm,trace_hash,n_ticks,n_agents,eligible_agent_ticks,E_v,E_x_rmse_cells,E_x_p90_cells,mean_target_endpoint_error_cells,mean_direction_error_degrees,switch_requests,blocked_switch_fraction,mean_decision_lag_ticks,p95_decision_lag_ticks,censored_switch_fraction,stale_target_fraction,semantic_execution_fraction,forced_home_carrying_fraction,tagged_redirect_fraction,macro_early_end_fraction
4v4,BREACH,19500010,I2_W50_CURRENT_COMMIT,0fddd9ea12a0fe5a5cb4b49795f1984b917a50a190b7959b33ef340c5398d8a8,240,4,943,1.0217853780655666,2.531288375307162,3.725429034368566,2.543414360744079,82.64317604485751,885,0.9008205656744287,0.008620689655172414,0.0,0.8997044942458572,0.6645833333333333,0.0,0.0,0.015625,0.0
4v4,BREACH,19500010,I3_FULL_CURRENT_MACRO,0fddd9ea12a0fe5a5cb4b49795f1984b917a50a190b7959b33ef340c5398d8a8,240,4,943,0.8895779252896485,1.7416055046335541,2.6685807025615915,1.5392904257713265,71.40947809910989,885,0.8704730167956336,0.0,0.0,0.8704730167956336,0.6135416666666667,0.8489583333333333,0.23645833333333333,0.015625,0.16853932584269662
4v4,BREACH,19500011,I0_CONTINUOUS_ORACLE,87e9768f69f4ef0cb560b71deb7e88935081bad8e69fc36a1e30446f667e1fc3,240,4,724,0.0,0.0,0.0,0.0,2.836804564225e-07,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22291666666666665,0.0
4v4,BREACH,19500011,I1_W50_NO_COMMIT,87e9768f69f4ef0cb560b71deb7e88935081bad8e69fc36a1e30446f667e1fc3,240,4,724,0.5479835712286816,1.8412296612955492,2.920716701189286,1.7339987998206547,26.334143153887247,584,0.6887358578756969,0.25011229094355636,0.5124999999999975,0.6784833842177906,0.0,0.0,0.0,0.22291666666666665,0.0
4v4,BREACH,19500011,I2_W50_CURRENT_COMMIT,87e9768f69f4ef0cb560b71deb7e88935081bad8e69fc36a1e30446f667e1fc3,240,4,724,0.749037666435236,2.608368459003383,4.326924477830075,2.8276408524397874,51.77981417880931,584,0.796176350250797,0.5472610722610722,3.562499999999999,0.768760406713123,0.49374999999999997,0.0,0.0,0.22291666666666665,0.0
4v4,BREACH,19500011,I3_FULL_CURRENT_MACRO,87e9768f69f4ef0cb560b71deb7e88935081bad8e69fc36a1e30446f667e1fc3,240,4,724,0.6977439330506077,2.0830566529434167,3.501026279823191,2.038347256947159,50.07711769977098,584,0.8066478018691299,0.42660747257521453,2.0749999999999966,0.7929570667246724,0.3416666666666667,0.903125,0.15000000000000002,0.22291666666666665,0.5679012345679012
4v4,BREACH,19500012,I0_CONTINUOUS_ORACLE,488970a6ef769be13258f0c8cb6bdadcb3cd4400f3751aee2ce1252ae9064b94,240,4,907,0.0,0.0,0.0,0.0,3.046514932687768e-07,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
4v4,BREACH,19500012,I1_W50_NO_COMMIT,488970a6ef769be13258f0c8cb6bdadcb3cd4400f3751aee2ce1252ae9064b94,240,4,907,0.7527409839362958,1.9160456774328969,2.906332577678883,1.6377890851411154,39.77790900845282,827,0.7215820135966629,0.05813767513274902,0.25,0.7143816401575218,0.0,0.0,0.0,0.05,0.0
4v4,BREACH,19500012,I2_W50_CURRENT_COMMIT,488970a6ef769be13258f0c8cb6bdadcb3cd4400f3751aee2ce1252ae9064b94,240,4,907,0.9606883146024531,2.6850651075412197,4.014509242815567,2.59611961444381,77.02216401289397,827,0.8839025305535915,0.1498378298687896,0.512499999999998,0.8754473489710974,0.6427083333333333,0.0,0.0,0.05,0.0
4v4,BREACH,19500012,I3_FULL_CURRENT_MACRO,488970a6ef769be13258f0c8cb6bdadcb3cd4400f3751aee2ce1252ae9064b94,240,4,907,0.8519791633545857,1.9625153868381238,2.87351345712765,1.5546741582430381,68.52202263049867,827,0.8573761095055363,0.08846153846153847,0.0,0.8549837650079286,0.5708333333333334,0.865625,0.22604166666666667,0.05,0.2711864406779661
4v4,BREACH,19500013,I0_CONTINUOUS_ORACLE,a7de3c48a734d5d68265a74e40c4ac6040e9106bff2f00d1caa2692da386f0cb,240,4,518,0.0,0.0,0.0,0.0,3.2323063668526807e-07,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41770833333333335,0.0
4v4,BREACH,19500013,I1_W50_NO_COMMIT,a7de3c48a734d5d68265a74e40c4ac6040e9106bff2f00d1caa2692da386f0cb,240,4,518,0.4109377563501843,1.8893501579920358,2.6146563553683846,1.9066623407776113,9.597590295184613,258,0.5959344474969475,1.2106176900584795,8.099999999999998,0.4988566988566988,0.0,0.0,0.0,0.41770833333333335,0.0
4v4,BREACH,19500013,I2_W50_CURRENT_COMMIT,a7de3c48a734d5d68265a74e40c4ac6040e9106bff2f00d1caa2692da386f0cb,240,4,518,0.4653910861741053,2.18421241779554,3.238970376406076,2.5439407371174054,17.43253011204913,258,0.7131428467365967,1.6009396400700748,8.724999999999998,0.5850480248917749,0.4,0.0,0.0,0.41770833333333335,0.0
4v4,BREACH,19500013,I3_FULL_CURRENT_MACRO,a7de3c48a734d5d68265a74e40c4ac6040e9106bff2f00d1caa2692da386f0cb,240,4,518,0.48868927016468694,2.1701970420670595,3.0566402750714254,1.73744912030569,18.539386555147942,258,0.7216843052780553,1.622598918794571,8.899999999999999,0.6167921488233988,0.11666666666666667,0.9729166666666667,0.059375,0.41770833333333335,0.7584269662921348
4v4,BREACH,19500014,I0_CONTINUOUS_ORACLE,d3e7ab5f898dc99c91b83864d5cb6ec72d9acdbbee6bb1c070067738d081c876,240,4,937,0.0,0.0,0.0,0.0,2.7963355679463004e-07,865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875,0.0
4v4,BREACH,19500014,I1_W50_NO_COMMIT,d3e7ab5f898dc99c91b83864d5cb6ec72d9acdbbee6bb1c070067738d081c876,240,4,937,0.761760753742698,1.8692642112091735,2.8157232071797242,1.6244095285481919,42.32953355684292,865,0.7214122500090256,0.01925925925925926,0.0,0.7190972367191345,0.0,0.0,0.0,0.021875,0.0
4v4,BREACH,19500014,I2_W50_CURRENT_COMMIT,d3e7ab5f898dc99c91b83864d5cb6ec72d9acdbbee6bb1c070067738d081c876,240,4,937,1.0053249188606845,2.5659041533255365,3.79180188571526,2.639440010327526,78.75592113040626,865,0.8647103729309,0.025669642857142856,0.0,0.8624115102073555,0.6375,0.0,0.0,0.021875,0.0
4v4,BREACH,19500014,I3_FULL_CURRENT_MACRO,d3e7ab5f898dc99c91b83864d5cb6ec72d9acdbbee6bb1c070067738d081c876,240,4,937,0.8837259123366829,1.7806515331191948,2.672250750287961,1.5777569865210692,70.3842765979256,865,0.867100158275916,0.006578947368421052,0.0,0.8659480845431972,0.5916666666666667,0.8635416666666667,0.234375,0.021875,0.20577617328519857
4v4,BREACH,19500015,I0_CONTINUOUS_ORACLE,767a02869e1833242352923a01ba684c0cd63521aca94f15fc2b88cfb6492bd5,240,4,716,0.0,0.0,0.0,0.0,3.06974490931313e-07,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23125,0.0
4v4,BREACH,19500015,I1_W50_NO_COMMIT,767a02869e1833242352923a01ba684c0cd63521aca94f15fc2b88cfb6492bd5,240,4,716,0.5149031763254279,2.1963212522487865,3.1560659598695255,1.6702823308923556,19.506450045627535,461,0.5982939635069529,0.37263888888888885,0.3874999999999993,0.5743720826779174,0.0,0.0,0.0,0.23125,0.0
4v4,BREACH,19500015,I2_W50_CURRENT_COMMIT,767a02869e1833242352923a01ba684c0cd63521aca94f15fc2b88cfb6492bd5,240,4,716,0.5978797844336259,2.922977199249011,4.428324865584575,2.6360112719029165,34.54100876246118,461,0.7291773231851228,0.5862811583577713,4.2124999999999995,0.7009244089077598,0.4375,0.0,0.0,0.23125,0.0
4v4,BREACH,19500015,I3_FULL_CURRENT_MACRO,767a02869e1833242352923a01ba684c0cd63521aca94f15fc2b88cfb6492bd5,240,4,716,0.6225945763897088,2.6646577726333227,4.319437566559504,2.38796241844498,35.447411654432024,461,0.7509230307715383,0.6981185481185481,5.287499999999994,0.718432828358582,0.2645833333333333,0.8739583333333333,0.11979166666666666,0.23125,0.6
4v4,BREACH,19500016,I0_CONTINUOUS_ORACLE,cbeb5d30ed6b92197e054266f892570892b871f71ad593e3e14e0992abce1793,240,4,943,0.0,0.0,0.0,0.0,3.106913235843439e-07,877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0
4v4,BREACH,19500016,I1_W50_NO_COMMIT,cbeb5d30ed6b92197e054266f892570892b871f71ad593e3e14e0992abce1793,240,4,943,0.7878813800830946,1.9904741474992351,3.050616685906511,1.6235314962764722,39.37672026921807,877,0.7306369114799491,0.004310344827586207,0.0,0.7295005478435854,0.0,0.0,0.0,0.015625,0.0
4v4,BREACH,19500016,I2_W50_CURRENT_COMMIT,cbeb5d30ed6b92197e054266f892570892b871f71ad593e3e14e0992abce1793,240,4,943,1.0326628703234626,2.581524403523532,3.909954916860982,2.6250523615029313,79.16027889442177,877,0.8665621747309902,0.017679900744416874,0.0,0.864284258583211,0.6291666666666667,0.0,0.0,0.015625,0.0
4v4,BREACH,19500016,I3_FULL_CURRENT_MACRO,cbeb5d30ed6b92197e054266f892570892b871f71ad593e3e14e0992abce1793,240,4,943,0.8939354503812108,1.8094163746616438,2.6601880991625038,1.584734246274706,68.63121130790407,877,0.8701340798085748,0.014569256756756757,0.0,0.8678561636607958,0.5989583333333333,0.8395833333333333,0.23333333333333334,0.015625,0.19708029197080293
