scale,style,seed,arm,tick,agent,E_v_tick,trace_hash
4v4,GUARD,19500011,I3_FULL_CURRENT_MACRO,239,2,0.515706,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,GUARD,19500011,I3_FULL_CURRENT_MACRO,239,3,0.515706,a30574b77ddc763bcd7c80a09e1fc272041c025a59bfdc8c3b89336ccc1002fc
4v4,BREACH,19500011,I0_CONTINUOUS_ORACLE,239,0,0.470644,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I0_CONTINUOUS_ORACLE,239,1,0.470644,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I0_CONTINUOUS_ORACLE,239,2,0.470644,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I0_CONTINUOUS_ORACLE,239,3,0.470644,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I1_W50_NO_COMMIT,239,0,0.536232,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I1_W50_NO_COMMIT,239,1,0.536232,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I1_W50_NO_COMMIT,239,2,0.536232,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I1_W50_NO_COMMIT,239,3,0.536232,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I2_W50_CURRENT_COMMIT,239,0,0.672744,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I2_W50_CURRENT_COMMIT,239,1,0.672744,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I2_W50_CURRENT_COMMIT,239,2,0.672744,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I2_W50_CURRENT_COMMIT,239,3,0.672744,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I3_FULL_CURRENT_MACRO,239,0,0.612298,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I3_FULL_CURRENT_MACRO,239,1,0.612298,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I3_FULL_CURRENT_MACRO,239,2,0.612298,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
4v4,BREACH,19500011,I3_FULL_CURRENT_MACRO,239,3,0.612298,919dd684a2cfee174d7e28f4ca70b843b189585ce7bc0b3042f58b37de4178b2
2v2,GUARD,19500012,I0_CONTINUOUS_ORACLE,239,0,0.27023,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,GUARD,19500012,I0_CONTINUOUS_ORACLE,239,1,0.27023,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,GUARD,19500012,I1_W50_NO_COMMIT,239,0,0.281765,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,GUARD,19500012,I1_W50_NO_COMMIT,239,1,0.281765,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,GUARD,19500012,I2_W50_CURRENT_COMMIT,239,0,0.339208,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,GUARD,19500012,I2_W50_CURRENT_COMMIT,239,1,0.339208,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,GUARD,19500012,I3_FULL_CURRENT_MACRO,239,0,0.359765,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,GUARD,19500012,I3_FULL_CURRENT_MACRO,239,1,0.359765,0775dca8c7823de3df7e90c161569ac0e55657b8736ac0077cf4e26d537340da
2v2,BREACH,19500012,I0_CONTINUOUS_ORACLE,239,0,0.444101,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
2v2,BREACH,19500012,I0_CONTINUOUS_ORACLE,239,1,0.444101,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
2v2,BREACH,19500012,I1_W50_NO_COMMIT,239,0,0.419565,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
2v2,BREACH,19500012,I1_W50_NO_COMMIT,239,1,0.419565,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
2v2,BREACH,19500012,I2_W50_CURRENT_COMMIT,239,0,0.431078,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
2v2,BREACH,19500012,I2_W50_CURRENT_COMMIT,239,1,0.431078,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
2v2,BREACH,19500012,I3_FULL_CURRENT_MACRO,239,0,0.42632,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
2v2,BREACH,19500012,I3_FULL_CURRENT_MACRO,239,1,0.42632,0e5aecae1cc6bcfa7dcb1ee66ec1c98836e0db40b1df301c952f75df610376f7
4v4,GUARD,19500012,I0_CONTINUOUS_ORACLE,239,0,0.427738,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I0_CONTINUOUS_ORACLE,239,1,0.427738,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I0_CONTINUOUS_ORACLE,239,2,0.427738,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I0_CONTINUOUS_ORACLE,239,3,0.427738,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I1_W50_NO_COMMIT,239,0,0.486207,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I1_W50_NO_COMMIT,239,1,0.486207,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I1_W50_NO_COMMIT,239,2,0.486207,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I1_W50_NO_COMMIT,239,3,0.486207,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I2_W50_CURRENT_COMMIT,239,0,0.579666,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I2_W50_CURRENT_COMMIT,239,1,0.579666,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I2_W50_CURRENT_COMMIT,239,2,0.579666,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I2_W50_CURRENT_COMMIT,239,3,0.579666,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I3_FULL_CURRENT_MACRO,239,0,0.527888,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I3_FULL_CURRENT_MACRO,239,1,0.527888,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I3_FULL_CURRENT_MACRO,239,2,0.527888,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,GUARD,19500012,I3_FULL_CURRENT_MACRO,239,3,0.527888,4a9712883f33a03dd14a5076a826cbb9e33edb3075eea3e3eff419cde8a249e8
4v4,BREACH,19500012,I0_CONTINUOUS_ORACLE,239,0,0.55404,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I0_CONTINUOUS_ORACLE,239,1,0.55404,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I0_CONTINUOUS_ORACLE,239,2,0.55404,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I0_CONTINUOUS_ORACLE,239,3,0.55404,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I1_W50_NO_COMMIT,239,0,0.713665,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I1_W50_NO_COMMIT,239,1,0.713665,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I1_W50_NO_COMMIT,239,2,0.713665,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I1_W50_NO_COMMIT,239,3,0.713665,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I2_W50_CURRENT_COMMIT,239,0,0.939532,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I2_W50_CURRENT_COMMIT,239,1,0.939532,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I2_W50_CURRENT_COMMIT,239,2,0.939532,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I2_W50_CURRENT_COMMIT,239,3,0.939532,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I3_FULL_CURRENT_MACRO,239,0,0.878511,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I3_FULL_CURRENT_MACRO,239,1,0.878511,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I3_FULL_CURRENT_MACRO,239,2,0.878511,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
4v4,BREACH,19500012,I3_FULL_CURRENT_MACRO,239,3,0.878511,2159e0c1df01e8ac794e24229ce33c8c14f1b202bb467ae3a14c7545c5153258
2v2,GUARD,19500013,I0_CONTINUOUS_ORACLE,239,0,0.228967,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,GUARD,19500013,I0_CONTINUOUS_ORACLE,239,1,0.228967,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,GUARD,19500013,I1_W50_NO_COMMIT,239,0,0.291993,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,GUARD,19500013,I1_W50_NO_COMMIT,239,1,0.291993,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,GUARD,19500013,I2_W50_CURRENT_COMMIT,239,0,0.353931,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,GUARD,19500013,I2_W50_CURRENT_COMMIT,239,1,0.353931,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,GUARD,19500013,I3_FULL_CURRENT_MACRO,239,0,0.33924,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,GUARD,19500013,I3_FULL_CURRENT_MACRO,239,1,0.33924,d43a459f50066fbba69ca4d3fa980175ac8b0790e5f08c8bd1d529c6771e9055
2v2,BREACH,19500013,I0_CONTINUOUS_ORACLE,239,0,0.386289,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
2v2,BREACH,19500013,I0_CONTINUOUS_ORACLE,239,1,0.386289,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
2v2,BREACH,19500013,I1_W50_NO_COMMIT,239,0,0.414503,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
2v2,BREACH,19500013,I1_W50_NO_COMMIT,239,1,0.414503,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
2v2,BREACH,19500013,I2_W50_CURRENT_COMMIT,239,0,0.451162,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
2v2,BREACH,19500013,I2_W50_CURRENT_COMMIT,239,1,0.451162,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
2v2,BREACH,19500013,I3_FULL_CURRENT_MACRO,239,0,0.436372,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
2v2,BREACH,19500013,I3_FULL_CURRENT_MACRO,239,1,0.436372,43ea7dc352c12df96f36ba3986cce9e4b82ab42b30ee11200e57dc49fe3d44f2
4v4,GUARD,19500013,I0_CONTINUOUS_ORACLE,239,0,0.433341,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I0_CONTINUOUS_ORACLE,239,1,0.433341,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I0_CONTINUOUS_ORACLE,239,2,0.433341,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I0_CONTINUOUS_ORACLE,239,3,0.433341,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I1_W50_NO_COMMIT,239,0,0.495023,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I1_W50_NO_COMMIT,239,1,0.495023,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I1_W50_NO_COMMIT,239,2,0.495023,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I1_W50_NO_COMMIT,239,3,0.495023,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I2_W50_CURRENT_COMMIT,239,0,0.54196,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I2_W50_CURRENT_COMMIT,239,1,0.54196,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I2_W50_CURRENT_COMMIT,239,2,0.54196,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I2_W50_CURRENT_COMMIT,239,3,0.54196,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I3_FULL_CURRENT_MACRO,239,0,0.544813,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I3_FULL_CURRENT_MACRO,239,1,0.544813,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I3_FULL_CURRENT_MACRO,239,2,0.544813,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,GUARD,19500013,I3_FULL_CURRENT_MACRO,239,3,0.544813,b6930654128a2cf978295848771560bb5c8cc93283c024dc9218c1628c173fb2
4v4,BREACH,19500013,I0_CONTINUOUS_ORACLE,239,0,0.434571,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I0_CONTINUOUS_ORACLE,239,1,0.434571,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I0_CONTINUOUS_ORACLE,239,2,0.434571,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I0_CONTINUOUS_ORACLE,239,3,0.434571,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I1_W50_NO_COMMIT,239,0,0.449596,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I1_W50_NO_COMMIT,239,1,0.449596,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I1_W50_NO_COMMIT,239,2,0.449596,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I1_W50_NO_COMMIT,239,3,0.449596,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I2_W50_CURRENT_COMMIT,239,0,0.503053,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I2_W50_CURRENT_COMMIT,239,1,0.503053,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I2_W50_CURRENT_COMMIT,239,2,0.503053,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I2_W50_CURRENT_COMMIT,239,3,0.503053,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I3_FULL_CURRENT_MACRO,239,0,0.474261,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I3_FULL_CURRENT_MACRO,239,1,0.474261,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I3_FULL_CURRENT_MACRO,239,2,0.474261,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
4v4,BREACH,19500013,I3_FULL_CURRENT_MACRO,239,3,0.474261,1837c53baca6c65b1b79e64066647afa3dcaca50c6e0fd2893ac603aeb2ed960
2v2,GUARD,19500014,I0_CONTINUOUS_ORACLE,239,0,0.178116,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,GUARD,19500014,I0_CONTINUOUS_ORACLE,239,1,0.178116,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,GUARD,19500014,I1_W50_NO_COMMIT,239,0,0.314311,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,GUARD,19500014,I1_W50_NO_COMMIT,239,1,0.314311,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,GUARD,19500014,I2_W50_CURRENT_COMMIT,239,0,0.389099,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,GUARD,19500014,I2_W50_CURRENT_COMMIT,239,1,0.389099,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,GUARD,19500014,I3_FULL_CURRENT_MACRO,239,0,0.318252,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,GUARD,19500014,I3_FULL_CURRENT_MACRO,239,1,0.318252,636ef9aad0b43e807dabb1b55c5314b7d166cea90b0c0ec7706e5933cd281d4b
2v2,BREACH,19500014,I0_CONTINUOUS_ORACLE,239,0,0.395796,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
2v2,BREACH,19500014,I0_CONTINUOUS_ORACLE,239,1,0.395796,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
2v2,BREACH,19500014,I1_W50_NO_COMMIT,239,0,0.552232,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
2v2,BREACH,19500014,I1_W50_NO_COMMIT,239,1,0.552232,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
2v2,BREACH,19500014,I2_W50_CURRENT_COMMIT,239,0,0.623029,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
2v2,BREACH,19500014,I2_W50_CURRENT_COMMIT,239,1,0.623029,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
2v2,BREACH,19500014,I3_FULL_CURRENT_MACRO,239,0,0.571762,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
2v2,BREACH,19500014,I3_FULL_CURRENT_MACRO,239,1,0.571762,5d835e179fe5000e92d3b3624d34f8862b7816f74f8d1ecd3462e01b173b1226
4v4,GUARD,19500014,I0_CONTINUOUS_ORACLE,239,0,0.444195,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I0_CONTINUOUS_ORACLE,239,1,0.444195,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I0_CONTINUOUS_ORACLE,239,2,0.444195,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I0_CONTINUOUS_ORACLE,239,3,0.444195,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I1_W50_NO_COMMIT,239,0,0.499734,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I1_W50_NO_COMMIT,239,1,0.499734,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I1_W50_NO_COMMIT,239,2,0.499734,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I1_W50_NO_COMMIT,239,3,0.499734,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I2_W50_CURRENT_COMMIT,239,0,0.565576,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I2_W50_CURRENT_COMMIT,239,1,0.565576,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I2_W50_CURRENT_COMMIT,239,2,0.565576,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I2_W50_CURRENT_COMMIT,239,3,0.565576,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I3_FULL_CURRENT_MACRO,239,0,0.52159,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I3_FULL_CURRENT_MACRO,239,1,0.52159,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I3_FULL_CURRENT_MACRO,239,2,0.52159,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,GUARD,19500014,I3_FULL_CURRENT_MACRO,239,3,0.52159,d443da3b04d6ff4f67c240b31a346d5bfc1a293fa4501bc9f71ec01f99335bcc
4v4,BREACH,19500014,I0_CONTINUOUS_ORACLE,239,0,0.619895,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I0_CONTINUOUS_ORACLE,239,1,0.619895,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I0_CONTINUOUS_ORACLE,239,2,0.619895,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I0_CONTINUOUS_ORACLE,239,3,0.619895,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I1_W50_NO_COMMIT,239,0,0.740048,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I1_W50_NO_COMMIT,239,1,0.740048,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I1_W50_NO_COMMIT,239,2,0.740048,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I1_W50_NO_COMMIT,239,3,0.740048,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I2_W50_CURRENT_COMMIT,239,0,0.974988,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I2_W50_CURRENT_COMMIT,239,1,0.974988,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I2_W50_CURRENT_COMMIT,239,2,0.974988,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I2_W50_CURRENT_COMMIT,239,3,0.974988,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I3_FULL_CURRENT_MACRO,239,0,0.926666,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I3_FULL_CURRENT_MACRO,239,1,0.926666,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I3_FULL_CURRENT_MACRO,239,2,0.926666,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
4v4,BREACH,19500014,I3_FULL_CURRENT_MACRO,239,3,0.926666,8ca60c6465aa1fa12d29e9655539e5fe0f4923741ee51136aa06cee3625b2db4
2v2,GUARD,19500015,I0_CONTINUOUS_ORACLE,239,0,0.245542,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
2v2,GUARD,19500015,I0_CONTINUOUS_ORACLE,239,1,0.245542,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
2v2,GUARD,19500015,I1_W50_NO_COMMIT,239,0,0.269201,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
2v2,GUARD,19500015,I1_W50_NO_COMMIT,239,1,0.269201,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
2v2,GUARD,19500015,I2_W50_CURRENT_COMMIT,239,0,0.357142,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
2v2,GUARD,19500015,I2_W50_CURRENT_COMMIT,239,1,0.357142,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
2v2,GUARD,19500015,I3_FULL_CURRENT_MACRO,239,0,0.388356,9f4d3eb9c6699baa3a21bd6e6cec04f9ae631c1f9678098e430feff865c822b6
