seed,pole,assignment_arm,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_flag_captures,red_flag_captures,blue_alive_end,red_alive_end,genome_id,pole_config_hash,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
19800010,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,452,28,197,283,233,0
19800011,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,444,36,232,248,219,0
19800012,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,448,32,199,281,237,0
19800013,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,145,335,238,0
19800014,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,289,191,235,0
19800015,B,FIXED_IDENTITY,"0,1","2,3",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,434,46,14,466,202,0
19800016,B,FIXED_IDENTITY,"0,1","2,3",2,1,1,0,240,2,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,402,78,175,305,201,0
19800017,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,210,270,213,0
19800018,B,FIXED_IDENTITY,"0,1","2,3",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,438,42,155,325,217,0
19800019,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,222,258,242,0
19800020,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,344,136,183,297,203,0
19800021,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,199,281,248,0
19800022,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,267,213,242,0
19800023,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,34,446,412,68,209,0
19800024,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,454,26,196,284,240,0
19800025,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,40,440,224,0
19800026,B,FIXED_IDENTITY,"0,1","2,3",2,0,1,0,240,2,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,374,106,231,249,211,0
19800027,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,460,20,230,250,250,0
19800028,B,FIXED_IDENTITY,"0,1","2,3",1,0,1,0,240,1,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,436,44,66,414,196,0
19800029,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,462,18,237,243,259,0
19800030,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,206,274,357,123,233,0
19800031,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,458,22,209,271,244,0
19800032,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,242,238,264,0
19800033,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,76,404,225,0
19800034,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,140,340,216,0
19800035,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,234,246,246,0
19800036,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,76,404,406,74,232,0
19800037,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,470,10,131,349,222,0
19800038,B,FIXED_IDENTITY,"0,1","2,3",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,394,86,253,227,229,0
19800039,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,260,220,299,181,236,0
19800040,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,472,8,172,308,239,0
19800041,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,175,305,249,0
19800042,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,184,296,393,87,221,0
19800043,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,125,355,246,0
19800044,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,472,8,108,372,229,0
19800045,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,476,4,231,249,282,0
19800046,B,FIXED_IDENTITY,"0,1","2,3",0,3,0,0,240,0,3,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,456,24,289,191,292,0
19800047,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,26,454,222,0
19800048,B,FIXED_IDENTITY,"0,1","2,3",1,2,0,0,240,1,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,424,56,250,230,248,0
19800049,B,FIXED_IDENTITY,"0,1","2,3",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,442,38,202,278,234,0
19800050,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,448,32,191,289,242,0
19800051,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,112,368,223,0
19800052,B,FIXED_IDENTITY,"0,1","2,3",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,366,114,255,225,198,0
19800053,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,456,24,198,282,238,0
19800054,B,FIXED_IDENTITY,"0,1","2,3",1,1,0,1,240,1,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,438,42,214,266,224,0
19800055,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,456,24,204,276,245,0
19800056,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,470,10,149,331,249,0
19800057,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,464,16,163,317,242,0
19800058,B,FIXED_IDENTITY,"0,1","2,3",0,2,0,0,240,0,2,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,261,219,268,0
19800059,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,466,14,150,330,244,0
19800060,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,468,12,239,241,244,0
19800061,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,476,4,155,325,247,0
19800062,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,480,0,124,356,225,0
19800063,B,FIXED_IDENTITY,"0,1","2,3",0,0,0,1,240,0,0,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,78,402,399,81,189,0
19800064,B,FIXED_IDENTITY,"0,1","2,3",0,1,0,0,240,0,1,4,,SDS2_B3_LOCKDEF10_2V1,ee1cab774896886b39608f53bc77f215cb91b1a02c86ff6dde93ff29d12adb7e,480,480,462,18,135,345,243,0
