seed,pole,composition,defender_ids,attacker_ids,blue_score,red_score,blue_win,draw,steps,blue_alive_end,genome_id,attack_ticks,defend_ticks,attack_enemy_flag_branch_count,carrier_home_branch_count,defend_inward_count,defend_outward_count,tagged_ticks_by_role,role_switch_count
20500001,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,852,588,134,0
20500002,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,895,545,146,0
20500003,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,676,764,97,0
20500004,A,0A_6D,"0,1,2,3,4,5",,1,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,908,532,141,0
20500005,A,0A_6D,"0,1,2,3,4,5",,1,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,995,445,181,0
20500006,A,0A_6D,"0,1,2,3,4,5",,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,712,728,51,0
20500007,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,725,715,87,0
20500008,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,939,501,158,0
20500009,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,945,495,132,0
20500010,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,859,581,145,0
20500011,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,888,552,114,0
20500012,A,0A_6D,"0,1,2,3,4,5",,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,645,795,56,0
20500013,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,772,668,107,0
20500014,A,0A_6D,"0,1,2,3,4,5",,2,5,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,1077,363,147,0
20500015,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,883,557,135,0
20500016,A,0A_6D,"0,1,2,3,4,5",,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,819,621,108,0
20500017,A,0A_6D,"0,1,2,3,4,5",,0,5,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,1017,423,213,0
20500018,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,863,577,180,0
20500019,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,775,665,90,0
20500020,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,935,505,139,0
20500021,A,0A_6D,"0,1,2,3,4,5",,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,836,604,102,0
20500022,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,862,578,173,0
20500023,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,951,489,117,0
20500024,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,689,751,69,0
20500025,A,0A_6D,"0,1,2,3,4,5",,1,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,966,474,182,0
20500026,A,0A_6D,"0,1,2,3,4,5",,1,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,968,472,188,0
20500027,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,928,512,172,0
20500028,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,766,674,111,0
20500029,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,827,613,98,0
20500030,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,900,540,176,0
20500031,A,0A_6D,"0,1,2,3,4,5",,1,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,988,452,190,0
20500032,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,936,504,153,0
20500033,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,772,668,102,0
20500034,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,770,670,71,0
20500035,A,0A_6D,"0,1,2,3,4,5",,1,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,930,510,170,0
20500036,A,0A_6D,"0,1,2,3,4,5",,1,5,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,1106,334,176,0
20500037,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,852,588,142,0
20500038,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,999,441,158,0
20500039,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,871,569,156,0
20500040,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,774,666,116,0
20500041,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,882,558,126,0
20500042,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,1009,431,183,0
20500043,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,841,599,129,0
20500044,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,807,633,124,0
20500045,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,762,678,111,0
20500046,A,0A_6D,"0,1,2,3,4,5",,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,944,496,168,0
20500047,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,824,616,123,0
20500048,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,819,621,123,0
20500049,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,840,600,160,0
20500050,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,726,714,107,0
20500051,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,849,591,166,0
20500052,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,898,542,141,0
20500053,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,927,513,135,0
20500054,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,791,649,171,0
20500055,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,1019,421,190,0
20500056,A,0A_6D,"0,1,2,3,4,5",,0,4,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,1056,384,194,0
20500057,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,981,459,101,0
20500058,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,888,552,109,0
20500059,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,727,713,122,0
20500060,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,792,648,89,0
20500061,A,0A_6D,"0,1,2,3,4,5",,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,876,564,164,0
20500062,A,0A_6D,"0,1,2,3,4,5",,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,692,748,79,0
20500063,A,0A_6D,"0,1,2,3,4,5",,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,838,602,152,0
20500064,A,0A_6D,"0,1,2,3,4,5",,0,5,0,0,240,6,SDS2_A_payoff_INIT_3,0,1440,0,0,1042,398,236,0
20500001,A,1A_5D,"0,1,2,3,4",5,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,153,87,830,370,215,0
20500002,A,1A_5D,"0,1,2,3,4",5,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,232,8,807,393,239,0
20500003,A,1A_5D,"0,1,2,3,4",5,2,3,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,197,43,865,335,272,0
20500004,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,218,22,442,758,133,0
20500005,A,1A_5D,"0,1,2,3,4",5,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,229,11,694,506,225,0
20500006,A,1A_5D,"0,1,2,3,4",5,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,208,32,536,664,180,0
20500007,A,1A_5D,"0,1,2,3,4",5,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,233,7,548,652,176,0
20500008,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,212,28,447,753,145,0
20500009,A,1A_5D,"0,1,2,3,4",5,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,210,30,653,547,143,0
20500010,A,1A_5D,"0,1,2,3,4",5,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,218,22,673,527,177,0
20500011,A,1A_5D,"0,1,2,3,4",5,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,224,16,654,546,182,0
20500012,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,143,97,853,347,288,0
20500013,A,1A_5D,"0,1,2,3,4",5,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,231,9,647,553,219,0
20500014,A,1A_5D,"0,1,2,3,4",5,1,0,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,203,37,412,788,164,0
20500015,A,1A_5D,"0,1,2,3,4",5,1,4,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,224,16,824,376,240,0
20500016,A,1A_5D,"0,1,2,3,4",5,0,0,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,232,8,302,898,106,0
20500017,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,212,28,512,688,129,0
20500018,A,1A_5D,"0,1,2,3,4",5,0,0,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,230,10,346,854,105,0
20500019,A,1A_5D,"0,1,2,3,4",5,3,1,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,192,48,589,611,112,0
20500020,A,1A_5D,"0,1,2,3,4",5,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,226,14,495,705,126,0
20500021,A,1A_5D,"0,1,2,3,4",5,1,0,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,210,30,427,773,151,0
20500022,A,1A_5D,"0,1,2,3,4",5,2,1,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,174,66,747,453,220,0
20500023,A,1A_5D,"0,1,2,3,4",5,2,2,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,207,33,607,593,168,0
20500024,A,1A_5D,"0,1,2,3,4",5,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,224,16,421,779,153,0
20500025,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,220,20,496,704,151,0
20500026,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,217,23,513,687,139,0
20500027,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,212,28,474,726,115,0
20500028,A,1A_5D,"0,1,2,3,4",5,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,230,10,576,624,151,0
20500029,A,1A_5D,"0,1,2,3,4",5,2,1,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,207,33,556,644,112,0
20500030,A,1A_5D,"0,1,2,3,4",5,1,0,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,218,22,395,805,92,0
20500031,A,1A_5D,"0,1,2,3,4",5,3,2,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,192,48,623,577,163,0
20500032,A,1A_5D,"0,1,2,3,4",5,1,0,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,170,70,622,578,199,0
20500033,A,1A_5D,"0,1,2,3,4",5,3,3,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,195,45,730,470,184,0
20500034,A,1A_5D,"0,1,2,3,4",5,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,227,13,498,702,142,0
20500035,A,1A_5D,"0,1,2,3,4",5,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,235,5,482,718,176,0
20500036,A,1A_5D,"0,1,2,3,4",5,2,1,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,164,76,632,568,177,0
20500037,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,195,45,617,583,159,0
20500038,A,1A_5D,"0,1,2,3,4",5,0,0,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,223,17,249,951,99,0
20500039,A,1A_5D,"0,1,2,3,4",5,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,221,19,779,421,235,0
20500040,A,1A_5D,"0,1,2,3,4",5,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,215,25,559,641,178,0
20500041,A,1A_5D,"0,1,2,3,4",5,0,0,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,227,13,353,847,107,0
20500042,A,1A_5D,"0,1,2,3,4",5,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,232,8,403,797,168,0
20500043,A,1A_5D,"0,1,2,3,4",5,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,208,32,680,520,165,0
20500044,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,174,66,784,416,292,0
20500045,A,1A_5D,"0,1,2,3,4",5,2,1,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,206,34,467,733,112,0
20500046,A,1A_5D,"0,1,2,3,4",5,2,2,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,206,34,654,546,152,0
20500047,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,215,25,517,683,145,0
20500048,A,1A_5D,"0,1,2,3,4",5,1,0,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,213,27,280,920,87,0
20500049,A,1A_5D,"0,1,2,3,4",5,1,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,216,24,600,600,193,0
20500050,A,1A_5D,"0,1,2,3,4",5,0,1,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,227,13,489,711,135,0
20500051,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,217,23,477,723,129,0
20500052,A,1A_5D,"0,1,2,3,4",5,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,218,22,689,511,223,0
20500053,A,1A_5D,"0,1,2,3,4",5,0,3,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,231,9,727,473,243,0
20500054,A,1A_5D,"0,1,2,3,4",5,2,2,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,206,34,599,601,142,0
20500055,A,1A_5D,"0,1,2,3,4",5,1,0,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,91,149,846,354,361,0
20500056,A,1A_5D,"0,1,2,3,4",5,1,3,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,214,26,729,471,208,0
20500057,A,1A_5D,"0,1,2,3,4",5,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,235,5,655,545,178,0
20500058,A,1A_5D,"0,1,2,3,4",5,2,1,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,149,91,748,452,243,0
20500059,A,1A_5D,"0,1,2,3,4",5,2,0,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,207,33,463,737,107,0
20500060,A,1A_5D,"0,1,2,3,4",5,0,0,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,232,8,381,819,114,0
20500061,A,1A_5D,"0,1,2,3,4",5,2,1,1,0,240,6,SDS2_A_payoff_INIT_3,240,1200,201,39,553,647,108,0
20500062,A,1A_5D,"0,1,2,3,4",5,0,2,0,0,240,6,SDS2_A_payoff_INIT_3,240,1200,226,14,557,643,170,0
20500063,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,219,21,383,817,140,0
20500064,A,1A_5D,"0,1,2,3,4",5,1,1,0,1,240,6,SDS2_A_payoff_INIT_3,240,1200,122,118,852,348,302,0
20500001,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,130,350,701,259,297,0
20500002,A,2A_4D,"0,1,2,3","4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,390,90,479,481,246,0
20500003,A,2A_4D,"0,1,2,3","4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,296,184,466,494,211,0
20500004,A,2A_4D,"0,1,2,3","4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,338,142,442,518,178,0
20500005,A,2A_4D,"0,1,2,3","4,5",2,3,0,0,240,6,SDS2_A_payoff_INIT_3,480,960,388,92,607,353,237,0
20500006,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,304,176,568,392,242,0
20500007,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,356,124,341,619,210,0
20500008,A,2A_4D,"0,1,2,3","4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,402,78,229,731,158,0
20500009,A,2A_4D,"0,1,2,3","4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,222,258,573,387,179,0
20500010,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,256,224,663,297,300,0
20500011,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,398,82,353,607,221,0
20500012,A,2A_4D,"0,1,2,3","4,5",1,3,0,0,240,6,SDS2_A_payoff_INIT_3,480,960,428,52,536,424,286,0
20500013,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,414,66,372,588,214,0
20500014,A,2A_4D,"0,1,2,3","4,5",2,4,0,0,240,6,SDS2_A_payoff_INIT_3,480,960,392,88,627,333,282,0
20500015,A,2A_4D,"0,1,2,3","4,5",3,2,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,376,104,594,366,228,0
20500016,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,354,126,527,433,268,0
20500017,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,416,64,428,532,216,0
20500018,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,212,268,676,284,277,0
20500019,A,2A_4D,"0,1,2,3","4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,366,114,386,574,190,0
20500020,A,2A_4D,"0,1,2,3","4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,346,134,401,559,200,0
20500021,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,410,70,448,512,231,0
20500022,A,2A_4D,"0,1,2,3","4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,308,172,617,343,275,0
20500023,A,2A_4D,"0,1,2,3","4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,56,424,797,163,347,0
20500024,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,416,64,310,650,211,0
20500025,A,2A_4D,"0,1,2,3","4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,226,254,676,284,249,0
20500026,A,2A_4D,"0,1,2,3","4,5",1,2,0,0,240,6,SDS2_A_payoff_INIT_3,480,960,374,106,604,356,276,0
20500027,A,2A_4D,"0,1,2,3","4,5",1,2,0,0,240,6,SDS2_A_payoff_INIT_3,480,960,428,52,531,429,238,0
20500028,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,380,100,222,738,158,0
20500029,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,402,78,312,648,214,0
20500030,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,342,138,396,564,159,0
20500031,A,2A_4D,"0,1,2,3","4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,232,248,499,461,201,0
20500032,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,280,200,540,420,232,0
20500033,A,2A_4D,"0,1,2,3","4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,130,350,695,265,333,0
20500034,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,322,158,563,397,226,0
20500035,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,394,86,378,582,206,0
20500036,A,2A_4D,"0,1,2,3","4,5",3,2,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,280,200,640,320,234,0
20500037,A,2A_4D,"0,1,2,3","4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,214,266,681,279,336,0
20500038,A,2A_4D,"0,1,2,3","4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,188,292,541,419,269,0
20500039,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,276,204,611,349,270,0
20500040,A,2A_4D,"0,1,2,3","4,5",0,2,0,0,240,6,SDS2_A_payoff_INIT_3,480,960,462,18,526,434,296,0
20500041,A,2A_4D,"0,1,2,3","4,5",0,2,0,0,240,6,SDS2_A_payoff_INIT_3,480,960,424,56,458,502,279,0
20500042,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,410,70,277,683,209,0
20500043,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,262,218,556,404,240,0
20500044,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,404,76,401,559,216,0
20500045,A,2A_4D,"0,1,2,3","4,5",4,2,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,272,208,595,365,203,0
20500046,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,256,224,643,317,306,0
20500047,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,392,88,402,558,193,0
20500048,A,2A_4D,"0,1,2,3","4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,344,136,424,536,160,0
20500049,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,326,154,586,374,259,0
20500050,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,392,88,428,532,206,0
20500051,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,282,198,642,318,314,0
20500052,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,404,76,331,629,170,0
20500053,A,2A_4D,"0,1,2,3","4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,430,50,211,749,189,0
20500054,A,2A_4D,"0,1,2,3","4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,352,128,606,354,246,0
20500055,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,356,124,400,560,221,0
20500056,A,2A_4D,"0,1,2,3","4,5",2,2,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,392,88,504,456,220,0
20500057,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,206,274,696,264,304,0
20500058,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,246,234,658,302,328,0
20500059,A,2A_4D,"0,1,2,3","4,5",1,1,0,1,240,6,SDS2_A_payoff_INIT_3,480,960,136,344,722,238,297,0
20500060,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,354,126,495,465,228,0
20500061,A,2A_4D,"0,1,2,3","4,5",2,0,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,394,86,186,774,160,0
20500062,A,2A_4D,"0,1,2,3","4,5",4,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,318,162,446,514,190,0
20500063,A,2A_4D,"0,1,2,3","4,5",2,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,320,160,542,418,267,0
20500064,A,2A_4D,"0,1,2,3","4,5",3,1,1,0,240,6,SDS2_A_payoff_INIT_3,480,960,312,168,543,417,181,0
20500001,A,3A_3D,"0,1,2","3,4,5",1,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,132,588,578,142,305,0
20500002,A,3A_3D,"0,1,2","3,4,5",3,0,1,0,240,6,SDS2_A_payoff_INIT_3,720,720,495,225,236,484,189,0
20500003,A,3A_3D,"0,1,2","3,4,5",0,0,0,1,240,6,SDS2_A_payoff_INIT_3,720,720,84,636,615,105,310,0
