opponent,map,episode_index,episode_seed,cell_seed,return_z0,return_z1,return_z2,return_z3,V_z0,V_z1,V_z2,V_z3,mean_z_return,oracle_selected_adv,online_proxy,oracle_best_z,critic_best_z
OP9,map_b_split_lane_v2,67,1209,1142,-7.282695,-1.8345062,-6.9022827,-4.360775,-1.2586179,-1.2219355,-1.2528262,-1.3076456,-5.0950646,3.2605586,-0.61257064,1,1
OP9,map_b_split_lane_v2,68,1210,1142,-2.7393806,-1.6478043,-6.647233,-4.0588408,-1.0051329,-0.9429309,-1.0938232,-0.9961673,-3.7733147,2.1255105,-0.7048734,1,1
OP9,map_b_split_lane_v2,69,1211,1142,-1.128547,0.035881523,-2.3564727,-7.938805,-1.0663664,-1.0259151,-1.1219125,-1.0656378,-2.8469858,2.8828673,1.0617967,1,1
OP9,map_b_split_lane_v2,70,1212,1142,-4.494626,-2.7271667,-2.5242047,-1.0271208,-1.0707207,-1.0526836,-1.1304758,-1.0523608,-2.6932795,-0.033887148,-1.6744831,3,3
OP9,map_b_split_lane_v2,71,1213,1142,-1.0138711,-3.482358,-1.5426993,-3.1198034,-1.2790256,-1.2383754,-1.2974994,-1.3052542,-2.2896829,-1.1926751,-2.2439826,0,1
OP9,map_b_split_lane_v2,72,1214,1142,-6.9276333,-2.3073921,-1.878164,-6.6438427,-1.7452915,-1.7406192,-1.7943602,-1.786942,-4.439258,2.131866,-0.56677294,2,1
OP9,map_b_split_lane_v2,73,1215,1142,-4.291079,-4.1677437,-1.3739953,-22.53772,-1.2543836,-1.2487388,-1.3458271,-1.2725251,-8.092634,3.9248905,-2.919005,2,1
OP9,map_b_split_lane_v2,74,1216,1142,-1.1929327,-2.4495437,-2.3984067,-2.571413,-1.1042767,-1.0450048,-1.13129,-1.1081035,-2.153074,-0.2964697,-1.4045389,0,1
OP9,map_b_split_lane_v2,75,1217,1142,-1.409206,-1.4463286,-6.2797093,-1.6619284,-1.5642352,-1.588881,-1.6056271,-1.5538094,-2.6992931,1.2529645,0.14255238,0,3
OP9,map_b_split_lane_v2,76,1218,1142,-2.3595665,-6.1521153,-5.7943935,-3.6305814,-1.3772516,-1.3842747,-1.4019947,-1.4314475,-4.484164,-1.6679511,-4.7678404,0,0
OP9,map_b_split_lane_v2,77,1219,1142,-0.75451463,-9.225405,-0.9125876,-3.0363264,-1.2327034,-1.2098224,-1.3058102,-1.2491298,-3.4822083,-5.7431965,-8.015582,0,1
OP9,map_b_split_lane_v2,78,1220,1142,-9.560389,-1.1326948,-0.74446166,-2.3688338,-1.3464229,-1.258884,-1.3318172,-1.3505144,-3.4515948,2.3189,0.12618911,2,1
OP9,map_b_split_lane_v2,79,1221,1142,-0.6649541,-0.8312322,-2.5655,-1.2455876,-1.2757804,-1.3013096,-1.3913841,-1.340112,-1.3268185,0.49558628,0.4700774,0,0
OP9,map_b_split_lane_v2,80,1222,1142,-6.535429,-3.772449,-3.2209518,-1.0046428,-1.5226579,-1.437232,-1.5808766,-1.6087389,-3.6333683,-0.13908076,-2.335217,3,1
OP9,map_b_split_lane_v2,81,1223,1142,-1.0326107,-1.3806847,-2.0217505,-1.8519583,-1.3171289,-1.186666,-1.3279107,-1.3587034,-1.571751,0.19106627,-0.19401872,0,1
OP9,map_b_split_lane_v2,82,1224,1142,-2.5009568,-0.66122013,-10.370309,-5.4570427,-1.2590253,-1.1947227,-1.3628657,-1.3412611,-4.747382,4.086162,0.5335025,1,1
OP9,map_b_split_lane_v2,83,1225,1142,-0.38107738,-0.375658,-0.88095635,0.2853795,-1.3462372,-1.209017,-1.3170953,-1.3433454,-0.33807805,-0.037579954,0.833359,3,1
OP9,map_b_split_lane_v2,84,1226,1142,-0.43851653,-0.17531925,-0.38790742,-5.825753,-1.0151606,-0.936921,-1.0987945,-1.0095,-1.7068741,1.5315549,0.76160175,1,1
OP9,map_b_split_lane_v2,85,1227,1142,-0.58400714,-6.167857,-1.2722055,-6.4004884,-1.2057679,-1.2198453,-1.3061054,-1.2588258,-3.6061397,-2.5617175,-4.948012,0,0
OP9,map_b_split_lane_v2,86,1228,1142,-5.3292494,-1.849102,-4.398025,-2.159808,-1.4187586,-1.3027408,-1.4072804,-1.4024453,-3.434046,1.584944,-0.5463612,1,1
OP9,map_b_split_lane_v2,87,1229,1142,-1.4955086,-2.427963,-1.9817301,-2.0658484,-1.3535628,-1.3756015,-1.4422402,-1.4008465,-1.9927624,-0.43520057,-1.0523615,0,0
OP9,map_b_split_lane_v2,88,1230,1142,-0.39151835,-4.7289815,-2.2202492,-1.5428834,-1.5138652,-1.527189,-1.5960345,-1.5250771,-2.2209082,-2.5080733,-3.2017925,0,0
OP9,map_b_split_lane_v2,89,1231,1142,-1.5158256,-0.68553793,-1.4398314,-1.5000536,-1.2898858,-1.2750392,-1.3171692,-1.3057699,-1.2853122,0.59977424,0.58950126,1,1
OP9,map_b_split_lane_v2,90,1232,1142,-5.6446276,-4.230868,-5.34777,-10.524504,-1.304843,-1.2188473,-1.3187482,-1.3277051,-6.4369426,2.2060747,-3.0120206,1,1
OP9,map_b_split_lane_v2,91,1233,1142,-1.6148623,-1.0875748,-1.4294015,-7.177145,-1.0520928,-0.99048734,-1.1394868,-1.0751808,-2.827246,1.7396711,-0.0970875,1,1
OP9,map_b_split_lane_v2,92,1234,1142,-1.5246948,-1.7747337,-5.3397155,-4.0985456,-1.0989277,-1.0887265,-1.1552129,-1.0759904,-3.1844225,1.4096888,-0.68600714,0,3
OP9,map_b_split_lane_v2,93,1235,1142,-3.8102229,-1.5391163,-0.52611005,-1.3804117,-1.1173449,-1.1135645,-1.1808989,-1.1094649,-1.8139652,0.27484894,-0.42555177,2,3
OP9,map_b_split_lane_v2,94,1236,1142,-6.695135,-1.5541815,-2.0312603,-5.6477213,-1.5775981,-1.4674604,-1.5462005,-1.6146259,-3.9820745,2.4278932,-0.08672106,1,1
OP9,map_b_split_lane_v2,95,1237,1142,-3.7225947,-0.6966452,-3.756995,-2.42831,-1.498992,-1.3435555,-1.480639,-1.569876,-2.6511364,1.9544911,0.64691025,1,1
OP9,map_b_split_lane_v2,96,1238,1142,-1.0329186,-8.398201,-1.4776161,-1.8452514,-1.0080653,-0.96187514,-1.0524619,-0.984085,-3.1884968,-5.2097044,-7.436326,0,1
OP9,map_b_split_lane_v2,97,1239,1142,-1.7760358,-4.607463,-7.185128,-3.4842966,-1.7239993,-1.6841443,-1.7924569,-1.8079808,-4.263231,-0.34423208,-2.9233186,0,1
OP9,map_b_split_lane_v2,98,1240,1142,-1.758114,-1.4721,-2.8391414,-12.62449,-1.1801617,-1.1192148,-1.2651393,-1.210453,-4.6734614,3.2013614,-0.35288525,1,1
OP9,map_b_split_lane_v2,99,1241,1142,-1.6343495,-0.3571473,-0.473736,-3.2341757,-1.104223,-1.1081522,-1.1693125,-1.0938368,-1.4248521,1.0677048,0.7510048,1,3
